1.27815	2139.75
1.27825	2162.82
1.27836	2197.61
1.27846	2141.46
1.27857	2211.44
1.27867	2178.76
1.27878	2239.92
1.27889	2210.17
1.27899	2098.39
1.2791	2124.36
1.2792	2135.67
1.27931	2141.12
1.27942	2172.92
1.27952	2119.81
1.27963	2142.82
1.27973	2139.48
1.27984	2177.12
1.27994	2115.26
1.28005	2147.03
1.28016	2292.85
1.28026	2254.4
1.28037	2259.82
1.28047	2320.77
1.28058	2253.11
1.28069	2188.4
1.28079	2243.49
1.2809	2152.52
1.28101	2152.1
1.28111	2151.69
1.28122	2113.34
1.28132	2162.54
1.28143	2109.61
1.28154	2182.14
1.28164	2237.14
1.28175	2260.04
1.28186	2312.09
1.28196	2265.01
1.28207	2293.72
1.28217	2304.94
1.28228	2254.97
1.28239	2210.84
1.28249	2248.28
1.2826	2169.23
1.28271	2267.8
1.28281	2223.7
1.28292	2147.62
1.28303	2144.3
1.28313	2164.25
1.28324	2187.1
1.28335	2276.83
1.28345	2256.04
1.28356	2287.58
1.28367	2281.33
1.28377	2368.06
1.28388	2431.52
1.28399	2384.58
1.28409	2343.47
1.2842	2253.02
1.28431	2258.39
1.28441	2316
1.28452	2338.77
1.28463	2228.08
1.28473	2218.95
1.28484	2215.63
1.28495	2221
1.28505	2255.36
1.28516	2231.74
1.28527	2408.08
1.28538	2378.65
1.28548	2349.23
1.28559	2412.49
1.2857	2409.13
1.2858	2408.67
1.28591	2399.53
1.28602	2393.28
1.28612	2410.18
1.28623	2317.15
1.28634	2296.46
1.28645	2238.18
1.28655	2292.68
1.28666	2292.25
1.28677	2306.26
1.28687	2337.6
1.28698	2342.93
1.28709	2397.36
1.2872	2523.96
1.2873	2497.49
1.28741	2398.86
1.28752	2418.61
1.28763	2348.89
1.28773	2397.48
1.28784	2405.68
1.28795	2399.45
1.28806	2349.97
1.28816	2378.34
1.28827	2262.6
1.28838	2345.73
1.28849	2385.62
1.28859	2408.2
1.2887	2494.14
1.28881	2456.23
1.28892	2426.97
1.28902	2530.13
1.28913	2405.89
1.28924	2509.01
1.28935	2370.45
1.28946	2427.52
1.28956	2355.16
1.28967	2446.71
1.28978	2311.13
1.28989	2322.19
1.28999	2356.22
1.2901	2329.91
1.29021	2335.21
1.29032	2438.14
1.29043	2368.77
1.29053	2328.12
1.29064	2431
1.29075	2447.75
1.29086	2481.7
1.29097	2415.25
1.29107	2368.9
1.29118	2331.17
1.29129	2393.79
1.2914	2310.21
1.29151	2398.6
1.29162	2412.47
1.29172	2403.41
1.29183	2408.67
1.29194	2502.71
1.29205	2462.14
1.29216	2447.36
1.29226	2492.67
1.29237	2529.39
1.29248	2528.9
1.29259	2499.82
1.2927	2433.56
1.29281	2418.8
1.29292	2455.49
1.29302	2500.75
1.29313	2391.68
1.29324	2376.94
1.29335	2359.34
1.29346	2527.38
1.29357	2569.72
1.29367	2574.94
1.29378	2548.75
1.29389	2656.7
1.294	2693.28
1.29411	2541.57
1.29422	2518.27
1.29433	2532.04
1.29444	2491.64
1.29454	2491.16
1.29465	2450.78
1.29476	2464.56
1.29487	2466.93
1.29498	2483.54
1.29509	2417.57
1.2952	2548.07
1.29531	2587.43
1.29541	2578.39
1.29552	2637.64
1.29563	2634.29
1.29574	2682.13
1.29585	2695.83
1.29596	2823.26
1.29607	2737.43
1.29618	2705.64
1.29629	2696.6
1.2964	2616.53
1.29651	2488.2
1.29661	2479.2
1.29672	2481.57
1.29683	2466.89
1.29694	2599.81
1.29705	2678.77
1.29716	2771.87
1.29727	2700.42
1.29738	2660.2
1.29749	2699.38
1.2976	2971.01
1.29771	2752.19
1.29782	2743.16
1.29793	2762.46
1.29804	2829.91
1.29814	2614.12
1.29825	2709.89
1.29836	2576.3
1.29847	2539.01
1.29858	2702.66
1.29869	2767.21
1.2988	2721.42
1.29891	2805.74
1.29902	2745.82
1.29913	2733.98
1.29924	2812.59
1.29935	2843.14
1.29946	2930.18
1.29957	2813.79
1.29968	2804.77
1.29979	2742.1
1.2999	2772.63
1.30001	2735.39
1.30012	2791.31
1.30023	2745.62
1.30034	2651.99
1.30045	2733.28
1.30056	2794.79
1.30067	2870.38
1.30078	2929.03
1.30089	2849.54
1.301	2871.53
1.30111	2992.13
1.30122	2822.53
1.30133	2745.95
1.30144	2736.97
1.30155	2801.19
1.30166	2775.31
1.30177	2681.91
1.30188	2732.03
1.30199	2754.01
1.3021	2823.79
1.30221	2871.05
1.30232	2892.98
1.30243	2940.21
1.30254	2844.08
1.30265	2978.4
1.30276	2907.59
1.30287	2817.15
1.30298	2757.63
1.30309	2807.64
1.3032	2753.76
1.30331	2778.48
1.30342	2794.78
1.30353	2763.38
1.30364	2667.48
1.30375	2818.39
1.30386	2876.73
1.30398	2960.27
1.30409	2970.91
1.3042	3031.98
1.30431	3011.78
1.30442	3036.4
1.30453	2943.4
1.30464	2926.02
1.30475	2833.07
1.30486	2829.72
1.30497	2837.57
1.30508	2825.83
1.30519	2755.35
1.3053	2752.02
1.30541	2813
1.30553	3005.35
1.30564	3066.26
1.30575	3012.57
1.30586	3151.69
1.30597	3067.27
1.30608	3063.88
1.30619	3046.53
