 8.528349e+01 4.384922e-06 1.835466e-06 9.983460e-06 1.478762e-05 0.000000e+00 3.099147e-05
 8.819833e+01 4.453074e-06 1.897145e-06 1.021296e-05 1.536257e-05 0.000000e+00 3.192575e-05
 9.057354e+01 4.509016e-06 1.945949e-06 1.039153e-05 1.582768e-05 0.000000e+00 3.267418e-05
 9.299835e+01 4.566666e-06 1.994355e-06 1.056599e-05 1.629911e-05 0.000000e+00 3.342612e-05
 9.572784e+01 4.632354e-06 2.047063e-06 1.075293e-05 1.682540e-05 0.000000e+00 3.425775e-05
 9.867737e+01 4.704433e-06 2.101830e-06 1.094377e-05 1.738863e-05 0.000000e+00 3.513866e-05
 1.010229e+02 4.762654e-06 2.143715e-06 1.108731e-05 1.783228e-05 0.000000e+00 3.582596e-05
 1.034225e+02 4.823103e-06 2.185007e-06 1.122670e-05 1.828214e-05 0.000000e+00 3.651696e-05
 1.061659e+02 4.893354e-06 2.230262e-06 1.137695e-05 1.879140e-05 0.000000e+00 3.729197e-05
 1.091638e+02 4.971539e-06 2.277311e-06 1.153019e-05 1.934159e-05 0.000000e+00 3.812063e-05
 1.114789e+02 5.032938e-06 2.311919e-06 1.164083e-05 1.976191e-05 0.000000e+00 3.874760e-05
 1.138545e+02 5.096855e-06 2.345870e-06 1.174752e-05 2.018903e-05 0.000000e+00 3.937927e-05
 1.166139e+02 5.172235e-06 2.383327e-06 1.186292e-05 2.067979e-05 0.000000e+00 4.009827e-05
 1.196609e+02 5.256841e-06 2.422239e-06 1.197995e-05 2.121499e-05 0.000000e+00 4.087403e-05
 1.219443e+02 5.321142e-06 2.449734e-06 1.206068e-05 2.161144e-05 0.000000e+00 4.144299e-05
 1.242944e+02 5.388079e-06 2.476562e-06 1.213767e-05 2.201529e-05 0.000000e+00 4.201760e-05
 1.270696e+02 5.468050e-06 2.506352e-06 1.222085e-05 2.248675e-05 0.000000e+00 4.268200e-05
 1.301686e+02 5.558448e-06 2.537253e-06 1.230411e-05 2.300627e-05 0.000000e+00 4.340609e-05
 1.324203e+02 5.624784e-06 2.558172e-06 1.235845e-05 2.337913e-05 0.000000e+00 4.392054e-05
 1.347449e+02 5.693792e-06 2.578449e-06 1.240928e-05 2.376000e-05 0.000000e+00 4.444152e-05
 1.375355e+02 5.777258e-06 2.601065e-06 1.246344e-05 2.421176e-05 0.000000e+00 4.505352e-05
 1.403582e+02 5.862283e-06 2.622078e-06 1.251088e-05 2.466266e-05 0.000000e+00 4.565791e-05
 1.429305e+02 5.940211e-06 2.639650e-06 1.254794e-05 2.506828e-05 0.000000e+00 4.619608e-05
 1.455452e+02 6.019776e-06 2.656019e-06 1.257979e-05 2.547541e-05 0.000000e+00 4.673100e-05
 1.481998e+02 6.100842e-06 2.671153e-06 1.260638e-05 2.588344e-05 0.000000e+00 4.726181e-05
 1.508374e+02 6.181596e-06 2.684760e-06 1.262728e-05 2.628355e-05 0.000000e+00 4.777718e-05
 1.534138e+02 6.260602e-06 2.696728e-06 1.264262e-05 2.666928e-05 0.000000e+00 4.826923e-05
 1.559584e+02 6.338692e-06 2.707314e-06 1.265306e-05 2.704533e-05 0.000000e+00 4.874439e-05
 1.585475e+02 6.418134e-06 2.716874e-06 1.265907e-05 2.742294e-05 0.000000e+00 4.921702e-05
 1.612136e+02 6.499863e-06 2.725498e-06 1.266065e-05 2.780651e-05 0.000000e+00 4.969252e-05
 1.638921e+02 6.581824e-06 2.732966e-06 1.265772e-05 2.818649e-05 0.000000e+00 5.015900e-05
 1.664890e+02 6.661085e-06 2.739115e-06 1.265080e-05 2.854977e-05 0.000000e+00 5.060077e-05
 1.690044e+02 6.737617e-06 2.744092e-06 1.264043e-05 2.889689e-05 0.000000e+00 5.101902e-05
 1.715441e+02 6.814594e-06 2.748184e-06 1.262650e-05 2.924259e-05 0.000000e+00 5.143187e-05
 1.742026e+02 6.894804e-06 2.751511e-06 1.260837e-05 2.959937e-05 0.000000e+00 5.185406e-05
 1.769358e+02 6.976824e-06 2.753960e-06 1.258616e-05 2.996078e-05 0.000000e+00 5.227773e-05
 1.795869e+02 7.055899e-06 2.755443e-06 1.256136e-05 3.030613e-05 0.000000e+00 5.267883e-05
 1.820858e+02 7.129962e-06 2.756078e-06 1.253519e-05 3.062700e-05 0.000000e+00 5.304823e-05
 1.845500e+02 7.202515e-06 2.756015e-06 1.250690e-05 3.093902e-05 0.000000e+00 5.340445e-05
 1.871609e+02 7.278830e-06 2.755240e-06 1.247437e-05 3.126489e-05 0.000000e+00 5.377333e-05
 1.899487e+02 7.359646e-06 2.753650e-06 1.243691e-05 3.160752e-05 0.000000e+00 5.415773e-05
 1.927034e+02 7.438783e-06 2.751350e-06 1.239730e-05 3.194072e-05 0.000000e+00 5.452815e-05
 1.952245e+02 7.510559e-06 2.748647e-06 1.235894e-05 3.224105e-05 0.000000e+00 5.485920e-05
 1.975962e+02 7.577491e-06 2.745610e-06 1.232112e-05 3.251959e-05 0.000000e+00 5.516382e-05
 2.000970e+02 7.647427e-06 2.741917e-06 1.227954e-05 3.280915e-05 0.000000e+00 5.547803e-05
 2.029041e+02 7.725123e-06 2.737206e-06 1.223092e-05 3.312914e-05 0.000000e+00 5.582238e-05
 2.058189e+02 7.804876e-06 2.731721e-06 1.217840e-05 3.345585e-05 0.000000e+00 5.617085e-05
 2.081113e+02 7.866921e-06 2.727009e-06 1.213575e-05 3.370886e-05 0.000000e+00 5.643854e-05
 2.104489e+02 7.929566e-06 2.721863e-06 1.209111e-05 3.396335e-05 0.000000e+00 5.670589e-05
 2.131999e+02 8.002467e-06 2.715392e-06 1.203721e-05 3.425833e-05 0.000000e+00 5.701340e-05
 2.162942e+02 8.083391e-06 2.707614e-06 1.197495e-05 3.458438e-05 0.000000e+00 5.735033e-05
 2.185677e+02 8.142115e-06 2.701584e-06 1.192818e-05 3.482012e-05 0.000000e+00 5.759200e-05
 2.209149e+02 8.202083e-06 2.695097e-06 1.187906e-05 3.506015e-05 0.000000e+00 5.783640e-05
 2.237001e+02 8.272367e-06 2.687075e-06 1.181977e-05 3.534062e-05 0.000000e+00 5.811983e-05
 2.265000e+02 8.342059e-06 2.678682e-06 1.175915e-05 3.561786e-05 0.000000e+00 5.839774e-05
