 4.429098e+00 1.106940e-05 2.691096e-06 1.886823e-07 2.227021e-06 3.623398e-06 8.986845e-07 0.000000e+00 2.069828e-05
 7.222668e+00 1.140352e-05 2.903261e-06 2.035227e-07 2.377564e-06 4.021040e-06 9.868466e-07 0.000000e+00 2.189575e-05
 9.870378e+00 1.164162e-05 3.099889e-06 2.172002e-07 2.512415e-06 4.411994e-06 1.072581e-06 0.000000e+00 2.295570e-05
 1.230199e+01 1.179132e-05 3.274611e-06 2.292685e-07 2.627899e-06 4.780666e-06 1.152725e-06 0.000000e+00 2.385649e-05
 1.471302e+01 1.186874e-05 3.440492e-06 2.406272e-07 2.733086e-06 5.152915e-06 1.233091e-06 0.000000e+00 2.466896e-05
 1.735779e+01 1.186381e-05 3.611797e-06 2.522270e-07 2.836083e-06 5.565928e-06 1.321733e-06 0.000000e+00 2.545158e-05
 2.024794e+01 1.175117e-05 3.783455e-06 2.636704e-07 2.931746e-06 6.018743e-06 1.418461e-06 0.000000e+00 2.616725e-05
 2.269373e+01 1.159261e-05 3.914364e-06 2.722142e-07 2.997951e-06 6.399683e-06 1.499721e-06 0.000000e+00 2.667654e-05
 2.518840e+01 1.135909e-05 4.033094e-06 2.797530e-07 3.050996e-06 6.782961e-06 1.581654e-06 0.000000e+00 2.708755e-05
 2.789331e+01 1.102367e-05 4.143351e-06 2.864776e-07 3.091123e-06 7.188980e-06 1.668907e-06 0.000000e+00 2.740251e-05
 3.072580e+01 1.059369e-05 4.236715e-06 2.918054e-07 3.113154e-06 7.599376e-06 1.757983e-06 0.000000e+00 2.759272e-05
 3.340258e+01 1.013409e-05 4.303459e-06 2.951791e-07 3.115352e-06 7.969575e-06 1.839644e-06 0.000000e+00 2.765730e-05
 3.581644e+01 9.686820e-06 4.345694e-06 2.968347e-07 3.102479e-06 8.285999e-06 1.911005e-06 0.000000e+00 2.762883e-05
 3.818141e+01 9.217887e-06 4.370671e-06 2.971994e-07 3.076869e-06 8.577920e-06 1.978701e-06 0.000000e+00 2.751925e-05
 4.080474e+01 8.659559e-06 4.379396e-06 2.961744e-07 3.033965e-06 8.878624e-06 2.051055e-06 0.000000e+00 2.729877e-05
 4.373814e+01 8.000911e-06 4.365723e-06 2.933006e-07 2.968790e-06 9.183502e-06 2.128366e-06 0.000000e+00 2.694059e-05
 4.618647e+01 7.457874e-06 4.336366e-06 2.895911e-07 2.902000e-06 9.410890e-06 2.190015e-06 0.000000e+00 2.658674e-05
 4.869175e+01 6.898395e-06 4.290659e-06 2.846650e-07 2.823609e-06 9.616962e-06 2.250495e-06 0.000000e+00 2.616479e-05
 5.140323e+01 6.292991e-06 4.224415e-06 2.781571e-07 2.728672e-06 9.808814e-06 2.313055e-06 0.000000e+00 2.564610e-05
 5.422754e+01 5.675591e-06 4.138388e-06 2.702226e-07 2.620359e-06 9.973603e-06 2.375161e-06 0.000000e+00 2.505333e-05
 5.689002e+01 5.119546e-06 4.043194e-06 2.618192e-07 2.511379e-06 1.009611e-05 2.431085e-06 0.000000e+00 2.446313e-05
 5.930126e+01 4.642810e-06 3.946810e-06 2.535710e-07 2.408568e-06 1.017986e-05 2.479775e-06 0.000000e+00 2.391140e-05
 6.167917e+01 4.195888e-06 3.843662e-06 2.449608e-07 2.304637e-06 1.023770e-05 2.526182e-06 0.000000e+00 2.335303e-05
 6.431806e+01 3.724840e-06 3.721173e-06 2.349772e-07 2.187541e-06 1.027398e-05 2.576025e-06 0.000000e+00 2.271853e-05
 6.724825e+01 3.237201e-06 3.577053e-06 2.235186e-07 2.056775e-06 1.028125e-05 2.629609e-06 0.000000e+00 2.200540e-05
 6.968329e+01 2.871207e-06 3.452405e-06 2.138239e-07 1.948800e-06 1.026221e-05 2.673007e-06 0.000000e+00 2.142146e-05
 7.217394e+01 2.526689e-06 3.321760e-06 2.038557e-07 1.840092e-06 1.022064e-05 2.716596e-06 0.000000e+00 2.082963e-05
 7.488882e+01 2.184078e-06 3.177037e-06 1.930341e-07 1.724434e-06 1.015161e-05 2.763428e-06 0.000000e+00 2.019362e-05
 7.773551e+01 1.862542e-06 3.024140e-06 1.818452e-07 1.607200e-06 1.005479e-05 2.812043e-06 0.000000e+00 1.954256e-05
 8.013457e+01 1.623617e-06 2.895489e-06 1.726185e-07 1.512252e-06 9.955536e-06 2.852842e-06 0.000000e+00 1.901236e-05
 8.257232e+01 1.406082e-06 2.765847e-06 1.634925e-07 1.419830e-06 9.839740e-06 2.894322e-06 0.000000e+00 1.848931e-05
 8.528349e+01 1.191290e-06 2.623765e-06 1.536908e-07 1.322133e-06 9.695133e-06 2.940649e-06 0.000000e+00 1.792666e-05
 8.819833e+01 9.907226e-07 2.474367e-06 1.436129e-07 1.223317e-06 9.523354e-06 2.990874e-06 0.000000e+00 1.734625e-05
 9.057354e+01 8.504194e-07 2.355816e-06 1.357837e-07 1.147700e-06 9.372564e-06 3.032257e-06 0.000000e+00 1.689454e-05
 9.299835e+01 7.249368e-07 2.238192e-06 1.281647e-07 1.075089e-06 9.210060e-06 3.075027e-06 0.000000e+00 1.645147e-05
 9.572784e+01 6.026423e-07 2.110275e-06 1.200508e-07 9.988132e-07 9.018400e-06 3.123895e-06 0.000000e+00 1.597408e-05
 9.867737e+01 4.909558e-07 1.977755e-06 1.118375e-07 9.227082e-07 8.802820e-06 3.177652e-06 0.000000e+00 1.548373e-05
 1.010229e+02 4.162860e-07 1.876815e-06 1.057148e-07 8.667205e-07 8.626427e-06 3.221159e-06 0.000000e+00 1.511312e-05
 1.034225e+02 3.505635e-07 1.777742e-06 9.981905e-08 8.134293e-07 8.442504e-06 3.266397e-06 0.000000e+00 1.475045e-05
 1.061659e+02 2.868318e-07 1.669721e-06 9.352052e-08 7.571820e-07 8.229104e-06 3.319041e-06 0.000000e+00 1.435540e-05
 1.091638e+02 2.293427e-07 1.558085e-06 8.715441e-08 7.010664e-07 7.993520e-06 3.377703e-06 0.000000e+00 1.394687e-05
