,cats-dtds-pblh,quality-control,surface-elevation,cbh,cth,latitude,longitude
2015-04-14 17:49:59.142000,0.5399990081787109,1.0,0.0,-999.0,-999.0,38.210407,-30.837572
2015-04-14 17:50:00.542000,0.5399990081787109,1.0,0.0,-999.0,-999.0,38.266438,-30.75258
2015-04-14 17:50:01.942000,0.5399990081787109,1.0,0.0,-999.0,-999.0,38.322212,-30.667704
2015-04-14 17:50:04.742000,1.079998016357422,1.0,0.0,-999.0,-999.0,38.43387,-30.497086
2015-04-14 17:50:06.142000,1.079998016357422,1.0,0.0,-999.0,-999.0,38.48969,-30.411444
2015-04-14 17:50:07.542000,1.079998016357422,1.0,0.0,-999.0,-999.0,38.54541,-30.325718
2015-04-14 17:50:08.942000,1.079998016357422,1.0,0.0,-999.0,-999.0,38.600914,-30.240038
2015-04-14 17:50:10.342000,1.079998016357422,1.0,0.0,-999.0,-999.0,38.656487,-30.153952
2015-04-14 17:50:57.943000,0.9599990844726562,1.0,0.0,-999.0,-999.0,40.498493,-27.146229
2015-04-14 17:50:59.343000,0.7199993133544922,1.0,0.0,-999.0,-999.0,40.551304,-27.05514
2015-04-14 17:51:00.743000,0.8999996185302734,1.0,0.0,-999.0,-999.0,40.604027,-26.963934
2015-04-14 17:51:02.143000,1.4999980926513672,0.0,0.0,-999.0,-999.0,40.656654,-26.872572
2015-04-14 17:51:03.543000,1.4399986267089844,0.0,0.0,-999.0,-999.0,40.709217,-26.78104
2015-04-14 17:51:04.943000,1.4399986267089844,0.0,0.0,-999.0,-999.0,40.761696,-26.689358
2015-04-14 17:51:06.343000,1.4399986267089844,0.0,0.0,-999.0,-999.0,40.81411,-26.597538
2015-04-14 17:51:07.743000,1.4399986267089844,0.0,0.0,-999.0,-999.0,40.866444,-26.505564
2015-04-14 17:51:09.143000,0.6599979400634766,1.0,0.0,-999.0,-999.0,40.918674,-26.413422
2015-04-14 17:51:10.543000,0.6599979400634766,1.0,0.0,-999.0,-999.0,40.970818,-26.321133
2015-04-14 17:51:11.943000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.02288,-26.228695
2015-04-14 17:51:13.343000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.074856,-26.13609
2015-04-14 17:51:14.743000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.12676,-26.043314
2015-04-14 17:51:16.143000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.17856,-25.950424
2015-04-14 17:51:17.543000,0.9599990844726562,1.0,0.0,-999.0,-999.0,41.230278,-25.857363
2015-04-14 17:51:18.943000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.281918,-25.764133
2015-04-14 17:51:20.343000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.33346,-25.670752
2015-04-14 17:51:21.743000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.384922,-25.5772
2015-04-14 17:51:23.143000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.436314,-25.48352
2015-04-14 17:51:24.543000,0.779998779296875,1.0,0.0,-999.0,-999.0,41.487606,-25.389666
2015-04-14 17:51:25.943000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.538815,-25.295668
2015-04-14 17:51:27.343000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.589943,-25.201487
2015-04-14 17:51:28.743000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.640965,-25.107182
2015-04-14 17:51:30.143000,0.7199993133544922,1.0,0.0,-999.0,-999.0,41.691914,-25.012697
2015-04-14 17:51:31.543000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.742775,-24.918055
2015-04-14 17:51:32.943000,0.7199993133544922,1.0,0.0,-999.0,-999.0,41.793545,-24.823257
2015-04-14 17:51:34.343000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.844215,-24.728315
2015-04-14 17:51:35.743000,0.9599990844726562,0.0,0.0,-999.0,-999.0,41.894817,-24.633183
2015-04-14 17:51:37.143000,0.9599990844726562,0.0,0.0,-999.0,-999.0,41.945347,-24.537907
2015-04-14 17:51:38.543000,0.9599990844726562,0.0,0.0,-999.0,-999.0,41.99575,-24.442484
2015-04-14 17:51:39.943000,0.9599990844726562,0.0,0.0,-999.0,-999.0,42.04606,-24.34692
2015-04-14 17:51:41.343000,0.9599990844726562,0.0,0.0,-999.0,-999.0,42.09629,-24.25117
2015-04-14 17:51:42.743000,0.6599979400634766,1.0,0.0,-999.0,-999.0,42.14643,-24.155273
2015-04-15 00:19:42.726000,1.079998016357422,0.0,0.0,-999.0,-999.0,38.036125,-26.057848
2015-04-15 00:19:44.126000,0.9999995761447482,0.0,0.0,0.8999996185302734,1.079998016357422,37.97974,-25.973312
2015-04-15 00:19:45.526000,0.733331044514974,0.0,0.0,0.6599979400634766,1.1999988555908203,37.92323,-25.88885
2015-04-15 00:19:46.926000,0.733331044514974,0.0,0.2881785460880824,-999.0,-999.0,37.866783,-25.804674
2015-04-15 00:20:06.526000,0.8999996185302734,0.0,0.0,1.079998016357422,1.4399986267089844,37.068638,-24.639645
2015-04-15 00:20:07.926000,0.8999996185302734,0.0,0.0,1.6799983978271484,1.979999542236328,37.01111,-24.557425
2015-04-15 00:20:09.326000,0.8999996185302734,0.0,0.0,1.6799983978271484,1.979999542236328,36.953526,-24.475342
2015-04-15 00:20:10.726000,0.8999996185302734,0.0,0.0,1.6799983978271484,1.979999542236328,36.895878,-24.393381
2015-04-15 00:20:12.126000,0.8999996185302734,0.0,0.0,1.6799983978271484,1.739999771118164,36.83817,-24.311565
2015-04-15 00:20:13.526000,0.8999996185302734,0.0,0.0,-999.0,-999.0,36.7804,-24.229885
2015-04-15 00:20:14.926000,0.8999996185302734,0.0,0.0,-999.0,-999.0,36.722557,-24.148325
2015-04-15 23:25:12.807000,1.3199996948242188,0.0,0.0,-999.0,-999.0,42.624535,-26.579685
2015-04-15 23:25:14.207000,0.9999995761447482,0.0,0.0,0.8999996185302734,1.4399986267089844,42.575226,-26.482103
2015-04-15 23:25:15.607000,0.9999995761447482,0.0,0.0,-999.0,-999.0,42.525826,-26.38467
2015-04-15 23:25:17.007000,1.0666656494140625,0.0,0.0,0.9599990844726562,1.6199989318847656,42.476353,-26.287418
2015-04-15 23:25:18.407000,0.7999992370605469,0.0,0.0,0.7199993133544922,1.6199989318847656,42.42677,-26.190311
2015-04-15 23:25:19.807000,1.0666656494140625,0.0,0.0,0.9599990844726562,1.6799983978271484,42.377098,-26.093369
2015-04-15 23:25:21.207000,0.7999992370605469,0.0,0.0,0.7199993133544922,1.6799983978271484,42.32733,-25.99661
2015-04-15 23:25:22.607000,1.1999977959526908,0.0,0.0,1.079998016357422,1.7999992370605469,42.277477,-25.899992
2015-04-15 23:25:24.007000,0.9999995761447482,0.0,0.0,0.8999996185302734,1.8599987030029297,42.227528,-25.803555
2015-04-15 23:25:25.407000,0.9999995761447482,1.0,0.0,-999.0,-999.0,42.177486,-25.707254
2015-04-15 23:25:26.807000,0.7999992370605469,0.0,0.0,0.7199993133544922,1.4399986267089844,42.127357,-25.611128
2015-04-15 23:25:28.207000,1.1999977959526908,0.0,0.0,1.079998016357422,1.6199989318847656,42.077137,-25.515167
2015-04-15 23:25:29.607000,1.1999977959526908,0.0,0.0,-999.0,-999.0,42.02683,-25.41936
2015-04-15 23:25:35.207000,1.0133323669433594,0.0,0.0,1.5599994659423828,1.8599987030029297,41.82468,-25.03773
2015-04-15 23:25:36.607000,1.0133323669433594,0.0,0.0,-999.0,-999.0,41.773907,-24.942762
2015-04-15 23:25:38.007000,1.0133323669433594,0.0,0.0,-999.0,-999.0,41.72301,-24.847958
2015-04-15 23:25:39.407000,1.0133323669433594,0.0,0.0,0.9599990844726562,1.6199989318847656,41.672066,-24.753265
2015-04-17 23:13:35.325000,1.739999771118164,2.0,0.0,0.8999996185302734,1.739999771118164,40.348392,-31.143494
2015-04-17 23:15:30.127000,0.779998779296875,0.0,0.0,1.5599994659423828,1.6799983978271484,35.742657,-24.189035
2015-04-17 23:15:31.527000,0.7199993133544922,0.0,0.0,-999.0,-999.0,35.683693,-24.109777
2015-04-18 22:20:19.069000,0.8999996185302734,0.0,0.0,-999.0,-999.0,41.744022,-26.23827
2015-04-18 22:20:20.469000,0.8999996185302734,0.0,0.0,-999.0,-999.0,41.693142,-26.143541
2015-04-18 22:20:21.869000,0.8999996185302734,1.0,0.0,-999.0,-999.0,41.64215,-26.04894
2015-04-18 22:20:23.269000,1.3199996948242188,0.0,0.0,-999.0,-999.0,41.59107,-25.954515
2015-04-18 22:20:24.669000,1.1999980926513671,0.0,0.0,1.4999980926513672,1.5599994659423828,41.539917,-25.860247
2015-04-18 22:20:26.069000,1.5999984741210938,0.0,0.0,1.4399986267089844,1.7999992370605469,41.488647,-25.76613
2015-04-18 22:20:27.469000,1.5999984741210938,0.0,0.0,-999.0,-999.0,41.437325,-25.672184
2015-04-18 22:20:48.470000,0.6599979400634766,0.0,0.0,-999.0,-999.0,40.65695,-24.281542
2015-04-18 22:20:49.870000,1.079998016357422,0.0,0.0,-999.0,-999.0,40.604256,-24.190067
2015-04-20 15:39:45.912000,1.4999980926513672,0.0,0.0,1.1999988555908203,1.4999980926513672,39.210815,-31.97096
2015-04-20 15:39:47.312000,1.4399986267089844,0.0,0.0,-999.0,-999.0,39.265503,-31.883457
2015-04-20 15:39:48.712000,0.8399982452392578,1.0,0.0,-999.0,-999.0,39.320133,-31.79576
2015-04-20 15:39:50.112000,1.1399993896484375,1.0,0.0,-999.0,-999.0,39.37469,-31.707926
2015-04-20 15:39:51.512000,0.779998779296875,1.0,0.0,-999.0,-999.0,39.429134,-31.619995
2015-04-20 15:39:52.912000,0.779998779296875,1.0,0.0,-999.0,-999.0,39.48352,-31.531895
2015-04-20 15:39:54.312000,1.4999980926513672,1.0,0.0,-999.0,-999.0,39.53787,-31.44362
2015-04-20 15:39:57.112000,0.4199981689453125,1.0,0.0,-999.0,-999.0,39.646267,-31.266684
2015-04-20 15:39:58.512000,0.4199981689453125,1.0,0.0,-999.0,-999.0,39.700356,-31.177996
2015-04-20 15:39:59.912000,1.4999980926513672,1.0,0.0002857142992849,-999.0,-999.0,39.754383,-31.089132
2015-04-20 15:40:01.312000,1.3799991607666016,0.0,0.0,-999.0,-999.0,39.80832,-31.000126
2015-04-20 15:40:02.712000,0.4199981689453125,1.0,0.0,-999.0,-999.0,39.862144,-30.911015
2015-04-20 15:40:04.112000,1.3799991607666016,0.0,0.0,-999.0,-999.0,39.915905,-30.821732
2015-04-20 15:40:05.512000,1.5599994659423828,0.0,0.0,-999.0,-999.0,39.96961,-30.732306
2015-04-20 15:40:06.912000,1.3799991607666016,0.0,0.0,-999.0,-999.0,40.023224,-30.642727
2015-04-20 15:40:08.312000,1.3799991607666016,0.0,0.0,-999.0,-999.0,40.076756,-30.552994
2015-04-20 15:40:09.712000,1.3799991607666016,1.0,0.0,-999.0,-999.0,40.13022,-30.46312
2015-04-20 15:40:11.112000,1.3799991607666016,1.0,0.0,-999.0,-999.0,40.18362,-30.373068
2015-04-20 15:40:12.512000,1.3799991607666016,1.0,0.0,-999.0,-999.0,40.236916,-30.282888
2015-04-20 15:40:13.912000,1.5599994659423828,0.0,0.0,-999.0,-999.0,40.290127,-30.192553
2015-04-20 15:40:15.312000,1.4399986267089844,0.0,0.0,-999.0,-999.0,40.343254,-30.10209
2015-04-20 15:40:16.712000,1.4999980926513672,1.0,0.0,-999.0,-999.0,40.39632,-30.011444
2015-04-20 15:40:18.112000,1.3799991607666016,0.0,0.0,-999.0,-999.0,40.449383,-29.92048
2015-04-20 15:40:19.512000,0.4199981689453125,1.0,0.0,-999.0,-999.0,40.502323,-29.829489
2015-04-20 15:40:20.912000,0.4199981689453125,1.0,0.0,-999.0,-999.0,40.555023,-29.738605
2015-04-20 15:40:22.312000,0.4199981689453125,1.0,0.0,-999.0,-999.0,40.607758,-29.64738
2015-04-20 15:40:23.712000,0.9599990844726562,1.0,0.0,-999.0,-999.0,40.660404,-29.556005
2015-04-20 15:40:25.112000,0.4199981689453125,1.0,0.0,-999.0,-999.0,40.712955,-29.464481
2015-04-20 15:40:26.512000,0.4199981689453125,1.0,0.0,-999.0,-999.0,40.765533,-29.372614
2015-04-20 15:40:27.912000,0.4199981689453125,1.0,0.0,-999.0,-999.0,40.817936,-29.280762
2015-04-20 15:40:29.312000,0.4199981689453125,1.0,0.0,-999.0,-999.0,40.870327,-29.188627
2015-04-20 15:40:32.112000,0.4799995422363281,1.0,0.0,-999.0,-999.0,40.974575,-29.004412
2015-04-20 15:40:33.512000,0.4799995422363281,1.0,0.0,-999.0,-999.0,41.026653,-28.911911
2015-04-20 15:40:34.912607,0.4799995422363281,1.0,0.0,-999.0,-999.0,41.078636,-28.819305
2015-04-20 15:40:36.313000,0.4199981689453125,1.0,0.0,-999.0,-999.0,41.13061,-28.726406
2015-04-20 15:40:37.713000,0.4199981689453125,1.0,0.0,-999.0,-999.0,41.182404,-28.633505
2015-04-20 15:40:40.513000,0.8399982452392578,1.0,0.0,-999.0,-999.0,41.285736,-28.447275
2015-04-20 15:40:41.913000,0.779998779296875,1.0,0.0,-999.0,-999.0,41.337254,-28.353943
2015-04-20 15:40:43.313000,0.779998779296875,1.0,0.0,-999.0,-999.0,41.388744,-28.260378
2015-04-20 15:40:44.713000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.440125,-28.166656
2015-04-20 15:40:46.113000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.49151,-28.072647
2015-04-20 15:40:47.513000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.542694,-27.978659
2015-04-20 15:40:48.913000,0.6599979400634766,1.0,0.0,-999.0,-999.0,41.593903,-27.884314
2015-04-20 15:40:50.313000,0.4799995422363281,1.0,0.0,-999.0,-999.0,41.64484,-27.790167
2015-04-20 15:40:51.713000,0.4799995422363281,1.0,0.0,-999.0,-999.0,41.695717,-27.695803
2015-04-20 15:40:53.113000,0.4799995422363281,1.0,0.0,-999.0,-999.0,41.746582,-27.601145
2015-04-20 15:40:54.513000,0.4799995422363281,1.0,0.0,-999.0,-999.0,41.797356,-27.506348
2015-04-20 15:40:55.913000,0.9599990844726562,1.0,0.0,-999.0,-999.0,41.848114,-27.411251
2015-04-20 15:40:57.313000,0.4799995422363281,1.0,0.0,-999.0,-999.0,41.898705,-27.316137
2015-04-20 15:40:58.713000,0.4799995422363281,1.0,0.0,-999.0,-999.0,41.949284,-27.220722
2015-04-20 15:41:00.113000,0.4799995422363281,1.0,0.0,-999.0,-999.0,41.99964,-27.125393
2015-04-20 15:41:01.513000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.049904,-27.02992
2015-04-20 15:41:07.113000,1.6799983978271484,1.0,0.0,-999.0,-999.0,42.25042,-26.645794
2015-04-20 15:41:09.913000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.350098,-26.45284
2015-04-20 15:41:11.313000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.3997,-26.35629
2015-04-20 15:41:12.713000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.449284,-26.259418
2015-04-20 15:41:14.113000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.4988,-26.162344
2015-04-20 15:41:15.513000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.54825,-26.065083
2015-04-20 15:41:16.913000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.597633,-25.9676
2015-04-20 15:41:18.313000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.646877,-25.870024
2015-04-20 15:41:21.113000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.744953,-25.674662
2015-04-20 15:41:22.513000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.793903,-25.576603
2015-04-20 15:41:23.913000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.842747,-25.478407
2015-04-20 15:41:25.313000,0.4799995422363281,1.0,0.0,-999.0,-999.0,42.891476,-25.38008
2015-04-20 15:41:28.114000,0.5399990081787109,1.0,0.0,-999.0,-999.0,42.98876,-25.18274
2015-04-20 15:41:29.514000,0.5999984741210938,0.0,0.0,-999.0,-999.0,43.037273,-25.083818
2015-04-20 22:09:25.426000,0.9599990844726562,0.0,0.0,-999.0,-999.0,36.954926,-27.15117
2015-04-20 22:09:26.826000,0.9599990844726562,0.0,0.0,-999.0,-999.0,36.897278,-27.069227
2015-04-20 22:09:28.226000,1.1399993896484375,1.0,0.0,1.3199996948242188,1.6799983978271484,36.83963,-26.987492
