0.000000e+00 1.850717e-04 
1.550000e-02 1.998928e-04 
3.100000e-02 1.981098e-04 
4.650000e-02 1.945868e-04 
6.200000e-02 1.905213e-04 
7.750000e-02 1.867949e-04 
9.300000e-02 1.816302e-04 
1.085000e-01 1.767542e-04 
1.240000e-01 1.725218e-04 
1.395000e-01 1.680850e-04 
1.550000e-01 1.647132e-04 
1.705000e-01 1.623883e-04 
1.860000e-01 1.601288e-04 
2.015000e-01 1.581565e-04 
2.170000e-01 1.564646e-04 
2.325000e-01 1.550476e-04 
2.480000e-01 1.537275e-04 
2.635000e-01 1.524261e-04 
2.790000e-01 1.510662e-04 
2.945000e-01 1.497362e-04 
3.100000e-01 1.476929e-04 
3.255000e-01 1.452571e-04 
3.410000e-01 1.425833e-04 
3.565000e-01 1.394067e-04 
3.720000e-01 1.364298e-04 
3.875000e-01 1.350612e-04 
4.030000e-01 1.347724e-04 
4.185000e-01 1.341704e-04 
4.340000e-01 1.336534e-04 
4.495000e-01 1.335620e-04 
4.650000e-01 1.339008e-04 
4.805000e-01 1.342810e-04 
4.960000e-01 1.347255e-04 
5.115000e-01 1.352543e-04 
5.270000e-01 1.361167e-04 
5.425000e-01 1.370761e-04 
5.580000e-01 1.373080e-04 
5.735000e-01 1.375423e-04 
5.890000e-01 1.378062e-04 
6.045000e-01 1.380095e-04 
6.200000e-01 1.381966e-04 
6.355000e-01 1.385212e-04 
6.510000e-01 1.390619e-04 
6.665000e-01 1.387402e-04 
6.820000e-01 1.383331e-04 
6.975000e-01 1.380215e-04 
7.130000e-01 1.375070e-04 
7.285000e-01 1.369325e-04 
7.440000e-01 1.359015e-04 
7.595000e-01 1.347511e-04 
7.750000e-01 1.334174e-04 
7.905000e-01 1.317824e-04 
8.060000e-01 1.291395e-04 
8.215000e-01 1.228852e-04 
8.370000e-01 1.011317e-04 
8.525000e-01 9.390235e-05 
8.680000e-01 9.085853e-05 
8.835000e-01 8.805067e-05 
8.990000e-01 6.921889e-05 
9.145000e-01 3.920099e-05 
9.300000e-01 3.727082e-05 
9.455000e-01 3.841651e-05 
9.610000e-01 4.088481e-05 
9.765000e-01 4.352581e-05 
9.920000e-01 4.956287e-05 
1.007500e+00 5.288636e-05 
1.023000e+00 5.761168e-05 
1.038500e+00 6.245077e-05 
1.054000e+00 6.835387e-05 
1.069500e+00 7.235781e-05 
1.085000e+00 7.598576e-05 
1.100500e+00 7.898253e-05 
1.116000e+00 8.257115e-05 
1.131500e+00 8.395830e-05 
1.147000e+00 8.521049e-05 
1.162500e+00 8.553438e-05 
1.178000e+00 8.449335e-05 
1.193500e+00 8.411636e-05 
1.209000e+00 8.339355e-05 
1.224500e+00 7.958137e-05 
1.240000e+00 7.913110e-05 
1.255500e+00 7.685516e-05 
1.271000e+00 7.813075e-05 
1.286500e+00 8.016937e-05 
1.302000e+00 8.774201e-05 
1.317500e+00 9.721333e-05 
1.333000e+00 1.132617e-04 
1.348500e+00 1.368186e-04 
1.364000e+00 1.548488e-04 
1.379500e+00 1.750875e-04 
1.395000e+00 1.984404e-04 
1.410500e+00 2.096298e-04 
1.426000e+00 2.195868e-04 
1.441500e+00 2.271756e-04 
1.457000e+00 2.308992e-04 
1.472500e+00 2.256248e-04 
1.488000e+00 2.184866e-04 
1.503500e+00 2.143119e-04 
1.519000e+00 2.000866e-04 
1.534500e+00 1.889628e-04 
1.550000e+00 1.796022e-04 
1.565500e+00 1.819826e-04 
1.581000e+00 2.003797e-04 
1.596500e+00 2.431015e-04 
1.612000e+00 3.158868e-04 
1.627500e+00 4.017670e-04 
1.643000e+00 4.896023e-04 
1.658500e+00 5.605296e-04 
1.674000e+00 6.051926e-04 
1.689500e+00 6.344018e-04 
1.705000e+00 6.395145e-04 
1.720500e+00 6.345824e-04 
1.736000e+00 6.058966e-04 
1.751500e+00 5.652987e-04 
1.767000e+00 5.085612e-04 
1.782500e+00 4.714370e-04 
1.798000e+00 4.328116e-04 
1.813500e+00 4.262675e-04 
1.829000e+00 5.423351e-04 
1.844500e+00 8.222070e-04 
1.860000e+00 1.133147e-03 
1.875500e+00 1.399589e-03 
1.891000e+00 1.589521e-03 
1.906500e+00 1.708756e-03 
1.922000e+00 1.724657e-03 
1.937500e+00 1.664615e-03 
1.953000e+00 1.544256e-03 
1.968500e+00 1.406730e-03 
1.984000e+00 1.231531e-03 
1.999500e+00 1.089202e-03 
2.015000e+00 9.519917e-04 
2.030500e+00 9.207120e-04 
2.046000e+00 1.446090e-03 
2.061500e+00 2.620301e-03 
2.077000e+00 3.427441e-03 
2.092500e+00 3.831922e-03 
2.108000e+00 3.935643e-03 
2.123500e+00 3.779173e-03 
2.139000e+00 3.532014e-03 
2.154500e+00 3.144720e-03 
2.170000e+00 2.750887e-03 
2.185500e+00 2.322819e-03 
2.201000e+00 1.920011e-03 
2.216500e+00 1.588704e-03 
2.232000e+00 1.589726e-03 
2.247500e+00 5.075128e-03 
2.263000e+00 6.977312e-03 
2.278500e+00 6.620442e-03 
2.294000e+00 6.160635e-03 
2.309500e+00 5.517959e-03 
2.325000e+00 4.816801e-03 
2.340500e+00 4.107032e-03 
2.356000e+00 3.370674e-03 
2.371500e+00 2.667175e-03 
2.387000e+00 2.025084e-03 
2.402500e+00 1.463830e-03 
2.418000e+00 9.660967e-04 
2.433500e+00 5.593781e-04 
2.449000e+00 3.438385e-04 
2.464500e+00 1.794366e-04 
2.480000e+00 8.783207e-05 
2.495500e+00 6.436125e-05 
2.511000e+00 5.377262e-05 
2.526500e+00 4.610450e-05 
2.542000e+00 3.919119e-05 
2.557500e+00 3.315009e-05 
2.573000e+00 2.813475e-05 
2.588500e+00 2.379139e-05 
2.604000e+00 2.051268e-05 
2.619500e+00 1.822233e-05 
2.635000e+00 1.641130e-05 
2.650500e+00 1.532421e-05 
2.666000e+00 1.435092e-05 
2.681500e+00 1.354235e-05 
2.697000e+00 1.276818e-05 
2.712500e+00 1.202141e-05 
2.728000e+00 1.148602e-05 
2.743500e+00 1.071927e-05 
2.759000e+00 1.030152e-05 
2.774500e+00 9.706543e-06 
2.790000e+00 9.131471e-06 
2.805500e+00 8.620484e-06 
2.821000e+00 7.989076e-06 
2.836500e+00 7.494910e-06 
2.852000e+00 7.069528e-06 
2.867500e+00 6.676687e-06 
2.883000e+00 6.321711e-06 
2.898500e+00 5.981709e-06 
2.914000e+00 5.631538e-06 
2.929500e+00 5.280455e-06 
2.945000e+00 4.948243e-06 
2.960500e+00 3.979844e-06 
2.976000e+00 3.446446e-06 
2.991500e+00 3.095154e-06 
3.007000e+00 2.966844e-06 
3.022500e+00 2.786273e-06 
3.038000e+00 2.614160e-06 
3.053500e+00 2.449426e-06 
3.069000e+00 2.286886e-06 
3.084500e+00 2.110025e-06 
