WSxM file copyright UAM
WSxM ASCII Matrix file
X Amplitude: 0.005 µm
Y Amplitude: 0.005 µm
Z Amplitude: 1.57782e-005 pA
-4.29192e-006	-1.86795e-006	1.6103e-006	-1.09373e-006	-3.57924e-006	2.95288e-007	3.87759e-006	8.44468e-007	9.66545e-008	2.98641e-006	2.27254e-006	-1.68949e-006	-1.87815e-006	2.04523e-006	-6.23834e-007	-4.06183e-006	-1.05295e-006	1.27206e-006	-9.28889e-007	-3.30225e-007	3.84646e-006	1.72771e-006	-1.51396e-006	1.70464e-006	5.43007e-006	-6.94814e-007	-4.244e-006	6.73051e-007	2.42978e-006	-1.71999e-006	-2.13692e-006	1.24145e-006	-6.17065e-007	-2.57446e-006	1.69068e-006	3.13742e-006	-2.82359e-006	-2.72501e-006	3.37183e-006	2.17563e-006	-3.24627e-006	-9.88626e-007	2.97593e-006	-2.8116e-007	-3.2451e-006	1.677e-006	2.5853e-006	-2.93466e-006	-2.17777e-006	1.56063e-006	-2.55647e-007	-3.47734e-006	-8.55002e-007	1.03955e-006	-2.82578e-006	-3.05272e-006	2.58025e-006	1.93131e-006	-2.92023e-006	-1.26919e-006	3.93086e-006	2.6943e-006	-1.03198e-006	1.24797e-006	3.38995e-006	1.80765e-007	-6.09264e-008	2.9353e-006	-2.64085e-007	-3.19143e-006	-2.78149e-007	2.52094e-006	-2.55565e-007	-2.11235e-006	8.29113e-007	3.41799e-006	6.11622e-007	-2.71281e-007	3.07834e-006	2.65896e-006	-2.49677e-006	-7.17837e-007	2.28865e-006	-1.36041e-006	-3.03219e-006	-2.19424e-007	1.12973e-007	-2.30246e-006	-1.30135e-006	2.05643e-006	-9.30567e-007	-4.81191e-006	-2.92704e-007	2.72809e-006	-2.52162e-006	-4.52178e-006	4.8751e-008	4.96994e-007	-1.52252e-006	9.04606e-007	2.09575e-006	-1.67388e-006	-1.26645e-006	2.86098e-006	1.43435e-006	-3.08175e-006	-2.82827e-006	1.93756e-006	-2.97661e-007	-3.67911e-006	-1.24669e-007	2.31721e-006	-3.83388e-007	-2.03385e-007	3.4602e-006	3.6723e-006	1.10019e-006	6.72882e-007	2.13869e-006	1.20467e-006	-1.43013e-006	2.01644e-007	2.07447e-006	-2.52549e-006	-2.43422e-006	3.4005e-006	2.04272e-006	-2.48837e-006	-8.59616e-007	2.39643e-006	9.49697e-007	-1.06503e-006	9.86336e-008	8.27866e-007	-1.73035e-006	-1.27432e-006	2.66586e-006	-2.4073e-007	-4.87321e-006	-2.57625e-007	2.64762e-006	-2.36862e-006	-2.22086e-006	5.36992e-006
-3.89363e-007	-2.19551e-006	-2.76955e-006	4.09017e-007	3.00568e-006	1.43608e-006	-2.47448e-007	1.89128e-006	3.61816e-006	1.34017e-006	-5.49967e-007	1.43454e-006	1.22868e-006	-2.16015e-006	-1.12335e-006	2.53246e-006	3.51699e-008	-2.36946e-006	3.14909e-007	1.74367e-006	-8.27539e-007	-2.32851e-007	3.2255e-006	1.73793e-007	-2.63999e-006	7.32538e-007	3.89492e-006	-1.03291e-006	-3.42643e-006	5.18733e-007	2.30213e-006	-1.81486e-006	-2.25855e-006	7.773e-007	-1.40012e-006	-3.80847e-006	3.64903e-007	2.06271e-006	-3.46846e-006	-3.30957e-006	2.39231e-006	1.67004e-006	-3.58615e-006	-7.93307e-007	3.02484e-006	-1.24103e-006	-3.20829e-006	3.02085e-006	2.62847e-006	-1.80515e-006	-5.18605e-007	2.88141e-006	6.784e-007	-2.17852e-006	8.43964e-007	1.34733e-006	-3.5084e-006	-2.23992e-006	3.73801e-006	1.99745e-006	-2.00121e-006	4.11926e-007	5.26489e-006	2.62341e-006	-5.87095e-007	1.91011e-006	1.76673e-006	-2.37032e-006	-9.06978e-007	8.90486e-007	-7.84877e-007	-3.06412e-006	-6.67851e-007	2.88994e-006	2.90005e-007	-1.42025e-006	2.32364e-006	2.43073e-006	-2.02647e-006	-1.78287e-006	1.85841e-006	-2.49412e-007	-4.84067e-006	-1.71558e-006	2.37908e-006	-1.21928e-006	-2.07792e-006	2.03492e-006	-7.95496e-008	-3.72434e-006	6.91779e-007	3.05116e-006	-3.13097e-006	-5.29315e-006	8.07474e-007	2.96126e-006	-1.4745e-006	-1.91839e-006	2.30359e-006	2.39049e-006	-6.2355e-007	1.38588e-006	2.36564e-006	-1.92619e-006	-2.02574e-006	1.04934e-006	7.92741e-008	-2.93481e-006	-1.8176e-006	1.48606e-006	5.90972e-007	-1.23355e-006	1.00253e-006	3.44806e-006	1.50933e-006	-1.14298e-006	2.47411e-006	4.09351e-006	-5.61926e-007	-6.53217e-007	3.15042e-006	7.51671e-007	-1.54986e-006	1.79383e-006	1.80089e-006	-2.34272e-006	-2.00381e-006	1.76487e-006	1.18136e-006	-3.66334e-006	-2.55561e-006	2.78653e-006	2.17051e-007	-3.21831e-006	6.68011e-007	1.51574e-006	-3.23579e-006	-2.29348e-006	2.05533e-006	-1.29152e-006	-4.69468e-006	-2.27794e-007	2.29025e-006	4.30118e-007
-4.40904e-007	-2.56541e-006	6.81824e-007	1.77879e-006	-1.04626e-006	-2.12489e-007	2.04986e-006	9.41994e-007	-4.8905e-007	2.35524e-006	3.6891e-006	1.85658e-007	-1.04724e-006	1.98374e-006	2.33317e-006	-1.34886e-006	-1.62912e-006	9.85448e-008	-1.21543e-006	-9.31022e-007	6.83759e-007	2.02898e-007	-5.62918e-007	3.14849e-008	1.80123e-006	1.56834e-006	-1.00922e-006	-5.25476e-007	5.50573e-007	-1.49892e-006	-2.96749e-006	-1.12562e-006	3.13075e-007	-1.7837e-006	-2.51646e-006	1.1318e-006	1.64324e-006	-2.09338e-006	-1.30509e-006	7.88654e-007	-2.26423e-006	-3.22986e-006	5.31932e-007	1.83534e-007	-3.06864e-006	-1.47075e-006	3.90923e-006	2.86411e-006	-1.11088e-006	2.46624e-007	3.12853e-006	-2.66249e-008	-2.43621e-006	-9.23378e-007	-5.32898e-007	-3.58936e-006	-1.72968e-006	2.59944e-006	6.87604e-007	-1.03017e-006	2.53803e-006	4.453e-006	1.14711e-006	6.81855e-007	3.01634e-006	1.17739e-006	-3.12783e-006	-1.0196e-006	2.11663e-006	-1.00619e-006	-2.37611e-006	6.36467e-007	1.28632e-006	-1.3546e-006	2.17991e-007	1.92495e-006	-1.63974e-006	-2.76184e-006	9.4188e-007	1.57918e-006	-2.51423e-006	-2.30273e-006	1.41599e-006	1.57352e-006	-7.49175e-007	4.90896e-008	3.59227e-007	-1.4011e-006	-1.80032e-006	-4.28855e-007	-7.57292e-007	-2.17257e-006	-2.35101e-006	2.74323e-008	1.08779e-006	-1.23568e-006	3.1604e-007	2.20376e-006	1.10477e-007	-3.6775e-007	1.85581e-006	1.88812e-006	2.50139e-007	-7.89181e-007	1.16086e-006	2.46916e-006	1.01057e-007	-9.94939e-008	1.20429e-006	-1.3844e-006	-1.72505e-006	2.05827e-006	9.67843e-007	-2.39519e-006	-1.81823e-008	3.84027e-006	1.9889e-006	-1.13545e-007	1.82696e-006	2.76882e-006	7.59551e-008	-2.3841e-007	1.4186e-006	-1.10273e-006	-3.74417e-006	-1.39437e-006	1.43493e-006	-1.09503e-006	-2.50615e-006	1.29487e-006	1.00457e-006	-2.01876e-006	-2.53193e-007	1.34977e-006	-1.4429e-006	-2.81281e-006	-9.25055e-007	2.57971e-007	-3.82477e-007	-1.81054e-006	7.65664e-007	1.28572e-006	-3.99533e-007	4.65156e-006
-7.36786e-007	1.89945e-006	-7.84614e-007	-3.27067e-006	5.83378e-008	2.80323e-006	1.1562e-006	1.02434e-006	3.78167e-006	2.54356e-006	5.65287e-007	1.97626e-006	2.64142e-006	-1.08779e-006	-3.26618e-006	-5.79397e-007	8.78742e-007	-1.43932e-006	-1.73903e-006	2.66828e-007	2.93277e-008	-5.86914e-007	5.75739e-007	2.01257e-006	-7.73041e-007	-2.84977e-006	-2.48022e-007	1.13586e-006	-2.45772e-006	-2.33138e-006	8.43184e-007	-2.01393e-007	-1.71441e-006	9.41288e-007	2.24173e-006	-1.09292e-006	-2.36296e-006	2.81087e-008	-3.16604e-007	-2.89151e-006	-2.88948e-006	-4.12307e-007	-2.84769e-007	-1.09425e-006	2.4979e-006	3.01564e-006	-1.7603e-007	8.64409e-008	3.09913e-006	1.3987e-006	-1.62616e-006	-1.33073e-006	1.62904e-007	-2.87641e-007	-2.27973e-006	3.70705e-007	1.86924e-006	-1.65104e-006	-1.03484e-006	3.53808e-006	2.65979e-006	-9.89857e-007	7.81056e-007	3.13546e-006	-1.52811e-008	-1.45681e-006	2.10314e-006	1.82635e-006	-2.16428e-006	-1.14326e-006	2.89288e-006	4.50736e-007	-2.88774e-006	-1.03116e-006	7.72911e-007	-2.15418e-006	-2.57368e-006	1.21097e-006	-4.0185e-007	-3.40143e-006	-2.66547e-007	2.91814e-006	-1.45551e-006	-3.01656e-006	4.3895e-007	6.20569e-007	-2.47148e-006	-1.08942e-006	1.51915e-006	-7.44297e-007	-2.63776e-006	4.8777e-007	2.51667e-006	-1.48864e-006	-2.80829e-006	1.1182e-006	2.03904e-006	-1.90046e-006	4.52942e-007	4.37487e-006	1.10237e-006	-8.25887e-008	4.46067e-006	4.69903e-006	1.88731e-007	-2.87574e-007	1.7537e-006	2.38176e-007	-2.33183e-006	-1.21551e-006	2.84021e-008	-1.33063e-006	-5.05957e-007	1.6846e-006	2.33088e-006	1.05139e-006	1.23411e-006	2.83621e-006	1.63336e-006	-1.12705e-006	-4.16439e-007	1.73183e-007	-2.20573e-006	-2.98647e-006	2.20058e-007	8.71072e-007	-1.94389e-006	-1.58168e-006	1.25079e-006	-4.98763e-007	-2.89665e-006	-1.49232e-006	-6.86693e-007	-3.83004e-006	-3.83726e-006	6.07124e-007	4.39259e-007	-2.73877e-006	-6.82525e-007	3.35003e-006	1.23983e-006	-7.69912e-007	1.7582e-006	4.43158e-006
6.07064e-007	-3.02672e-006	-3.17188e-006	1.09562e-007	2.35552e-007	-5.44198e-007	1.03573e-006	3.12519e-006	1.21143e-006	-1.91573e-008	1.58465e-006	1.50807e-006	-1.79976e-006	-2.27003e-006	-6.50832e-007	-1.01427e-006	-2.38135e-006	-1.04624e-006	1.86518e-007	-1.85052e-006	-1.86303e-006	5.8484e-007	8.8072e-008	-2.83791e-006	-1.53865e-006	-1.75423e-007	-1.39529e-006	-2.02082e-006	-3.34082e-007	1.39175e-006	-5.5378e-007	-8.29739e-007	2.35356e-006	2.26423e-006	-1.57661e-006	-1.10306e-006	8.14091e-007	-9.93679e-007	-3.02208e-006	-4.10346e-007	3.39218e-007	-1.88074e-006	-1.07436e-006	2.29361e-006	2.49048e-006	-6.88803e-007	9.34267e-007	3.53185e-006	1.79453e-006	-5.91034e-007	1.82559e-006	1.59666e-006	-2.07111e-006	-1.32667e-006	2.01917e-006	-3.28057e-007	-2.59424e-006	-1.39005e-007	2.49405e-006	-2.73188e-007	-9.41603e-007	2.15067e-006	1.67634e-006	-1.58844e-006	2.3203e-007	2.94233e-006	-1.59628e-007	-2.86979e-006	2.48511e-008	1.71288e-006	-1.37512e-006	-2.78687e-006	-1.28752e-007	4.67887e-008	-2.93466e-006	-1.07791e-006	1.81971e-006	-8.49324e-007	-3.20382e-006	6.37653e-007	2.33879e-006	-8.34472e-007	-2.10117e-006	1.35267e-006	1.25878e-006	-1.61295e-006	1.00283e-006	3.3618e-006	-7.28239e-007	-2.06883e-006	2.35319e-006	2.08701e-006	-2.2235e-006	-2.09291e-006	9.27946e-007	-4.60657e-007	-2.4242e-006	8.79098e-007	2.47898e-006	-3.58273e-008	5.92844e-007	4.94563e-006	3.41921e-006	-1.08794e-007	1.42697e-006	2.14646e-006	-8.95363e-007	-1.6595e-006	-1.14508e-007	9.25079e-008	-2.33075e-006	-1.33535e-006	1.95e-006	1.29449e-006	-1.1612e-006	9.96871e-008	1.84112e-006	-2.09897e-007	-1.3043e-006	1.05068e-006	1.26402e-006	-3.12251e-006	-9.66843e-007	3.41989e-006	-1.11977e-007	-2.33453e-006	7.40321e-007	1.8322e-006	-1.01474e-006	-6.77645e-007	9.56082e-007	-7.98977e-007	-3.00501e-006	-5.68626e-007	1.83427e-006	2.77643e-007	-1.522e-006	1.17166e-006	3.19789e-006	5.74547e-007	3.03945e-007	2.707e-006	7.456e-007	-4.509e-007
-2.99049e-006	3.68268e-007	2.27478e-006	5.37849e-007	4.79012e-007	2.75796e-006	2.14266e-006	2.85485e-007	8.05007e-007	2.74712e-006	-5.84074e-007	-2.33247e-006	4.25023e-007	1.23277e-006	-8.57165e-007	-8.9675e-007	1.3348e-006	3.58999e-007	-1.70076e-006	-4.28452e-007	1.66897e-006	-1.61167e-006	-4.32922e-006	-8.98149e-007	1.44839e-006	-1.50565e-006	-1.80125e-006	2.02674e-006	1.76201e-006	-6.65848e-007	2.27584e-006	3.02344e-006	-1.01323e-006	-1.78087e-006	2.27008e-006	2.19219e-006	-2.24838e-006	-1.368e-006	2.71875e-006	3.52451e-007	-2.77825e-006	1.04621e-006	2.278e-006	-1.50966e-006	-1.09071e-006	3.02311e-006	2.38367e-006	-4.50092e-008	1.67474e-006	3.19655e-006	8.78188e-007	-6.44929e-007	2.54363e-006	1.71359e-006	-3.12901e-006	-2.20383e-006	7.95807e-007	-1.86257e-007	-1.33955e-006	-1.4535e-006	1.07203e-006	1.69233e-006	-4.87186e-007	1.2421e-006	1.50657e-006	-1.94628e-006	-8.95051e-007	1.34533e-006	-1.51474e-006	-3.60542e-006	-9.86655e-007	1.04737e-006	-5.61338e-007	-1.68516e-006	1.05218e-006	1.2326e-006	-2.71332e-006	-2.1079e-006	1.47311e-006	-1.60098e-006	-4.21583e-006	-9.91959e-007	1.07011e-006	-2.23539e-006	3.68496e-007	3.84633e-006	1.08935e-006	-8.22558e-007	2.09827e-006	3.23202e-006	-2.00901e-006	-3.89869e-006	-6.59498e-007	-7.67275e-007	-3.35496e-006	-9.02714e-007	1.33094e-006	-2.82119e-007	9.93152e-007	3.36641e-006	3.01708e-006	7.85036e-007	9.965e-007	2.55018e-006	5.13173e-007	-1.29134e-006	-6.67741e-007	6.88958e-007	-1.01483e-006	-1.66219e-006	1.39611e-006	7.68259e-007	-1.57703e-006	1.42171e-007	2.58488e-007	-7.01426e-007	-1.03132e-006	-7.94246e-007	-7.85045e-007	-1.75916e-006	-1.5544e-006	1.52886e-006	9.38679e-007	-2.56952e-006	-1.30953e-006	1.12307e-006	-3.77806e-007	-3.41575e-006	-1.47085e-006	-6.23877e-007	-3.28393e-006	-2.07411e-006	5.03556e-007	-8.16796e-007	-2.87685e-006	-4.47407e-007	2.13112e-006	-4.54722e-007	-1.87489e-006	2.05726e-006	2.59866e-006	-5.45361e-008	1.10394e-006	6.94458e-006
1.2494e-006	-4.23738e-007	-1.62106e-006	5.18506e-007	1.41933e-006	-8.3664e-007	-2.39932e-006	4.53242e-007	1.39019e-006	-1.07946e-006	-1.01929e-006	2.23949e-006	6.57964e-007	-9.57798e-007	7.5853e-007	6.36754e-007	-2.53034e-006	-2.30097e-006	-4.50926e-007	-1.30742e-006	-2.35828e-006	-1.47838e-006	6.961e-007	-3.37769e-007	-2.67002e-006	7.55978e-007	2.2799e-006	-1.6316e-006	-1.76835e-006	1.39811e-006	5.72427e-007	1.16349e-007	1.56234e-006	1.4155e-006	6.646e-007	1.468e-006	2.3859e-006	1.59675e-006	-1.217e-006	-1.70488e-006	1.74102e-006	-5.84111e-007	-2.74674e-006	-6.37775e-007	9.65075e-007	7.64125e-007	1.39101e-006	2.82918e-006	2.68168e-006	1.21074e-006	6.08177e-007	1.51664e-006	-8.46549e-007	-1.84586e-006	-1.64665e-006	-8.01357e-007	-1.60027e-006	-1.53868e-006	6.18148e-007	3.30899e-007	-1.68225e-006	-8.23377e-007	7.40941e-007	-3.49366e-007	-1.94283e-006	-1.60913e-006	-4.8955e-007	-1.66328e-006	-9.9624e-007	2.21491e-006	-5.66347e-007	-1.86714e-006	2.26104e-006	2.34964e-006	-1.23895e-006	-2.08052e-006	-9.95471e-007	-9.43137e-007	-2.84489e-006	-1.43177e-006	8.85323e-008	-2.6738e-007	-2.57984e-007	1.66639e-006	3.49667e-006	1.0889e-006	6.00918e-007	2.521e-006	4.5208e-007	-2.01263e-006	7.18313e-007	1.09691e-006	-2.01493e-006	-1.90475e-006	9.20786e-007	1.96545e-006	-5.12652e-007	-4.60092e-007	1.17742e-006	9.98422e-007	3.28751e-007	1.53634e-006	1.13255e-006	-7.62988e-007	-5.13298e-007	2.69844e-006	9.41445e-007	-2.3644e-006	-8.69912e-007	5.94309e-007	-1.23354e-006	-2.04818e-006	-1.2153e-006	-1.02629e-006	-2.20776e-006	-1.49954e-006	9.31051e-007	-1.82744e-007	-1.26818e-006	8.29128e-007	3.46973e-007	-6.801e-007	1.07631e-007	9.36087e-008	-9.37829e-007	-1.35457e-006	-1.76306e-006	1.51512e-006	1.94453e-006	-2.1754e-006	-8.04879e-007	2.75631e-006	-5.03271e-007	-1.49817e-006	4.07983e-007	-1.59929e-006	-2.11787e-006	1.28775e-006	2.61625e-006	6.40551e-007	1.18392e-006	3.33767e-006	4.15368e-006	5.28811e-006
1.07113e-006	-2.04216e-006	-1.43084e-006	-1.34476e-006	-2.10992e-006	-5.76154e-007	1.96389e-006	7.54158e-008	-2.5738e-006	8.13791e-007	4.34177e-006	-7.15282e-007	-2.58526e-006	1.42207e-007	-7.17108e-007	-2.72421e-006	-1.48131e-006	1.32458e-006	-1.28695e-006	-2.08201e-006	8.94589e-007	9.86079e-007	-1.27873e-006	-4.13011e-007	-1.19561e-007	-2.37021e-006	-3.07206e-006	2.70441e-007	2.2352e-006	-8.34045e-007	-1.21439e-006	4.02505e-006	6.01755e-006	1.9806e-006	2.18848e-006	3.12062e-006	1.04837e-007	5.36013e-008	2.3269e-006	-1.24413e-006	-3.93177e-006	-1.2204e-007	1.74405e-006	8.08564e-007	2.48006e-007	1.26336e-006	2.72988e-006	2.14967e-006	1.18754e-006	1.50389e-006	9.0248e-007	-9.50685e-007	-1.67749e-006	-1.37283e-007	1.88818e-007	-1.32809e-006	-1.01681e-006	-4.00749e-007	-9.31317e-007	-8.86789e-007	3.62316e-007	-6.72334e-007	-3.57995e-006	-2.73422e-006	1.27648e-006	1.4899e-006	-2.05865e-006	-1.59931e-006	1.02975e-006	2.03151e-006	-2.63905e-007	-3.16039e-008	5.228e-007	-1.84453e-006	-4.66084e-007	2.06374e-006	-1.28099e-006	-3.0911e-006	2.29687e-008	9.71814e-007	-7.73704e-007	-1.68693e-006	6.74263e-007	8.75665e-007	-5.37717e-007	-1.12508e-007	3.21172e-006	2.64014e-006	-6.1171e-007	1.31347e-006	3.84413e-006	-3.90937e-007	3.48246e-007	3.37847e-006	-1.58041e-006	-2.97399e-006	8.98795e-007	2.14057e-006	-3.38425e-007	-1.68447e-006	1.33579e-006	3.8498e-006	7.53194e-007	7.65858e-007	1.9695e-006	-6.14223e-007	-1.96512e-006	7.56313e-007	-8.66227e-008	-4.44968e-006	-2.3442e-006	1.33655e-006	-8.60472e-007	-2.72605e-006	1.39569e-007	6.05807e-007	-1.71174e-006	-2.36352e-006	2.36383e-007	2.51261e-007	-2.94989e-006	-2.16493e-006	-1.57125e-007	-3.59032e-007	5.18065e-007	1.50339e-006	1.66986e-007	-1.47283e-006	-8.14246e-008	2.11199e-006	-1.08676e-006	-4.96984e-006	-2.41868e-006	4.12711e-007	-1.01515e-006	-1.34284e-006	2.50607e-007	4.11597e-007	1.48562e-006	3.61483e-006	2.98654e-006	1.31979e-006	1.10155e-006	3.40906e-006
-6.94774e-007	9.53015e-007	8.93071e-007	-1.73467e-007	-7.41876e-007	1.21066e-006	9.80726e-007	-6.50377e-007	8.12671e-008	6.36802e-007	-2.88746e-006	-2.07949e-006	2.19912e-006	-1.10793e-006	-3.0622e-006	6.07712e-007	2.5533e-006	-9.71172e-007	-1.18799e-006	1.34024e-006	-3.96075e-007	-2.76008e-006	-1.28461e-006	2.81115e-007	-2.50599e-006	-2.09985e-006	1.37217e-006	1.14824e-006	-9.44869e-007	1.88008e-006	4.83569e-006	1.95417e-006	1.74297e-008	3.41113e-006	4.29364e-006	8.94715e-008	6.3833e-008	2.49172e-006	6.53498e-007	3.22132e-007	2.19284e-006	4.30408e-007	-9.80712e-007	1.41645e-006	1.07606e-006	4.65584e-007	5.50073e-007	3.25427e-007	1.89917e-006	1.39161e-006	-6.0357e-007	8.95085e-007	1.88436e-006	-1.09147e-006	-1.68757e-006	4.99085e-007	-6.38198e-007	-2.01994e-006	-8.12668e-007	-3.3584e-007	-1.70618e-006	-1.6439e-006	8.7021e-007	-4.32e-007	-3.01176e-006	-1.33656e-006	1.30098e-006	-6.90394e-007	-2.26403e-006	-5.90053e-007	5.85881e-007	4.65513e-007	4.58658e-007	9.44846e-007	9.4076e-007	-5.55125e-007	5.93949e-007	9.24331e-007	-2.00134e-006	-2.15041e-006	3.53537e-008	-9.16894e-007	-9.16334e-007	6.67235e-007	1.82945e-006	2.26095e-006	2.02374e-006	2.11445e-006	2.29438e-006	1.14798e-006	-6.45034e-008	-1.04658e-006	-9.12854e-007	-1.21849e-006	-1.51336e-006	-4.74453e-007	-4.04376e-007	-1.30536e-006	7.81988e-007	2.0299e-006	1.72595e-007	-7.40936e-007	3.22061e-007	7.7667e-007	-1.34701e-006	-2.32234e-006	-1.07819e-006	-1.11235e-006	-1.76711e-006	-9.73973e-007	-1.38499e-007	-1.60047e-006	-2.27248e-006	-3.60798e-007	-9.95188e-007	-4.41835e-006	-3.49353e-006	-2.75859e-007	-2.66807e-006	-4.17283e-006	-3.38436e-007	1.5381e-006	-1.85334e-006	-1.09289e-006	1.94221e-006	1.0401e-006	-1.08152e-006	9.33798e-007	6.22499e-007	-2.36763e-006	-8.21555e-007	2.25893e-006	-2.44072e-007	-2.7532e-006	2.96126e-007	2.29875e-006	1.5932e-007	8.9932e-008	1.88738e-006	1.66184e-006	7.74338e-007	2.90769e-006	4.64075e-006	3.27373e-006
8.55134e-007	-1.23914e-006	-9.28471e-007	1.66037e-006	-1.28097e-007	-3.93864e-006	-7.1932e-007	7.71532e-007	-2.45809e-006	-2.10079e-006	-5.06182e-007	-3.95513e-007	-1.81723e-006	2.63839e-007	2.40169e-006	4.47383e-008	-2.26294e-006	1.03042e-006	2.38117e-006	-1.68629e-006	-1.67034e-006	9.61419e-007	-9.75732e-008	-2.19699e-006	5.05751e-007	2.36355e-006	-1.18553e-006	-1.83327e-006	1.20255e-006	1.58229e-006	3.80168e-007	6.95077e-007	2.19042e-006	2.02557e-006	8.51433e-007	2.68606e-006	3.34318e-006	-4.53371e-007	-1.66638e-006	3.91756e-007	6.6773e-007	-1.83651e-006	-2.47785e-006	-2.13281e-007	8.64208e-008	-1.55037e-006	1.26907e-006	1.98766e-006	-1.26845e-006	-1.47114e-007	2.3456e-006	8.07821e-007	-1.93791e-006	-1.45378e-006	-1.62043e-007	-1.51593e-006	-2.17844e-006	8.33288e-008	2.1437e-007	-2.13071e-006	-1.54061e-006	1.9449e-006	1.00957e-007	-2.9371e-006	-1.15067e-006	2.49021e-007	-1.34425e-006	-8.38329e-007	2.52204e-006	2.52137e-006	1.02316e-007	2.19151e-006	4.98913e-006	2.84277e-006	-5.05236e-007	6.51693e-007	1.45481e-006	-1.86499e-006	-1.91967e-006	9.88465e-008	-2.07633e-007	-2.10736e-006	2.31486e-007	3.32799e-006	1.17645e-006	5.00689e-007	2.52929e-006	2.20676e-006	6.50384e-007	1.00329e-006	1.01942e-006	-1.23605e-006	-1.69186e-006	1.127e-007	1.50049e-006	-8.47113e-007	-9.70795e-007	4.22399e-007	-4.73702e-009	-5.77753e-007	-6.72376e-008	-5.57299e-007	-1.54075e-006	-2.08027e-006	4.11335e-008	1.77071e-006	-6.36288e-007	-1.94687e-006	7.22105e-007	7.86908e-007	-1.55837e-006	-1.10263e-006	-5.71058e-007	-2.21427e-006	-3.15006e-006	-9.52993e-007	7.76409e-008	-2.96696e-006	-2.86081e-006	9.85305e-007	2.7008e-007	-1.93495e-006	4.5025e-007	1.42229e-006	-1.07831e-006	-7.69768e-007	2.52155e-006	1.80173e-006	-1.84496e-006	6.27874e-008	1.8033e-006	-5.73372e-007	-1.27629e-006	1.3814e-007	-6.44146e-007	-2.44535e-006	-1.06018e-006	1.67847e-006	6.23921e-007	1.35148e-008	2.0049e-006	3.62681e-006	2.60632e-006	3.92522e-006
