WSxM file copyright UAM
WSxM ASCII XYZ file
X[um]		Y[um]		Z[pm]

0.000000	0.000000	6.92036E-006
0.000035	0.000000	9.60615E-006
0.000070	0.000000	8.94172E-006
0.000105	0.000000	7.82255E-006
0.000140	0.000000	9.79424E-006
0.000175	0.000000	1.08493E-005
0.000210	0.000000	7.833E-006
0.000245	0.000000	5.78657E-006
0.000280	0.000000	6.66758E-006
0.000315	0.000000	4.83431E-006
0.000350	0.000000	1.63325E-006
0.000385	0.000000	2.83755E-006
0.000420	0.000000	4.10224E-006
0.000455	0.000000	1.78225E-006
0.000490	0.000000	2.08417E-006
0.000524	0.000000	6.50723E-006
0.000559	0.000000	8.47181E-006
0.000594	0.000000	6.99381E-006
0.000629	0.000000	8.00982E-006
0.000664	0.000000	1.1296E-005
0.000699	0.000000	1.09336E-005
0.000734	0.000000	8.6491E-006
0.000769	0.000000	9.80011E-006
0.000804	0.000000	9.92439E-006
0.000839	0.000000	6.26858E-006
0.000874	0.000000	5.63968E-006
0.000909	0.000000	8.06967E-006
0.000944	0.000000	6.93273E-006
0.000979	0.000000	4.4884E-006
0.001014	0.000000	6.19718E-006
0.001049	0.000000	8.86876E-006
0.001084	0.000000	7.65721E-006
0.001119	0.000000	6.65883E-006
0.001154	0.000000	9.49383E-006
0.001189	0.000000	1.03215E-005
0.001224	0.000000	7.16667E-006
0.001259	0.000000	7.39752E-006
0.001294	0.000000	1.04777E-005
0.001329	0.000000	9.26967E-006
0.001364	0.000000	6.66546E-006
0.001399	0.000000	8.55188E-006
0.001434	0.000000	1.04348E-005
0.001469	0.000000	8.50556E-006
0.001503	0.000000	8.17154E-006
0.001538	0.000000	1.05909E-005
0.001573	0.000000	8.98142E-006
0.001608	0.000000	5.05205E-006
0.001643	0.000000	6.1853E-006
0.001678	0.000000	8.21738E-006
0.001713	0.000000	4.35907E-006
0.001748	0.000000	1.10827E-006
0.001783	0.000000	3.86866E-006
0.001818	0.000000	5.34652E-006
0.001853	0.000000	3.55943E-006
0.001888	0.000000	4.69623E-006
0.001923	0.000000	7.81545E-006
0.001958	0.000000	8.00367E-006
0.001993	0.000000	7.4103E-006
0.002028	0.000000	9.96463E-006
0.002063	0.000000	1.11085E-005
0.002098	0.000000	7.92879E-006
0.002133	0.000000	6.05289E-006
0.002168	0.000000	7.68352E-006
0.002203	0.000000	6.1771E-006
0.002238	0.000000	2.10207E-006
0.002273	0.000000	2.26543E-006
0.002308	0.000000	4.00264E-006
0.002343	0.000000	3.03268E-006
0.002378	0.000000	2.79458E-006
0.002413	0.000000	5.66155E-006
0.002448	0.000000	8.21233E-006
0.002483	0.000000	7.98133E-006
0.002517	0.000000	8.08784E-006
0.002552	0.000000	1.06066E-005
0.002587	0.000000	1.12745E-005
0.002622	0.000000	9.21385E-006
0.002657	0.000000	9.29194E-006
0.002692	0.000000	1.01161E-005
0.002727	0.000000	7.93112E-006
0.002762	0.000000	6.46023E-006
0.002797	0.000000	8.47099E-006
0.002832	0.000000	8.94699E-006
0.002867	0.000000	6.41739E-006
0.002902	0.000000	6.27521E-006
0.002937	0.000000	9.22745E-006
0.002972	0.000000	9.26291E-006
0.003007	0.000000	6.5308E-006
0.003042	0.000000	7.05298E-006
0.003077	0.000000	8.83993E-006
0.003112	0.000000	7.32285E-006
0.003147	0.000000	6.19657E-006
0.003182	0.000000	8.18247E-006
0.003217	0.000000	8.5661E-006
0.003252	0.000000	6.65467E-006
0.003287	0.000000	7.74173E-006
0.003322	0.000000	1.0662E-005
0.003357	0.000000	9.9052E-006
0.003392	0.000000	7.61363E-006
0.003427	0.000000	8.88188E-006
0.003462	0.000000	9.92631E-006
0.003497	0.000000	6.30603E-006
0.003531	0.000000	4.04288E-006
0.003566	0.000000	5.75167E-006
0.003601	0.000000	4.84921E-006
0.003636	0.000000	1.2005E-006
0.003671	0.000000	1.61255E-006
0.003706	0.000000	4.67137E-006
0.003741	0.000000	4.55051E-006
0.003776	0.000000	3.91806E-006
0.003811	0.000000	6.78147E-006
0.003846	0.000000	9.11554E-006
0.003881	0.000000	8.0461E-006
0.003916	0.000000	8.58605E-006
0.003951	0.000000	1.15489E-005
0.003986	0.000000	9.66594E-006
0.004021	0.000000	5.57314E-006
0.004056	0.000000	7.00837E-006
0.004091	0.000000	8.639E-006
0.004126	0.000000	4.58528E-006
0.004161	0.000000	1.98818E-006
0.004196	0.000000	4.47501E-006
0.004231	0.000000	5.55497E-006
