	0	0.25	0.5	0.75	1	1.25	1.5	1.75	2	2.25	2.5	2.75	3	3.25	3.5	3.75	4	4.25	4.5	4.75	5
0	2.42861286636753E-17	0.0110566527925805	0.0531401075306744	0.111746220467077	0.0989555126066189	0.050746381539932	0.0302324039445301	0.012513285428472	0.0140824307727478	0.0293257284763353	0.033732493305125	0.0313666528791215	0.0282218347736804	0.0246770123117076	0.0696831148309358	0.0182032905266119	0.00965594920607519	0.00481849366948869	0.00329953583682462	0.00118417307558926	0.00313454953361689
0.333333333333333	7.08432284634038E-4	0.00546163096025649	0.00543357860926989	0.0530809028025938	0.080561161054613	0.06656884676721	0.0866654184149073	0.0983099544076647	0.026146882873488	0.157606202291857	0.0364562870257274	0.018697835476167	0.0967567815340591	0.040845493473907	0.149199018553265	0.0842886435772349	0.0150146172323396	0.00691674212470469	0.00499890556924452	0.00738099631351241	0.0022594526132843
0.666666666666667	7.46585051498272E-4	0.0251054822353425	0.00470592112349761	0.00215591563496575	0.0235268245943882	0.0544973804483466	0.0953226613280865	0.172117869751507	0.112423828739977	0.214746582193146	0.0518693509453229	0.0481777450987222	0.0398113463893608	0.00643674212980273	0.113705137398625	0.0925575021582213	0.0256698080857008	0.00869741766914809	0.00759011714262352	0.0061155730712412	0.00209489929219637
1	5.45230274927285E-4	0.0444041387317554	0.0470776693676682	0.0205252556135149	0.00753563767237666	0.018120241988606	0.0528888075797392	0.151346526985078	0.143904779811753	0.691033828488092	0.120303491056696	0.0226546910632464	0.194283619015402	0.0484345548492895	0.223440085797	0.139540190054429	0.0228886876783287	0.00871939157722572	0.00493620271554495	0.00397403091774375	0.00624359687117011
1.33333333333333	6.74821441372351E-4	0.0533512106684662	0.0830756901587732	0.0798855513311564	0.0266639121325214	0.0139844305676516	0.0223224265019035	0.0791982838880841	0.0943841033621464	0.719038169617021	0.220229517800101	0.138560722352966	0.14973897118753	0.0873267599795248	0.127622842769448	0.142228465623728	0.0611037996686662	0.0217978494761411	0.0138437218537802	0.00980290661956931	0.00852521257423408
1.66666666666667	0.00147406849205965	0.0334617315234344	0.0599768981229436	0.123517438046271	0.104155062915547	0.0452227388276257	0.0386274511113767	0.0340317414686067	0.0529688794620564	0.513221776327159	0.201731674510611	0.31948624325021	0.605749945463193	0.0266554618768749	0.312130789160308	0.33116796885268	0.0616552237670859	0.050619766652699	0.0429653276003245	0.0443047265660805	0.0205941200207996
2	0.00145455512246919	0.0429944317070579	0.0301275172712677	0.0856947315293942	0.112327439430288	0.0871519197823073	0.0748094938563492	0.00946274887067243	0.0507819032171705	0.21175947159898	0.0536601767855759	0.289717347198029	0.677477109844586	0.342865607660644	0.894519111856103	0.0652633310281511	0.104245606573861	0.0239229116655632	0.0139561257534158	0.0196306097076084	0.00332097218995142
2.33333333333333	0.00171403503536094	0.0139182278784116	0.00717943298672826	0.0487941793381307	0.0784190053480555	0.0645457872408405	0.0691444745356267	0.0941197248214194	0.0721721284030668	0.0679195979036465	0.0767584869633555	0.181354037748383	0.458176035598836	0.21649531081858	1.88426677260781	1.18243650757949	0.140292819189997	0.0876303511739709	0.0488641727098548	0.0346088922255736	0.0441346075931061
2.66666666666667	0.00130694088041078	0.020328000853287	0.0198610869610327	0.00353135847106335	0.0269994631792021	0.0393736608947541	0.0744113646772598	0.155078881942181	0.129873722312271	0.332798062416899	0.0501592411899682	0.0588630015445036	0.167425888428759	0.0903265509119658	1.80672391721897	1.69743459800251	0.323127425417418	0.0228288485489424	0.0110325814051481	0.0173271430914142	0.0374924201592512
3	8.32788323975908E-4	0.0110206088564294	0.0192173809551707	0.0130691594367315	0.00102197491732419	0.02544279861558	0.0576591277272921	0.14426359309693	0.14134057297579	0.647350868976781	0.135108200627792	0.0516886538901983	0.0328215624884725	0.0120483854849137	1.00577375792021	1.41590984034671	0.398441851872881	0.0570596133879191	0.020813193349704	0.0247191503092347	0.0264499429315545
3.33333333333333	8.39236615505506E-4	0.00862279282302671	0.0122915522975881	0.00792678236449193	0.00663792976849359	0.00747837961949149	0.00950962122962517	0.0371271291916415	0.0892759185483289	0.748124060079447	0.185643420640853	0.1704508719426	0.259721367164024	0.0406755494000764	0.198856512436908	0.687506062286134	0.273249123225421	0.0585736611031627	0.0229203493826999	0.0549008758284438	0.0194826378364508
