-0.0124809	68.4464	0.721	0.6
-0.0124148	67.3628	0.7255	0.6
-0.0123477	66.4723	0.73	0.6
-0.0122794	65.167	0.7345	0.6
-0.0122099	64.3194	0.739	0.6
-0.0121393	63.2036	0.7435	0.6
-0.0120676	62.0949	0.748	0.6
-0.0119947	61.2152	0.7525	0.6
-0.0119207	60.4606	0.757	0.6
-0.0118456	59.4914	0.7615	0.6
-0.0117694	58.7797	0.766	0.6
-0.0116921	57.8356	0.7705	0.6
-0.0116138	57.1454	0.775	0.6
-0.0115344	56.4337	0.7795	0.6
-0.0114539	55.5217	0.784	0.6
-0.0113724	54.8816	0.7885	0.6
-0.0112898	54.1449	0.793	0.6
-0.0112062	53.4797	0.7975	0.6
-0.0111216	52.7143	0.802	0.6
-0.0110358	52.2494	0.8065	0.6
-0.010949	51.5127	0.811	0.6
-0.0108611	50.8332	0.8155	0.6
-0.0107721	50.3469	0.82	0.6
-0.010682	49.6602	0.8245	0.6
-0.0105909	49.1595	0.829	0.6
-0.0104988	48.5408	0.8335	0.6
-0.0104056	48.0294	0.838	0.6
-0.0103114	47.4715	0.8425	0.6
-0.0102161	46.8779	0.847	0.6
-0.0101199	46.5274	0.8515	0.6
-0.0100226	46.0303	0.856	0.6
-0.00992429	45.526	0.8605	0.6
-0.00982493	45.054	0.865	0.6
-0.00972451	44.5855	0.8695	0.6
-0.00962302	44.1456	0.874	0.6
-0.00952046	43.6449	0.8785	0.6
-0.00941681	43.2551	0.883	0.6
-0.00931209	42.8152	0.8875	0.6
-0.0092063	42.2966	0.892	0.6
-0.00909947	41.9676	0.8965	0.6
-0.00899161	41.4848	0.901	0.6
-0.00888273	41.1737	0.9055	0.6
-0.00877283	40.8304	0.91	0.6
-0.00866193	40.5192	0.9145	0.6
-0.00855004	40.0007	0.919	0.6
-0.00843713	39.7003	0.9235	0.6
-0.00832319	39.3248	0.928	0.6
-0.00820816	39.0065	0.9325	0.6
-0.00809201	38.4843	0.937	0.6
-0.00797475	38.1982	0.9415	0.6
-0.00785641	37.9407	0.946	0.6
-0.00773705	37.4973	0.9505	0.6
-0.0076167	37.1146	0.955	0.6
-0.00749537	37.0181	0.9595	0.6
-0.00737302	36.5567	0.964	0.6
-0.00724962	36.3171	0.9685	0.6
-0.00712512	35.9166	0.973	0.6
-0.00699954	35.7842	0.9775	0.6
-0.00687289	35.3372	0.982	0.6
-0.0067452	35.0225	0.9865	0.6
-0.00661648	34.8651	0.991	0.6
-0.00648671	34.4253	0.9955	0.6
-0.00635586	34.3716	1	0.6
-0.00622388	33.921	1.0045	0.6
-0.00609079	33.7422	1.009	0.6
-0.00595661	33.4847	1.0135	0.6
-0.0058214	33.1414	1.018	0.6
-0.00568517	32.8767	1.0225	0.6
-0.00554789	32.7265	1.027	0.6
-0.00540951	32.3904	1.0315	0.6
-0.00526999	32.14	1.036	0.6
-0.00512935	32.0828	1.0405	0.6
-0.00498768	31.5678	1.045	0.6
-0.00484504	31.2817	1.0495	0.6
-0.00470143	31.3103	1.054	0.6
-0.00455677	31.0099	1.0585	0.6
-0.00441095	30.4377	1.063	0.6
-0.00426393	30.6094	1.0675	0.6
-0.00411581	30.452	1.072	0.6
-0.00396671	30.0014	1.0765	0.6
-0.00381669	29.9728	1.081	0.6
-0.00366563	29.6366	1.0855	0.6
-0.00351333	29.2861	1.09	0.6
-0.00335969	29.2218	1.0945	0.6
-0.00320478	28.9285	1.099	0.6
