-0.0379583	13.2215	0.1	0.2
-0.0376188	13.411	0.1045	0.2
-0.0372806	13.3109	0.109	0.2
-0.0369445	13.386	0.1135	0.2
-0.0366091	13.4003	0.118	0.2
-0.0362755	13.3967	0.1225	0.2
-0.0359434	13.5434	0.127	0.2
-0.0356121	13.7329	0.1315	0.2
-0.0352829	13.6614	0.136	0.2
-0.0349552	13.8187	0.1405	0.2
-0.0346288	13.9046	0.145	0.2
-0.0343039	13.9868	0.1495	0.2
-0.0339806	13.901	0.154	0.2
-0.0336587	14.0727	0.1585	0.2
-0.0333377	14.0655	0.163	0.2
-0.0330187	14.1227	0.1675	0.2
-0.032701	14.2872	0.172	0.2
-0.0323841	14.3158	0.1765	0.2
-0.0320697	14.3051	0.181	0.2
-0.0317567	14.3266	0.1855	0.2
-0.0314446	14.4517	0.19	0.2
-0.0311339	14.5555	0.1945	0.2
-0.030825	14.6985	0.199	0.2
-0.0305173	14.6306	0.2035	0.2
-0.0302106	14.6985	0.208	0.2
-0.0299056	14.8666	0.2125	0.2
-0.0296028	14.8988	0.217	0.2
-0.0293006	14.9667	0.2215	0.2
-0.0289994	14.888	0.226	0.2
-0.0287006	15.1062	0.2305	0.2
-0.0284027	15.0239	0.235	0.2
-0.028106	15.3315	0.2395	0.2
-0.0278109	15.1885	0.244	0.2
-0.0275167	15.2564	0.2485	0.2
-0.0272244	15.3565	0.253	0.2
-0.0269335	15.4746	0.2575	0.2
-0.0266434	15.6462	0.262	0.2
-0.0263553	15.614	0.2665	0.2
-0.0260685	15.6999	0.271	0.2
-0.0257829	15.6605	0.2755	0.2
-0.0254987	15.918	0.28	0.2
-0.0252156	16.0217	0.2845	0.2
-0.0249338	16.0575	0.289	0.2
-0.0246537	16.3007	0.2935	0.2
-0.0243746	16.1505	0.298	0.2
-0.0240969	16.3472	0.3025	0.2
-0.023821	16.315	0.307	0.2
-0.0235461	16.3364	0.3115	0.2
-0.0232724	16.6011	0.316	0.2
-0.0230004	16.5868	0.3205	0.2
-0.0227297	16.5725	0.325	0.2
-0.0224598	16.7191	0.3295	0.2
-0.0221909	16.7835	0.334	0.2
-0.0219239	16.7191	0.3385	0.2
-0.0216588	16.8657	0.343	0.2
-0.0213949	16.9301	0.3475	0.2
-0.021132	16.973	0.352	0.2
-0.02087	17.1912	0.3565	0.2
-0.0206093	17.4415	0.361	0.2
-0.0203498	17.4952	0.3655	0.2
-0.0200917	17.488	0.37	0.2
-0.0198349	17.6418	0.3745	0.2
-0.0195793	17.6311	0.379	0.2
-0.0193253	17.5953	0.3835	0.2
-0.0190726	17.8778	0.388	0.2
-0.0188213	17.9672	0.3925	0.2
-0.0185711	18.0495	0.397	0.2
-0.0183221	18.1317	0.4015	0.2
-0.0180743	18.1603	0.406	0.2
-0.0178278	18.2605	0.4105	0.2
-0.0175825	18.3749	0.415	0.2
-0.0173383	18.5359	0.4195	0.2
-0.0170954	18.6181	0.424	0.2
-0.0168537	18.7004	0.4285	0.2
-0.0166134	18.9006	0.433	0.2
-0.0163745	18.872	0.4375	0.2
-0.0161366	18.9042	0.442	0.2
-0.0159 	19.1367	0.4465	0.2
-0.0156648	19.1474	0.451	0.2
-0.0154306	19.2654	0.4555	0.2
-0.0151973	19.3548	0.46	0.2
-0.0149656	19.5408	0.4645	0.2
-0.0147356	19.5158	0.469	0.2
-0.0145066	19.6409	0.4735	0.2
-0.0142785	19.7804	0.478	0.2
-0.0140512	19.9771	0.4825	0.2
-0.0138251	20.0558	0.487	0.2
-0.0136007	20.1666	0.4915	0.2
-0.0133777	20.2131	0.496	0.2
-0.0131559	20.2847	0.5005	0.2
-0.012935	20.3955	0.505	0.2
-0.0127151	20.4635	0.5095	0.2
-0.0124967	20.628	0.514	0.2
-0.0122796	20.8032	0.5185	0.2
-0.0120632	20.9641	0.523	0.2
-0.0118479	21.0643	0.5275	0.2
-0.0116342	21.1179	0.532	0.2
-0.0114217	21.2538	0.5365	0.2
-0.0112097	21.3003	0.541	0.2
-0.010999	21.6222	0.5455	0.2
-0.0107904	21.6758	0.55	0.2
-0.010583	21.6186	0.5545	0.2
-0.0103761	21.919	0.559	0.2
-0.0101701	21.8868	0.5635	0.2
-0.00996561	22.13	0.568	0.2
-0.00976229	22.0263	0.5725	0.2
-0.00955984	22.3625	0.577	0.2
-0.00935871	22.5127	0.5815	0.2
-0.00915918	22.5735	0.586	0.2
-0.0089607	22.7094	0.5905	0.2
-0.00876272	22.999	0.595	0.2
-0.00856584	22.9132	0.5995	0.2
-0.00837077	23.0062	0.604	0.2
-0.00817702	23.2279	0.6085	0.2
-0.00798384	23.2601	0.613	0.2
-0.0077915	23.489	0.6175	0.2
-0.00760067	23.5391	0.622	0.2
-0.00741128	23.9003	0.6265	0.2
-0.00722276	23.9575	0.631	0.2
-0.00703504	24.1542	0.6355	0.2
-0.00684855	24.0934	0.64	0.2
-0.00666348	24.451	0.6445	0.2
-0.00647949	24.4904	0.649	0.2
-0.00629635	24.7979	0.6535	0.2
-0.0061142	24.8194	0.658	0.2
-0.00593323	24.8659	0.6625	0.2
-0.00575345	25.1663	0.667	0.2
-0.00557478	25.2879	0.6715	0.2
-0.00539718	25.4381	0.676	0.2
-0.00522063	25.5811	0.6805	0.2
-0.00504513	25.6813	0.685	0.2
-0.00487077	25.9173	0.6895	0.2
-0.0046976	26.0961	0.694	0.2
-0.00452549	26.1962	0.6985	0.2
-0.00435426	26.3035	0.703	0.2
-0.00418399	26.6826	0.7075	0.2
-0.00401498	26.7434	0.712	0.2
-0.00384743	26.7363	0.7165	0.2
-0.00368104	27.0367	0.721	0.2
-0.00351544	27.1368	0.7255	0.2
-0.00335063	27.4551	0.73	0.2
-0.00318689	27.6053	0.7345	0.2
-0.00302437	27.7197	0.739	0.2
-0.00286299	27.895	0.7435	0.2
-0.00270258	28.1918	0.748	0.2
-0.00254317	28.4636	0.7525	0.2
-0.00238494	28.621	0.757	0.2
-0.00222798	28.7855	0.7615	0.2
-0.00207208	28.9929	0.766	0.2
-0.00191698	29.1932	0.7705	0.2
-0.00176265	29.3219	0.775	0.2
-0.00160937	29.465	0.7795	0.2
-0.0014574	29.8011	0.784	0.2
-0.00130668	30.0014	0.7885	0.2
-0.00115694	30.1659	0.793	0.2
-0.001008	30.2804	0.7975	0.2
-0.000860006	30.5092	0.802	0.2
-0.000713179	30.7524	0.8065	0.2
-0.000567613	30.9527	0.811	0.2
-0.000423116	31.1959	0.8155	0.2
-0.000279466	31.4391	0.82	0.2
-0.000136627	31.7037	0.8245	0.2
5.18129e-06	31.8754	0.829	0.2
0.000145734	32.1186	0.8335	0.2
0.000285031	32.4118	0.838	0.2
0.000423302	32.7122	0.8425	0.2
0.000560777	32.9983	0.847	0.2
0.000697461	33.0555	0.8515	0.2
0.000833156	33.3059	0.856	0.2
0.000967669	33.5848	0.8605	0.2
0.00110096	33.9067	0.865	0.2
0.00123312	34.1713	0.8695	0.2
0.00136425	34.3037	0.874	0.2
0.00149444	34.6541	0.8785	0.2
0.00162373	35.0046	0.883	0.2
0.00175214	35.0547	0.8875	0.2
0.00187967	35.4266	0.892	0.2
0.0020062	35.7842	0.8965	0.2
0.00213163	36.0417	0.901	0.2
0.00225586	36.2849	0.9055	0.2
0.00237897	36.7498	0.91	0.2
0.00250109	36.85	0.9145	0.2
0.00262229	37.3936	0.919	0.2
0.0027426	37.6296	0.9235	0.2
0.00286194	37.9479	0.928	0.2
0.00298026	38.2769	0.9325	0.2
0.00309751	38.5988	0.937	0.2
0.00321371	38.8348	0.9415	0.2
0.00332887	39.4213	0.946	0.2
0.00344302	39.5286	0.9505	0.2
0.00355617	39.7575	0.955	0.2
0.00366832	40.2546	0.9595	0.2
0.0037795	40.6337	0.964	0.2
0.00388971	41.1057	0.9685	0.2
0.00399895	41.4062	0.973	0.2
0.00410721	41.6422	0.9775	0.2
0.00421448	42.0785	0.982	0.2
0.00432075	42.758	0.9865	0.2
0.00442601	43.1013	0.991	0.2
0.00453023	43.3445	0.9955	0.2
0.00463339	43.8058	1	0.2
0.00473551	44.2958	1.0045	0.2
0.00483659	44.7965	1.009	0.2
0.00493666	45.1112	1.0135	0.2
0.00503576	45.7191	1.018	0.2
0.0051339	45.9909	1.0225	0.2
0.00523105	46.463	1.027	0.2
0.00532721	46.8957	1.0315	0.2
0.00542236	47.4751	1.036	0.2
0.00551649	48.0402	1.0405	0.2
0.00560961	48.4943	1.045	0.2
0.00570172	49.0952	1.0495	0.2
0.00579281	49.6674	1.054	0.2
0.0058829	50.1573	1.0585	0.2
0.00597199	50.7724	1.063	0.2
0.00606007	51.4519	1.0675	0.2
0.00614716	52.0849	1.072	0.2
0.00623324	52.8967	1.0765	0.2
0.00631833	53.1685	1.081	0.2
0.0064024	53.7622	1.0855	0.2
0.00648545	54.5061	1.09	0.2
0.00656746	55.3501	1.0945	0.2
0.00664843	56.262	1.099	0.2
0.00672833	56.7162	1.1035	0.2
0.00680717	57.4386	1.108	0.2
0.00688496	58.4221	1.1125	0.2
0.00696169	58.8405	1.117	0.2
0.00703738	59.8848	1.1215	0.2
0.00711202	60.9541	1.126	0.2
0.00718561	61.4548	1.1305	0.2
0.00725815	62.5026	1.135	0.2
0.00732964	63.3502	1.1395	0.2
0.00740008	64.3587	1.144	0.2
0.00746947	65.0561	1.1485	0.2
0.0075378	66.4473	1.153	0.2
