 -9    4    2    5      0.0000005909     0.0000000671 
 -9    4    2    7     -0.0000000230    -0.0000001375 
 -9    4    2    8     -0.0000000348     0.0000005000 
 -9    4    3    1     -0.0000000415    -0.0000000812 
 -9    4    3    2      0.0000000941    -0.0000000252 
 -9    4    3    3     -0.0000000597     0.0000004671 
 -9    4    3    7     -0.0000005363     0.0000001144 
 -9    4    3    8     -0.0000000985     0.0000008494 
 -9    4    4    1     -0.0000005909    -0.0000000671 
 -9    4    4    2      0.0000002374     0.0000005453 
 -9    4    4    4      0.0000001586     0.0000012734 
 -9    4    4    5      0.0000020801     0.0000015002 
 -9    4    4    6      0.0000002075    -0.0000003054 
 -9    4    4    7     -0.0000000018    -0.0000001276 
 -9    4    4    8     -0.0000002846     0.0000005315 
 -9    4    5    5      0.0000001586     0.0000012734 
 -9    4    5    8     -0.0000001894    -0.0000001895 
 -9    4    6    1      0.0000004844     0.0000002142 
 -9    4    6    2      0.0000004490    -0.0000002258 
 -9    4    6    3     -0.0000000048     0.0000007426 
 -9    4    6    5      0.0000002846    -0.0000005315 
 -9    4    6    6      0.0000004193     0.0000010062 
 -9    4    6    7     -0.0000005730     0.0000003962 
 -9    4    6    8      0.0000001538     0.0000026431 
 -9    4    7    1      0.0000000104     0.0000002454 
 -9    4    7    2     -0.0000002073     0.0000001317 
 -9    4    7    3     -0.0000011532     0.0000003222 
 -9    4    7    5      0.0000000018     0.0000001276 
 -9    4    7    7     -0.0000009618    -0.0000007373 
 -9    4    7    8     -0.0000013781     0.0000011274 
 -9    4    8    5     -0.0000002075     0.0000003054 
 -9    4    8    8      0.0000001401     0.0000013772 
 -9    5    1    1      0.0000000317     0.0000002008 
 -9    5    1    2      0.0000000968     0.0000000431 
 -9    5    1    3     -0.0000000496     0.0000000765 
 -9    5    1    5     -0.0000003235    -0.0000004053 
 -9    5    1    7      0.0000002073    -0.0000001317 
 -9    5    1    8     -0.0000000567    -0.0000005266 
 -9    5    2    1     -0.0000000079    -0.0000000974 
 -9    5    2    2      0.0000000317     0.0000002008 
 -9    5    2    3     -0.0000000252     0.0000000941 
 -9    5    2    5      0.0000006165     0.0000000459 
 -9    5    2    7     -0.0000000104    -0.0000002454 
 -9    5    2    8     -0.0000000289     0.0000005017 
 -9    5    3    1      0.0000000252    -0.0000000941 
 -9    5    3    2      0.0000000496    -0.0000000765 
 -9    5    3    3     -0.0000000597     0.0000004671 
 -9    5    3    5     -0.0000000927    -0.0000000376 
 -9    5    3    7     -0.0000011532     0.0000003222 
 -9    5    3    8     -0.0000000048     0.0000007426 
 -9    5    4    1     -0.0000006165    -0.0000000459 
 -9    5    4    2      0.0000003235     0.0000004053 
 -9    5    4    3     -0.0000000927    -0.0000000376 
 -9    5    4    4      0.0000001586     0.0000012734 
 -9    5    4    5      0.0000016474    -0.0000000490 
 -9    5    4    7      0.0000000018     0.0000001276 
 -9    5    4    8      0.0000002330     0.0000008708 
 -9    5    5    5      0.0000001586     0.0000012734 
 -9    5    5    8     -0.0000000856    -0.0000002510 
 -9    5    6    1      0.0000004938     0.0000002780 
 -9    5    6    2      0.0000004504    -0.0000002198 
 -9    5    6    3     -0.0000000985     0.0000008494 
 -9    5    6    4      0.0000000856     0.0000002510 
 -9    5    6    5      0.0000005314    -0.0000013588 
 -9    5    6    6      0.0000001401     0.0000013772 
 -9    5    6    7     -0.0000013781     0.0000011274 
 -9    5    6    8      0.0000001538     0.0000026431 
 -9    5    7    1      0.0000000506     0.0000001559 
 -9    5    7    2     -0.0000001076     0.0000000887 
 -9    5    7    3     -0.0000005363     0.0000001144 
 -9    5    7    5     -0.0000000235     0.0000000965 
 -9    5    7    7     -0.0000009618    -0.0000007373 
 -9    5    7    8     -0.0000005730     0.0000003962 
 -9    5    8    5     -0.0000000203     0.0000002033 
 -9    5    8    8      0.0000004193     0.0000010062 
 -9    6    1    7      0.0000001076    -0.0000000887 
 -9    6    2    7     -0.0000000506    -0.0000001559 
 -9    6    3    7     -0.0000005363     0.0000001144 
 -9    6    4    7     -0.0000000235     0.0000000965 
 -9    6    6    1      0.0000003333     0.0000000947 
 -9    6    6    2      0.0000003229    -0.0000001200 
 -9    6    6    3     -0.0000000565     0.0000002921 
 -9    6    6    4      0.0000001894     0.0000001895 
 -9    6    6    5      0.0000003159    -0.0000006210 
 -9    6    6    7     -0.0000007605     0.0000003966 
 -9    6    6    8     -0.0000000742     0.0000011644 
 -9    7    6    7     -0.0000006558     0.0000001429 
 -8    1    4    5      0.0000024857    -0.0000011600 
 -8    1    4    8     -0.0000005796     0.0000008861 
 -8    1    7    5     -0.0000001595    -0.0000003556 
 -8    1    7    8     -0.0000011666    -0.0000004266 
 -8    2    1    5      0.0000007261     0.0000004519 
 -8    2    1    8     -0.0000002094    -0.0000000429 
 -8    2    2    5     -0.0000007599    -0.0000003755 
 -8    2    2    8      0.0000000912     0.0000000738 
 -8    2    3    5     -0.0000000417     0.0000000304 
 -8    2    3    8     -0.0000003661     0.0000002213 
 -8    2    4    1      0.0000007599     0.0000003755 
 -8    2    4    2     -0.0000007261    -0.0000004519 
 -8    2    4    3     -0.0000000417     0.0000000304 
 -8    2    4    5      0.0000025219     0.0000009660 
 -8    2    4    6     -0.0000002330    -0.0000008708 
 -8    2    4    7     -0.0000001595    -0.0000003556 
 -8    2    4    8     -0.0000017823     0.0000023938 
 -8    2    6    5     -0.0000010163    -0.0000010516 
 -8    2    6    8     -0.0000009862     0.0000020768 
 -8    2    7    1     -0.0000001640    -0.0000000026 
 -8    2    7    2     -0.0000002116     0.0000000027 
 -8    2    7    3     -0.0000007012     0.0000000229 
 -8    2    7    5      0.0000000409    -0.0000006410 
 -8    2    7    6     -0.0000005730     0.0000003962 
 -8    2    7    8     -0.0000014424    -0.0000000431 
 -8    2    8    5     -0.0000003159     0.0000006210 
 -8    3    1    1     -0.0000000230     0.0000001348 
 -8    3    1    2      0.0000000834     0.0000002989 
 -8    3    1    3     -0.0000001066     0.0000000497 
 -8    3    1    5      0.0000003514     0.0000004968 
 -8    3    1    6     -0.0000004490     0.0000002258 
 -8    3    1    7      0.0000002116    -0.0000000027 
 -8    3    1    8      0.0000001479     0.0000004332 
 -8    3    2    1      0.0000002280    -0.0000001653 
 -8    3    2    2     -0.0000000230     0.0000001348 
 -8    3    2    3      0.0000001012     0.0000002647 
 -8    3    2    5     -0.0000004573     0.0000003160 
 -8    3    2    6     -0.0000004844    -0.0000002142 
 -8    3    2    7      0.0000001640     0.0000000026 
 -8    3    2    8     -0.0000000489     0.0000005117 
 -8    3    3    1     -0.0000001012    -0.0000002647 
 -8    3    3    2      0.0000001066    -0.0000000497 
 -8    3    3    3     -0.0000004302     0.0000001981 
 -8    3    3    5      0.0000000818     0.0000000437 
 -8    3    3    6     -0.0000000048     0.0000007426 
 -8    3    3    7     -0.0000007012     0.0000000229 
 -8    3    3    8     -0.0000007730     0.0000012478 
 -8    3    4    1      0.0000004573    -0.0000003160 
 -8    3    4    2     -0.0000003514    -0.0000004968 
 -8    3    4    3      0.0000000818     0.0000000437 
 -8    3    4    4      0.0000012281     0.0000020002 
 -8    3    4    5      0.0000058091     0.0000041077 
 -8    3    4    6      0.0000002846    -0.0000005315 
 -8    3    4    7      0.0000000409    -0.0000006410 
 -8    3    4    8     -0.0000016506     0.0000024143 
 -8    3    5    5      0.0000012281     0.0000020002 
 -8    3    5    8     -0.0000002326    -0.0000004287 
 -8    3    6    1     -0.0000005292    -0.0000003337 
 -8    3    6    2      0.0000005291    -0.0000002548 
 -8    3    6    3     -0.0000007563     0.0000009388 
 -8    3    6    5      0.0000003553    -0.0000005868 
 -8    3    6    6      0.0000004313     0.0000023854 
 -8    3    6    7     -0.0000012214     0.0000005525 
 -8    3    6    8     -0.0000003678     0.0000058444 
 -8    3    7    1     -0.0000001452     0.0000000216 
 -8    3    7    2     -0.0000000746    -0.0000000932 
 -8    3    7    3     -0.0000016565     0.0000002557 
 -8    3    7    4      0.0000002369    -0.0000001169 
 -8    3    7    6     -0.0000013781     0.0000011274 
 -8    3    7    7     -0.0000015460    -0.0000015872 
 -8    3    7    8     -0.0000037304     0.0000017962 
 -8    3    8    1      0.0000000575    -0.0000003396 
 -8    3    8    2      0.0000000846     0.0000003360 
 -8    3    8    3     -0.0000000565     0.0000002921 
 -8    3    8    5     -0.0000005314     0.0000013588 
 -8    3    8    6      0.0000000350     0.0000006353 
 -8    3    8    7     -0.0000006558     0.0000001429 
 -8    3    8    8     -0.0000011263     0.0000035966 
 -8    4    1    1     -0.0000000216     0.0000001455 
 -8    4    1    2      0.0000000254     0.0000003202 
 -8    4    1    3     -0.0000001347     0.0000001196 
 -8    4    1    4     -0.0000000848    -0.0000000896 
 -8    4    1    5      0.0000005023     0.0000002381 
 -8    4    1    6     -0.0000004504     0.0000002198 
 -8    4    1    7      0.0000000746     0.0000000932 
 -8    4    1    8      0.0000002815     0.0000003338 
 -8    4    2    1      0.0000002646    -0.0000001820 
 -8    4    2    2     -0.0000000216     0.0000001455 
 -8    4    2    3      0.0000000362     0.0000001764 
 -8    4    2    4     -0.0000000052    -0.0000000594 
 -8    4    2    5     -0.0000006060     0.0000000559 
 -8    4    2    6     -0.0000004938    -0.0000002780 
 -8    4    2    7      0.0000001452    -0.0000000216 
 -8    4    2    8     -0.0000000545     0.0000009216 
 -8    4    3    1     -0.0000000362    -0.0000001764 
 -8    4    3    2      0.0000001347    -0.0000001196 
 -8    4    3    3     -0.0000004506     0.0000001394 
 -8    4    3    4      0.0000000575    -0.0000000033 
 -8    4    3    5     -0.0000000818    -0.0000000437 
 -8    4    3    6     -0.0000000985     0.0000008494 
 -8    4    3    7     -0.0000016565     0.0000002557 
 -8    4    3    8     -0.0000006214     0.0000014324 
 -8    4    4    1      0.0000006060    -0.0000000559 
 -8    4    4    2     -0.0000005023    -0.0000002381 
 -8    4    4    3     -0.0000000818    -0.0000000437 
 -8    4    4    4      0.0000001176     0.0000030148 
 -8    4    4    5      0.0000025219     0.0000009660 
 -8    4    4    6      0.0000005314    -0.0000013588 
 -8    4    4    8     -0.0000003553     0.0000005868 
 -8    4    5    1      0.0000000052     0.0000000594 
 -8    4    5    2      0.0000000848     0.0000000896 
 -8    4    5    3      0.0000000575    -0.0000000033 
 -8    4    5    5      0.0000001176     0.0000030148 
 -8    4    5    6      0.0000000856     0.0000002510 
 -8    4    5    7      0.0000002369    -0.0000001169 
 -8    4    5    8     -0.0000005317    -0.0000011743 
 -8    4    6    1     -0.0000004298     0.0000000769 
 -8    4    6    2      0.0000008254    -0.0000004136 
 -8    4    6    3     -0.0000006214     0.0000014324 
 -8    4    6    4     -0.0000001676     0.0000004170 
 -8    4    6    5      0.0000016506    -0.0000024143 
 -8    4    6    6      0.0000010385     0.0000034043 
 -8    4    6    7     -0.0000027906     0.0000011737 
 -8    4    6    8      0.0000018629     0.0000065867 
 -8    4    7    1     -0.0000001180     0.0000000180 
 -8    4    7    2     -0.0000000913    -0.0000001149 
 -8    4    7    3     -0.0000016565     0.0000002557 
 -8    4    7    5     -0.0000000409     0.0000006410 
 -8    4    7    6     -0.0000007605     0.0000003966 
 -8    4    7    7     -0.0000020526    -0.0000016277 
 -8    4    7    8     -0.0000027906     0.0000011737 
 -8    4    8    1      0.0000000348    -0.0000005000 
 -8    4    8    2      0.0000000061     0.0000005666 
 -8    4    8    3     -0.0000000985     0.0000008494 
 -8    4    8    4     -0.0000001894    -0.0000001895 
 -8    4    8    5     -0.0000002846     0.0000005315 
 -8    4    8    6      0.0000001453     0.0000013201 
 -8    4    8    7     -0.0000007605     0.0000003966 
 -8    4    8    8      0.0000010385     0.0000034043 
 -8    5    1    1     -0.0000000230     0.0000001348 
 -8    5    1    2      0.0000000291     0.0000002801 
 -8    5    1    3     -0.0000001787     0.0000002200 
 -8    5    1    4     -0.0000000489     0.0000000342 
 -8    5    1    5      0.0000000548     0.0000008459 
 -8    5    1    6     -0.0000003229     0.0000001200 
 -8    5    1    7      0.0000000913     0.0000001149 
 -8    5    1    8     -0.0000000244     0.0000006252 
 -8    5    2    1      0.0000002172    -0.0000002216 
 -8    5    2    2     -0.0000000230     0.0000001348 
 -8    5    2    3     -0.0000000103     0.0000001172 
 -8    5    2    4      0.0000001200    -0.0000000286 
 -8    5    2    5     -0.0000007544     0.0000004028 
 -8    5    2    6     -0.0000003333    -0.0000000947 
 -8    5    2    7      0.0000001180    -0.0000000180 
 -8    5    2    8     -0.0000000439     0.0000005856 
 -8    5    3    1      0.0000000103    -0.0000001172 
 -8    5    3    2      0.0000001787    -0.0000002200 
 -8    5    3    3     -0.0000004302     0.0000001981 
 -8    5    3    4     -0.0000000575     0.0000000033 
 -8    5    3    5      0.0000000417    -0.0000000304 
 -8    5    3    6     -0.0000000565     0.0000002921 
 -8    5    3    7     -0.0000016565     0.0000002557 
 -8    5    3    8     -0.0000007563     0.0000009388 
 -8    5    4    1      0.0000007544    -0.0000004028 
 -8    5    4    2     -0.0000000548    -0.0000008459 
 -8    5    4    3      0.0000000417    -0.0000000304 
 -8    5    4    4      0.0000012281     0.0000020002 
 -8    5    4    5      0.0000024857    -0.0000011600 
 -8    5    4    6      0.0000003159    -0.0000006210 
 -8    5    4    7     -0.0000000409     0.0000006410 
 -8    5    4    8      0.0000010163     0.0000010516 
 -8    5    5    1     -0.0000001200     0.0000000286 
 -8    5    5    2      0.0000000489    -0.0000000342 
 -8    5    5    3     -0.0000000575     0.0000000033 
 -8    5    5    4     -0.0000010067     0.0000011064 
 -8    5    5    5      0.0000012281     0.0000020002 
 -8    5    5    6      0.0000001894     0.0000001895 
 -8    5    5    8      0.0000001676    -0.0000004170 
 -8    5    6    1     -0.0000004491    -0.0000000886 
 -8    5    6    2      0.0000004676    -0.0000002135 
 -8    5    6    3     -0.0000007730     0.0000012478 
 -8    5    6    4      0.0000005317     0.0000011743 
 -8    5    6    5      0.0000017823    -0.0000023938 
 -8    5    6    6     -0.0000011263     0.0000035966 
 -8    5    6    7     -0.0000037304     0.0000017962 
 -8    5    6    8     -0.0000003678     0.0000058444 
 -8    5    7    1     -0.0000001035     0.0000001846 
 -8    5    7    2     -0.0000000798    -0.0000001433 
 -8    5    7    3     -0.0000007012     0.0000000229 
 -8    5    7    4     -0.0000002369     0.0000001169 
 -8    5    7    5      0.0000001595     0.0000003556 
 -8    5    7    6     -0.0000006558     0.0000001429 
 -8    5    7    7     -0.0000015460    -0.0000015872 
 -8    5    7    8     -0.0000012214     0.0000005525 
 -8    5    8    1      0.0000000289    -0.0000005017 
 -8    5    8    2      0.0000000567     0.0000005266 
 -8    5    8    3     -0.0000000048     0.0000007426 
 -8    5    8    4     -0.0000000856    -0.0000002510 
 -8    5    8    5      0.0000002330     0.0000008708 
 -8    5    8    6      0.0000000350     0.0000006353 
 -8    5    8    7     -0.0000013781     0.0000011274 
 -8    5    8    8      0.0000004313     0.0000023854 
 -8    6    1    7      0.0000000798     0.0000001433 
 -8    6    2    7      0.0000001035    -0.0000001846 
 -8    6    3    7     -0.0000007012     0.0000000229 
 -8    6    4    7      0.0000001595     0.0000003556 
 -8    6    5    7     -0.0000002369     0.0000001169 
 -8    6    6    1      0.0000001419    -0.0000001599 
 -8    6    6    2      0.0000000183    -0.0000001159 
 -8    6    6    3     -0.0000003661     0.0000002213 
 -8    6    6    4      0.0000002326     0.0000004287 
 -8    6    6    5      0.0000005796    -0.0000008861 
 -8    6    6    7     -0.0000014424    -0.0000000431 
 -8    6    6    8     -0.0000009862     0.0000020768 
 -8    6    8    7     -0.0000005730     0.0000003962 
 -8    7    6    7     -0.0000011666    -0.0000004266 
 -7   -2    6    8     -0.0000006558    -0.0000001429 
 -7   -1    6    8     -0.0000011666     0.0000004266 
 -7    0    4    5      0.0000022344    -0.0000040331 
 -7    0    4    8     -0.0000007446     0.0000007425 
 -7    0    6    8     -0.0000015770     0.0000015311 
 -7    0    7    5     -0.0000005953    -0.0000007788 
 -7    0    7    8     -0.0000015770    -0.0000015311 
 -7    1    1    5      0.0000012602    -0.0000010291 
 -7    1    1    8      0.0000004812     0.0000006798 
 -7    1    2    5      0.0000008781     0.0000011685 
 -7    1    2    8     -0.0000002315     0.0000003622 
 -7    1    3    5     -0.0000008792     0.0000003847 
 -7    1    3    8     -0.0000011484     0.0000002673 
 -7    1    4    1     -0.0000008781    -0.0000011685 
 -7    1    4    2     -0.0000012602     0.0000010291 
 -7    1    4    3     -0.0000008792     0.0000003847 
 -7    1    4    5      0.0000027909    -0.0000029505 
 -7    1    4    6     -0.0000010163    -0.0000010516 
 -7    1    4    7     -0.0000005953    -0.0000007788 
 -7    1    4    8     -0.0000034614     0.0000033183 
 -7    1    6    5     -0.0000017059    -0.0000003417 
 -7    1    6    8     -0.0000049754     0.0000080302 
 -7    1    7    1      0.0000004695    -0.0000001103 
 -7    1    7    2      0.0000002830     0.0000001984 
 -7    1    7    3     -0.0000010104    -0.0000001408 
 -7    1    7    5     -0.0000008521    -0.0000021525 
 -7    1    7    6     -0.0000012214     0.0000005525 
 -7    1    7    8     -0.0000020706    -0.0000010912 
 -7    1    8    5     -0.0000005796     0.0000008861 
 -7    2    1    1      0.0000000483     0.0000000842 
 -7    2    1    2     -0.0000000984     0.0000006089 
 -7    2    1    3     -0.0000008726     0.0000007696 
 -7    2    1    5     -0.0000002087    -0.0000009007 
 -7    2    1    6     -0.0000005291     0.0000002548 
 -7    2    1    7     -0.0000002830    -0.0000001984 
 -7    2    1    8      0.0000011272     0.0000011523 
 -7    2    2    1      0.0000004289     0.0000000958 
 -7    2    2    2      0.0000000483     0.0000000842 
 -7    2    2    3      0.0000006933     0.0000012130 
 -7    2    2    5      0.0000002389     0.0000007864 
 -7    2    2    6      0.0000005292     0.0000003337 
 -7    2    2    7     -0.0000004695     0.0000001103 
 -7    2    2    8     -0.0000003633     0.0000016893 
 -7    2    3    1     -0.0000006933    -0.0000012130 
 -7    2    3    2      0.0000008726    -0.0000007696 
 -7    2    3    3     -0.0000004208    -0.0000008148 
 -7    2    3    5     -0.0000006474     0.0000008809 
 -7    2    3    6     -0.0000007563     0.0000009388 
 -7    2    3    7     -0.0000010104    -0.0000001408 
 -7    2    3    8     -0.0000037962     0.0000022220 
 -7    2    4    1     -0.0000002389    -0.0000007864 
 -7    2    4    2      0.0000002087     0.0000009007 
 -7    2    4    3     -0.0000006474     0.0000008809 
 -7    2    4    4      0.0000037973     0.0000031807 
 -7    2    4    5      0.0000090096     0.0000061801 
 -7    2    4    6      0.0000003553    -0.0000005868 
 -7    2    4    7     -0.0000008521    -0.0000021525 
 -7    2    4    8     -0.0000056479     0.0000076380 
 -7    2    5    5      0.0000037973     0.0000031807 
 -7    2    5    8     -0.0000000359    -0.0000003030 
 -7    2    6    1     -0.0000017369    -0.0000002032 
 -7    2    6    2      0.0000018537    -0.0000006531 
 -7    2    6    3     -0.0000024346     0.0000011079 
 -7    2    6    5     -0.0000002715    -0.0000012143 
 -7    2    6    6      0.0000003860     0.0000051602 
 -7    2    6    7     -0.0000021281     0.0000005224 
 -7    2    6    8     -0.0000037881     0.0000205578 
 -7    2    7    1      0.0000016246     0.0000001334 
 -7    2    7    2      0.0000009078     0.0000009087 
 -7    2    7    3     -0.0000021452     0.0000002798 
 -7    2    7    4      0.0000003421    -0.0000001928 
 -7    2    7    5     -0.0000019170    -0.0000029358 
 -7    2    7    6     -0.0000027906     0.0000011737 
 -7    2    7    7     -0.0000026642    -0.0000035342 
 -7    2    7    8     -0.0000079955    -0.0000012817 
 -7    2    8    1     -0.0000000912    -0.0000000738 
 -7    2    8    2      0.0000002094     0.0000000429 
 -7    2    8    3     -0.0000003661     0.0000002213 
 -7    2    8    5     -0.0000017823     0.0000023938 
 -7    2    8    6     -0.0000000742     0.0000011644 
 -7    2    8    7     -0.0000011666    -0.0000004266 
 -7    2    8    8     -0.0000050100     0.0000058314 
 -7    3    1    1     -0.0000000016     0.0000000919 
 -7    3    1    2     -0.0000002772     0.0000006051 
 -7    3    1    3     -0.0000004834     0.0000009540 
 -7    3    1    4     -0.0000002002    -0.0000002697 
 -7    3    1    5      0.0000001682    -0.0000004360 
 -7    3    1    6     -0.0000008254     0.0000004136 
 -7    3    1    7     -0.0000009078    -0.0000009087 
 -7    3    1    8      0.0000006963     0.0000008319 
 -7    3    2    1      0.0000005767     0.0000000771 
 -7    3    2    2     -0.0000000016     0.0000000919 
 -7    3    2    3      0.0000004594     0.0000009879 
 -7    3    2    4      0.0000003005     0.0000001664 
 -7    3    2    5      0.0000002935     0.0000003637 
 -7    3    2    6      0.0000004298    -0.0000000769 
 -7    3    2    7     -0.0000016246    -0.0000001334 
 -7    3    2    8      0.0000000942     0.0000013240 
 -7    3    3    1     -0.0000004594    -0.0000009879 
 -7    3    3    2      0.0000004834    -0.0000009540 
 -7    3    3    3     -0.0000008865    -0.0000010179 
 -7    3    3    4      0.0000003614    -0.0000002997 
 -7    3    3    6     -0.0000006214     0.0000014324 
 -7    3    3    7     -0.0000021452     0.0000002798 
 -7    3    3    8     -0.0000030147     0.0000024059 
 -7    3    4    1     -0.0000002935    -0.0000003637 
 -7    3    4    2     -0.0000001682     0.0000004360 
 -7    3    4    4      0.0000017582     0.0000063795 
 -7    3    4    5      0.0000090096     0.0000061801 
 -7    3    4    6      0.0000016506    -0.0000024143 
 -7    3    4    7     -0.0000019170    -0.0000029358 
 -7    3    4    8     -0.0000004044     0.0000027999 
 -7    3    5    1     -0.0000003005    -0.0000001664 
 -7    3    5    2      0.0000002002     0.0000002697 
 -7    3    5    3      0.0000003614    -0.0000002997 
 -7    3    5    5      0.0000017582     0.0000063795 
 -7    3    5    6     -0.0000001676     0.0000004170 
 -7    3    5    7      0.0000003421    -0.0000001928 
 -7    3    5    8     -0.0000015702    -0.0000012604 
 -7    3    6    1     -0.0000011485     0.0000001497 
 -7    3    6    2      0.0000011960    -0.0000011211 
 -7    3    6    3     -0.0000025582     0.0000024508 
 -7    3    6    4      0.0000000984    -0.0000007436 
 -7    3    6    5      0.0000004044    -0.0000027999 
 -7    3    6    6      0.0000017019     0.0000055466 
 -7    3    6    7     -0.0000056967     0.0000012929 
 -7    3    6    8      0.0000038047     0.0000227478 
 -7    3    7    1      0.0000015232     0.0000000303 
 -7    3    7    2      0.0000007354     0.0000013343 
 -7    3    7    3     -0.0000020948     0.0000006911 
 -7    3    7    4      0.0000009042    -0.0000004807 
 -7    3    7    5      0.0000019170     0.0000029358 
 -7    3    7    6     -0.0000037304     0.0000017962 
 -7    3    7    7     -0.0000035395    -0.0000035889 
 -7    3    7    8     -0.0000076492     0.0000020336 
 -7    3    8    1      0.0000000489    -0.0000005117 
 -7    3    8    2     -0.0000001479    -0.0000004332 
 -7    3    8    3     -0.0000007730     0.0000012478 
 -7    3    8    4     -0.0000002326    -0.0000004287 
 -7    3    8    5     -0.0000016506     0.0000024143 
 -7    3    8    6      0.0000001538     0.0000026431 
 -7    3    8    7     -0.0000014424    -0.0000000431 
 -7    3    8    8     -0.0000011672     0.0000083993 
 -7    4    1    1     -0.0000000016     0.0000000919 
 -7    4    1    2     -0.0000003552     0.0000004609 
 -7    4    1    3     -0.0000006259     0.0000008918 
 -7    4    1    4     -0.0000002121    -0.0000002393 
 -7    4    1    5      0.0000005616    -0.0000006000 
 -7    4    1    6     -0.0000004676     0.0000002135 
 -7    4    1    7     -0.0000007354    -0.0000013343 
 -7    4    1    8      0.0000007039     0.0000009198 
 -7    4    2    1      0.0000006626    -0.0000000625 
 -7    4    2    2     -0.0000000016     0.0000000919 
 -7    4    2    3      0.0000005845     0.0000008956 
 -7    4    2    4      0.0000003132    -0.0000000640 
 -7    4    2    5      0.0000008844     0.0000002696 
 -7    4    2    6      0.0000004491     0.0000000886 
 -7    4    2    7     -0.0000015232    -0.0000000303 
 -7    4    2    8      0.0000003729     0.0000015963 
 -7    4    3    1     -0.0000005845    -0.0000008956 
 -7    4    3    2      0.0000006259    -0.0000008918 
 -7    4    3    3     -0.0000008865    -0.0000010179 
 -7    4    3    5      0.0000006474    -0.0000008809 
 -7    4    3    6     -0.0000007730     0.0000012478 
 -7    4    3    7     -0.0000020948     0.0000006911 
 -7    4    3    8     -0.0000025582     0.0000024508 
 -7    4    4    1     -0.0000008844    -0.0000002696 
 -7    4    4    2     -0.0000005616     0.0000006000 
 -7    4    4    3      0.0000006474    -0.0000008809 
 -7    4    4    4      0.0000017582     0.0000063795 
 -7    4    4    5      0.0000027909    -0.0000029505 
 -7    4    4    6      0.0000017823    -0.0000023938 
 -7    4    4    7      0.0000019170     0.0000029358 
 -7    4    4    8      0.0000002715     0.0000012143 
 -7    4    5    1     -0.0000003132     0.0000000640 
 -7    4    5    2      0.0000002121     0.0000002393 
 -7    4    5    4     -0.0000026833     0.0000028143 
 -7    4    5    5      0.0000017582     0.0000063795 
 -7    4    5    6      0.0000005317     0.0000011743 
 -7    4    5    7      0.0000009042    -0.0000004807 
 -7    4    5    8     -0.0000005914    -0.0000002502 
 -7    4    6    1     -0.0000010686     0.0000001871 
 -7    4    6    2      0.0000010995    -0.0000007436 
 -7    4    6    3     -0.0000030147     0.0000024059 
 -7    4    6    4      0.0000005914     0.0000002502 
 -7    4    6    5      0.0000056479    -0.0000076380 
 -7    4    6    6     -0.0000011672     0.0000083993 
 -7    4    6    7     -0.0000076492     0.0000020336 
 -7    4    6    8      0.0000038047     0.0000227478 
 -7    4    7    1      0.0000012409    -0.0000003318 
 -7    4    7    2      0.0000006967     0.0000014737 
 -7    4    7    3     -0.0000021452     0.0000002798 
 -7    4    7    4     -0.0000009042     0.0000004807 
 -7    4    7    5      0.0000008521     0.0000021525 
 -7    4    7    6     -0.0000014424    -0.0000000431 
 -7    4    7    7     -0.0000035395    -0.0000035889 
