Identifier	matchCounts
ENSMUST00000222934	1109
ENSMUST00000202269	233
ENSMUST00000154547	654
ENSMUST00000150480	603
ENSMUST00000148638	554
ENSMUST00000031797	0
ENSMUST00000031798	0
ENSMUST00000131485	0
ENSMUST00000096066	0
ENSMUST00000133009	0
ENSMUST00000131137	0
ENSMUST00000142653	0
ENSMUST00000126426	0
ENSMUST00000146936	0
ENSMUST00000123588	0
ENSMUST00000144282	0
ENSMUST00000049251	0
ENSMUST00000062758	0
ENSMUST00000115138	0
ENSMUST00000115139	0
ENSMUST00000165949	0
ENSMUST00000031806	0
ENSMUST00000139004	0
ENSMUST00000031810	246
ENSMUST00000140211	249
ENSMUST00000115131	162
ENSMUST00000132763	174
ENSMUST00000153107	61
ENSMUST00000146951	47
ENSMUST00000140252	15
ENSMUST00000169422	13
ENSMUST00000133373	4
ENSMUST00000115130	6
ENSMUST00000141130	0
ENSMUST00000115127	13
ENSMUST00000151777	13
ENSMUST00000147400	15
ENSMUST00000157040	129
ENSMUST00000163949	133
ENSMUST00000124665	133
ENSMUST00000131465	7
ENSMUST00000137521	20
ENSMUST00000130751	19
ENSMUST00000149496	19
ENSMUST00000048774	912
ENSMUST00000166192	881
ENSMUST00000133916	357
ENSMUST00000135230	356
ENSMUST00000131256	226
ENSMUST00000122833	218
ENSMUST00000151973	120
ENSMUST00000134137	47
ENSMUST00000202703	0
ENSMUST00000048580	0
ENSMUST00000201230	0
ENSMUST00000101589	0
ENSMUST00000195672	7
ENSMUST00000195025	0
ENSMUST00000201868	6
ENSMUST00000026699	1537
ENSMUST00000134315	728
ENSMUST00000137621	356
ENSMUST00000133182	93
ENSMUST00000202577	95
ENSMUST00000134544	257
ENSMUST00000154954	347
ENSMUST00000150949	756
ENSMUST00000147614	593
ENSMUST00000141045	333
ENSMUST00000200915	102
ENSMUST00000130108	341
ENSMUST00000149859	238
ENSMUST00000026698	34
ENSMUST00000136877	1
ENSMUST00000201926	0
ENSMUST00000135066	0
ENSMUST00000031778	0
ENSMUST00000156267	0
ENSMUST00000115096	3
ENSMUST00000200732	1
ENSMUST00000129069	524
ENSMUST00000066379	1591
ENSMUST00000124436	1590
ENSMUST00000143206	772
ENSMUST00000133375	774
ENSMUST00000125264	772
ENSMUST00000129654	555
ENSMUST00000140446	531
ENSMUST00000127666	968
ENSMUST00000115091	967
ENSMUST00000200761	5
ENSMUST00000052266	4632
ENSMUST00000137043	910
ENSMUST00000090381	1283
ENSMUST00000132842	1557
ENSMUST00000115080	1410
ENSMUST00000139132	547
ENSMUST00000152835	689
ENSMUST00000156207	251
ENSMUST00000143190	567
ENSMUST00000134653	267
ENSMUST00000201039	0
ENSMUST00000202529	0
ENSMUST00000228187	48
ENSMUST00000070189	15
ENSMUST00000101564	4
ENSMUST00000141078	1
ENSMUST00000019143	1906
ENSMUST00000146514	1386
ENSMUST00000145857	713
ENSMUST00000138250	244
ENSMUST00000201392	201
ENSMUST00000142761	147
ENSMUST00000102980	1402
ENSMUST00000136559	1375
ENSMUST00000126991	1107
ENSMUST00000154655	527
ENSMUST00000038406	368
ENSMUST00000133370	248
ENSMUST00000038383	240
ENSMUST00000144384	98
ENSMUST00000115051	217
ENSMUST00000139156	238
ENSMUST00000182055	35
ENSMUST00000144072	68
ENSMUST00000007449	0
ENSMUST00000045372	378
ENSMUST00000135743	156
ENSMUST00000138668	139
ENSMUST00000139067	140
ENSMUST00000149131	143
ENSMUST00000079391	32448
ENSMUST00000142512	11023
ENSMUST00000155714	2322
ENSMUST00000154182	2907
ENSMUST00000115027	35958
ENSMUST00000115026	32448
ENSMUST00000127055	1427
ENSMUST00000115021	30832
ENSMUST00000201024	6
ENSMUST00000149009	30835
ENSMUST00000031775	21394
ENSMUST00000123823	11260
ENSMUST00000136907	11225
ENSMUST00000126181	6957
ENSMUST00000142716	10122
ENSMUST00000146685	1673
ENSMUST00000201956	1238
ENSMUST00000132331	1191
ENSMUST00000202017	91
ENSMUST00000115016	91
ENSMUST00000115017	91
ENSMUST00000135304	126
ENSMUST00000143474	76
ENSMUST00000148834	72
ENSMUST00000115012	56
ENSMUST00000155726	69
ENSMUST00000155890	85
ENSMUST00000115014	54
ENSMUST00000115009	55
ENSMUST00000202329	1
ENSMUST00000123019	96
ENSMUST00000074949	154
ENSMUST00000202010	16
ENSMUST00000201749	9
ENSMUST00000202999	18
ENSMUST00000202764	65
ENSMUST00000055097	252
ENSMUST00000115007	223
ENSMUST00000115006	220
ENSMUST00000118559	67
ENSMUST00000140458	66
ENSMUST00000081214	487
ENSMUST00000146968	484
ENSMUST00000149448	216
ENSMUST00000133336	213
ENSMUST00000152488	99
ENSMUST00000201569	52
ENSMUST00000145765	38
ENSMUST00000134830	28
ENSMUST00000031876	0
ENSMUST00000114999	0
ENSMUST00000185102	0
ENSMUST00000114997	0
ENSMUST00000044387	0
ENSMUST00000201355	0
ENSMUST00000134874	0
ENSMUST00000147169	0
ENSMUST00000144079	0
ENSMUST00000200954	580
ENSMUST00000202143	1307
ENSMUST00000114989	1307
ENSMUST00000114993	1326
ENSMUST00000044163	808
ENSMUST00000202417	808
ENSMUST00000200743	223
ENSMUST00000202666	313
ENSMUST00000201374	3158
ENSMUST00000043815	3158
ENSMUST00000202898	1051
ENSMUST00000170234	732
ENSMUST00000201609	2194
ENSMUST00000201842	624
ENSMUST00000200739	153
ENSMUST00000152147	1176
ENSMUST00000130875	1067
ENSMUST00000136110	1147
ENSMUST00000031868	4
ENSMUST00000155366	1
ENSMUST00000122829	1
ENSMUST00000051176	24
ENSMUST00000031866	5976
ENSMUST00000201026	593
ENSMUST00000202337	0
ENSMUST00000172278	0
ENSMUST00000169004	0
ENSMUST00000101534	93
ENSMUST00000201321	74
ENSMUST00000101532	1
ENSMUST00000150300	0
ENSMUST00000138286	0
ENSMUST00000090314	0
ENSMUST00000042075	0
ENSMUST00000143046	0
ENSMUST00000146656	0
ENSMUST00000136457	0
ENSMUST00000041093	2693
ENSMUST00000128534	118
ENSMUST00000040987	0
ENSMUST00000123648	0
ENSMUST00000153004	138
ENSMUST00000149828	419
ENSMUST00000031859	842
ENSMUST00000120428	815
ENSMUST00000149561	125
ENSMUST00000120238	734
ENSMUST00000123007	62
ENSMUST00000135387	299
ENSMUST00000096040	0
ENSMUST00000172585	0
ENSMUST00000173428	0
ENSMUST00000200796	0
ENSMUST00000040486	0
ENSMUST00000132736	6
ENSMUST00000114908	22
ENSMUST00000040259	25
ENSMUST00000135594	1
ENSMUST00000144752	2
ENSMUST00000138385	0
ENSMUST00000130816	1
ENSMUST00000031851	0
ENSMUST00000117556	558
ENSMUST00000169256	558
ENSMUST00000127925	180
ENSMUST00000144973	180
ENSMUST00000149557	142
ENSMUST00000152464	23
ENSMUST00000058524	626
ENSMUST00000114900	2253
ENSMUST00000143702	1354
ENSMUST00000031850	1149
ENSMUST00000114898	1058
ENSMUST00000162554	399
ENSMUST00000161751	129
ENSMUST00000159145	398
ENSMUST00000160215	131
ENSMUST00000162486	28
ENSMUST00000160583	1579
ENSMUST00000039127	747
ENSMUST00000162593	673
ENSMUST00000162026	45
ENSMUST00000161280	139
ENSMUST00000162423	33
ENSMUST00000159215	20
ENSMUST00000159925	530
ENSMUST00000159447	336
ENSMUST00000147651	66
ENSMUST00000019833	72
ENSMUST00000163047	4054
ENSMUST00000161538	4371
ENSMUST00000057692	3635
ENSMUST00000162386	3705
ENSMUST00000163012	496
ENSMUST00000162718	764
ENSMUST00000160922	879
ENSMUST00000161227	3465
ENSMUST00000160582	469
ENSMUST00000159936	1050
ENSMUST00000160511	3523
ENSMUST00000162530	137
ENSMUST00000160430	4104
ENSMUST00000202245	833
ENSMUST00000096030	790
ENSMUST00000201345	532
ENSMUST00000114874	37
ENSMUST00000238216	20
ENSMUST00000161779	5033
ENSMUST00000160962	3533
ENSMUST00000162359	3549
ENSMUST00000160360	3549
ENSMUST00000159307	592
ENSMUST00000159894	461
ENSMUST00000114855	1127
ENSMUST00000162521	2
ENSMUST00000003017	3
ENSMUST00000159226	3
ENSMUST00000161781	3
ENSMUST00000160963	3
ENSMUST00000162656	1
ENSMUST00000161360	3
ENSMUST00000038398	1121
ENSMUST00000129916	240
ENSMUST00000202943	0
ENSMUST00000002305	452
ENSMUST00000127036	174
ENSMUST00000090243	1906
ENSMUST00000201448	1461
ENSMUST00000202714	1141
ENSMUST00000200961	1466
ENSMUST00000202656	487
ENSMUST00000201208	208
ENSMUST00000202400	212
ENSMUST00000202749	142
ENSMUST00000202204	141
ENSMUST00000200771	148
ENSMUST00000200969	138
ENSMUST00000202952	67
ENSMUST00000202928	27
ENSMUST00000202785	15
ENSMUST00000031986	12
ENSMUST00000114823	569
ENSMUST00000031985	621
ENSMUST00000150575	343
ENSMUST00000122996	199
ENSMUST00000051671	251
ENSMUST00000122874	88
ENSMUST00000146785	98
ENSMUST00000114822	147
ENSMUST00000036877	2272
ENSMUST00000149162	674
ENSMUST00000145541	112
ENSMUST00000202707	26
ENSMUST00000154149	1035
ENSMUST00000140364	309
ENSMUST00000145788	105
ENSMUST00000051249	288
ENSMUST00000134913	87
ENSMUST00000149304	65
ENSMUST00000127427	22
ENSMUST00000126621	236
ENSMUST00000135671	339
ENSMUST00000119379	287
ENSMUST00000002490	287
ENSMUST00000146793	158
ENSMUST00000128064	256
ENSMUST00000135239	8
ENSMUST00000002487	1105
ENSMUST00000101497	397
ENSMUST00000167073	71
ENSMUST00000167169	23
ENSMUST00000169647	115
ENSMUST00000031978	129
ENSMUST00000114797	97
ENSMUST00000201461	92
ENSMUST00000139992	116
ENSMUST00000239008	1
ENSMUST00000180886	0
ENSMUST00000061740	0
ENSMUST00000180588	0
ENSMUST00000194958	0
ENSMUST00000194880	0
ENSMUST00000194702	0
ENSMUST00000031977	318
ENSMUST00000201342	116
ENSMUST00000201329	12
ENSMUST00000202949	18
ENSMUST00000201033	17
ENSMUST00000200715	75
ENSMUST00000202856	31
ENSMUST00000201751	198
ENSMUST00000101492	26
ENSMUST00000039008	4
ENSMUST00000201712	0
ENSMUST00000200994	1
ENSMUST00000202464	0
ENSMUST00000038907	0
ENSMUST00000141490	0
ENSMUST00000114779	737
ENSMUST00000031971	734
ENSMUST00000201570	141
ENSMUST00000121360	817
ENSMUST00000117411	792
ENSMUST00000117830	478
ENSMUST00000141801	609
ENSMUST00000064932	0
ENSMUST00000038750	0
ENSMUST00000031967	0
ENSMUST00000148195	0
ENSMUST00000215009	0
ENSMUST00000216766	0
ENSMUST00000215125	0
ENSMUST00000089490	0
ENSMUST00000216942	0
ENSMUST00000051540	0
ENSMUST00000101491	0
ENSMUST00000031975	0
ENSMUST00000129948	0
ENSMUST00000177178	0
ENSMUST00000076565	0
ENSMUST00000202636	0
ENSMUST00000071535	1
ENSMUST00000201148	1
ENSMUST00000238599	0
ENSMUST00000202966	0
ENSMUST00000202779	0
ENSMUST00000202775	0
ENSMUST00000202311	0
ENSMUST00000216691	0
ENSMUST00000215813	0
ENSMUST00000195870	0
ENSMUST00000031937	0
ENSMUST00000192446	0
ENSMUST00000103262	0
ENSMUST00000063523	0
ENSMUST00000122181	0
ENSMUST00000031935	0
ENSMUST00000136499	0
ENSMUST00000073642	0
ENSMUST00000076638	0
ENSMUST00000166306	0
ENSMUST00000031931	0
ENSMUST00000103263	0
ENSMUST00000103264	0
ENSMUST00000103265	0
ENSMUST00000103266	0
ENSMUST00000103267	0
ENSMUST00000194399	0
ENSMUST00000103268	0
ENSMUST00000103269	0
ENSMUST00000103270	0
ENSMUST00000103271	0
ENSMUST00000103272	0
ENSMUST00000103273	0
ENSMUST00000103274	0
ENSMUST00000103275	0
ENSMUST00000103276	0
ENSMUST00000103277	0
ENSMUST00000195087	0
ENSMUST00000103278	0
ENSMUST00000193997	0
ENSMUST00000103279	0
ENSMUST00000193064	0
ENSMUST00000103280	0
ENSMUST00000103281	0
ENSMUST00000191646	0
ENSMUST00000103282	0
ENSMUST00000031913	0
ENSMUST00000064324	0
ENSMUST00000173916	0
ENSMUST00000072103	0
ENSMUST00000096003	0
ENSMUST00000049079	0
ENSMUST00000095999	0
ENSMUST00000031910	0
ENSMUST00000070380	0
ENSMUST00000178537	0
ENSMUST00000103284	0
ENSMUST00000103285	0
ENSMUST00000192366	0
ENSMUST00000103286	0
ENSMUST00000103287	0
ENSMUST00000103288	0
ENSMUST00000103289	0
ENSMUST00000103290	0
ENSMUST00000193061	0
ENSMUST00000103291	0
ENSMUST00000192856	0
ENSMUST00000178862	0
ENSMUST00000103293	0
ENSMUST00000103294	0
ENSMUST00000103295	0
ENSMUST00000103296	0
ENSMUST00000103297	0
ENSMUST00000103298	0
ENSMUST00000103299	0
ENSMUST00000103300	0
ENSMUST00000193003	0
ENSMUST00000114732	29
ENSMUST00000170624	1
ENSMUST00000167082	8
ENSMUST00000167497	9
ENSMUST00000031902	0
ENSMUST00000201471	0
ENSMUST00000194405	0
ENSMUST00000031901	0
ENSMUST00000193503	0
ENSMUST00000031900	0
ENSMUST00000031899	0
ENSMUST00000194597	0
ENSMUST00000141502	0
ENSMUST00000192118	0
ENSMUST00000153760	0
ENSMUST00000192406	0
ENSMUST00000214752	0
ENSMUST00000214976	0
ENSMUST00000050412	0
ENSMUST00000075351	0
ENSMUST00000203244	0
ENSMUST00000204575	0
ENSMUST00000120605	0
ENSMUST00000014248	0
ENSMUST00000119995	0
ENSMUST00000143093	0
ENSMUST00000031898	0
ENSMUST00000080742	0
ENSMUST00000117406	0
ENSMUST00000024059	0
ENSMUST00000057686	0
ENSMUST00000063489	0
ENSMUST00000031897	0
ENSMUST00000204088	0
ENSMUST00000203174	0
ENSMUST00000204792	0
ENSMUST00000238607	11
ENSMUST00000095987	9
ENSMUST00000031895	876
ENSMUST00000139930	184
ENSMUST00000156829	353
ENSMUST00000132246	85
ENSMUST00000141669	145
ENSMUST00000144821	105
ENSMUST00000132398	128
ENSMUST00000152893	119
ENSMUST00000141727	145
ENSMUST00000203089	173
ENSMUST00000238845	0
ENSMUST00000031894	7
ENSMUST00000164091	6
ENSMUST00000170028	6
ENSMUST00000163936	6
ENSMUST00000165780	6
ENSMUST00000169024	6
ENSMUST00000168660	5
ENSMUST00000114684	7
ENSMUST00000163235	3
ENSMUST00000169902	0
ENSMUST00000031891	20
ENSMUST00000143278	20
ENSMUST00000095974	20
ENSMUST00000203329	1556
ENSMUST00000203846	5333
ENSMUST00000203652	13456
ENSMUST00000070635	13395
ENSMUST00000203290	13459
ENSMUST00000203401	13253
ENSMUST00000203626	5830
ENSMUST00000164375	12920
ENSMUST00000203849	1321
ENSMUST00000204270	260
ENSMUST00000204480	1273
ENSMUST00000073387	21
ENSMUST00000204357	20
ENSMUST00000204238	3
ENSMUST00000057398	0
ENSMUST00000070178	0
ENSMUST00000059534	0
ENSMUST00000216650	0
ENSMUST00000090156	0
ENSMUST00000204324	0
ENSMUST00000203396	0
ENSMUST00000170504	0
ENSMUST00000057251	6
ENSMUST00000217978	0
ENSMUST00000171307	0
ENSMUST00000151898	0
ENSMUST00000069023	0
ENSMUST00000134707	0
ENSMUST00000031879	129
ENSMUST00000131341	24
ENSMUST00000045054	2541
ENSMUST00000121083	1956
ENSMUST00000045140	1608
ENSMUST00000152100	1040
ENSMUST00000165486	315
ENSMUST00000151021	311
ENSMUST00000141794	55
ENSMUST00000153952	14
ENSMUST00000213997	0
ENSMUST00000053647	0
ENSMUST00000215796	0
ENSMUST00000074499	0
ENSMUST00000217701	0
ENSMUST00000215719	0
ENSMUST00000214465	0
ENSMUST00000075468	0
ENSMUST00000205127	0
ENSMUST00000218832	0
ENSMUST00000067503	0
ENSMUST00000204229	0
ENSMUST00000214687	0
ENSMUST00000204072	0
ENSMUST00000050729	0
ENSMUST00000214529	0
ENSMUST00000213952	0
ENSMUST00000058668	0
ENSMUST00000216408	0
ENSMUST00000055763	0
ENSMUST00000215369	0
ENSMUST00000216199	0
ENSMUST00000215686	0
ENSMUST00000101461	0
ENSMUST00000204092	0
ENSMUST00000095955	0
ENSMUST00000167638	0
ENSMUST00000103301	0
ENSMUST00000213649	0
ENSMUST00000095954	0
ENSMUST00000215911	0
ENSMUST00000216411	0
ENSMUST00000095953	0
ENSMUST00000205175	0
ENSMUST00000060243	0
ENSMUST00000216179	0
ENSMUST00000059512	0
ENSMUST00000215565	0
ENSMUST00000058118	0
ENSMUST00000215485	0
ENSMUST00000216562	0
ENSMUST00000076752	0
ENSMUST00000215569	0
ENSMUST00000078057	0
ENSMUST00000031750	4292
ENSMUST00000182924	2286
ENSMUST00000183227	181
ENSMUST00000183094	544
ENSMUST00000182190	912
ENSMUST00000182752	105
ENSMUST00000183313	530
ENSMUST00000182647	174
ENSMUST00000203387	2
ENSMUST00000031749	0
ENSMUST00000183706	0
ENSMUST00000172554	0
ENSMUST00000067888	112
ENSMUST00000203649	109
ENSMUST00000114644	103
ENSMUST00000149424	21
ENSMUST00000150599	8
ENSMUST00000114643	4
ENSMUST00000207647	0
ENSMUST00000114641	0
ENSMUST00000196561	0
ENSMUST00000150737	0
ENSMUST00000199100	0
ENSMUST00000060839	0
ENSMUST00000203953	0
ENSMUST00000203811	0
ENSMUST00000203218	0
ENSMUST00000204928	0
ENSMUST00000203950	0
ENSMUST00000204853	0
ENSMUST00000204742	0
ENSMUST00000203087	0
ENSMUST00000204871	0
ENSMUST00000204251	0
ENSMUST00000203635	0
ENSMUST00000203831	0
ENSMUST00000205039	0
ENSMUST00000204931	0
ENSMUST00000204505	0
ENSMUST00000205029	0
ENSMUST00000204405	0
ENSMUST00000204727	0
ENSMUST00000205102	0
ENSMUST00000203051	0
ENSMUST00000203319	0
ENSMUST00000204002	0
ENSMUST00000146828	434
ENSMUST00000152547	97
ENSMUST00000146200	1824
ENSMUST00000031697	2372
ENSMUST00000143941	353
ENSMUST00000126877	327
ENSMUST00000151934	300
ENSMUST00000154201	434
ENSMUST00000149531	716
ENSMUST00000204243	537
ENSMUST00000081721	2564
ENSMUST00000114618	2566
ENSMUST00000114616	2538
ENSMUST00000203857	267
ENSMUST00000092648	2517
ENSMUST00000171614	317
ENSMUST00000170311	329
ENSMUST00000165492	1567
ENSMUST00000164006	1346
ENSMUST00000167278	1252
ENSMUST00000169889	1265
ENSMUST00000204798	1204
ENSMUST00000133043	563
ENSMUST00000170327	374
ENSMUST00000204231	0
ENSMUST00000077290	6599
ENSMUST00000204029	1204
ENSMUST00000058844	16
ENSMUST00000143979	3
ENSMUST00000204984	0
ENSMUST00000146202	43
ENSMUST00000079881	151
ENSMUST00000114598	313
ENSMUST00000061890	823
ENSMUST00000125957	196
ENSMUST00000009411	407
ENSMUST00000156500	132
ENSMUST00000101445	175
ENSMUST00000174790	33
ENSMUST00000140719	175
ENSMUST00000114583	918
ENSMUST00000095944	917
ENSMUST00000148362	316
ENSMUST00000147281	230
ENSMUST00000125385	57
ENSMUST00000073124	776
ENSMUST00000203609	776
ENSMUST00000203033	102
ENSMUST00000204771	111
ENSMUST00000203890	148
ENSMUST00000203994	19
ENSMUST00000114571	465
ENSMUST00000031815	444
ENSMUST00000204308	212
ENSMUST00000203371	456
ENSMUST00000077093	518
ENSMUST00000127980	27
ENSMUST00000114572	453
ENSMUST00000148697	100
ENSMUST00000154536	332
ENSMUST00000204554	232
ENSMUST00000114566	21
ENSMUST00000101443	21
ENSMUST00000114564	22
ENSMUST00000114563	28
ENSMUST00000114559	144
ENSMUST00000114560	149
ENSMUST00000114561	155
ENSMUST00000114558	142
ENSMUST00000114556	129
ENSMUST00000141449	28
ENSMUST00000140198	5
ENSMUST00000212740	3
ENSMUST00000169350	3
ENSMUST00000043676	3
ENSMUST00000189910	0
ENSMUST00000185370	1
ENSMUST00000188970	0
ENSMUST00000040361	1773
ENSMUST00000204277	238
ENSMUST00000203011	1765
ENSMUST00000114545	116
ENSMUST00000153222	18
ENSMUST00000204071	18
ENSMUST00000101436	109
ENSMUST00000146245	16
ENSMUST00000203627	22
ENSMUST00000203541	0
ENSMUST00000009425	0
ENSMUST00000204267	0
ENSMUST00000204930	0
ENSMUST00000204182	0
ENSMUST00000204521	6
ENSMUST00000154010	203
ENSMUST00000009420	472
ENSMUST00000163452	440
ENSMUST00000118229	472
ENSMUST00000135151	472
ENSMUST00000130896	58
ENSMUST00000150030	125
ENSMUST00000204879	54
ENSMUST00000204121	54
ENSMUST00000204095	42
ENSMUST00000204042	19
ENSMUST00000061720	42
ENSMUST00000095938	0
ENSMUST00000203088	0
ENSMUST00000204958	0
ENSMUST00000154570	0
ENSMUST00000203083	3
ENSMUST00000078223	4
ENSMUST00000203509	3
ENSMUST00000054050	221
ENSMUST00000147936	133
ENSMUST00000118802	1
ENSMUST00000067506	1
ENSMUST00000119575	1
ENSMUST00000121957	0
ENSMUST00000156770	0
ENSMUST00000090070	2
ENSMUST00000053661	0
ENSMUST00000119315	0
ENSMUST00000126422	0
ENSMUST00000132725	0
ENSMUST00000127537	0
ENSMUST00000204317	0
ENSMUST00000204408	0
ENSMUST00000052503	0
ENSMUST00000204785	0
ENSMUST00000204266	0
ENSMUST00000054368	0
ENSMUST00000140054	0
ENSMUST00000204168	0
ENSMUST00000205031	0
ENSMUST00000142703	0
ENSMUST00000203797	0
ENSMUST00000055558	0
ENSMUST00000147047	0
ENSMUST00000135174	0
ENSMUST00000203006	0
ENSMUST00000204036	0
ENSMUST00000038811	0
ENSMUST00000166247	4267
ENSMUST00000164733	4272
ENSMUST00000101429	4326
ENSMUST00000203355	4254
ENSMUST00000204073	3619
ENSMUST00000204783	1617
ENSMUST00000205159	1431
ENSMUST00000203229	1562
ENSMUST00000205147	1412
ENSMUST00000203265	1502
ENSMUST00000203501	1452
ENSMUST00000203618	993
ENSMUST00000204400	451
ENSMUST00000101426	1524
ENSMUST00000204482	1701
ENSMUST00000203461	1336
ENSMUST00000168406	1322
ENSMUST00000203639	910
ENSMUST00000204309	194
ENSMUST00000204856	3
ENSMUST00000031835	12
ENSMUST00000162948	12
ENSMUST00000167529	12
ENSMUST00000161184	2
ENSMUST00000031837	0
ENSMUST00000184917	0
ENSMUST00000090063	0
ENSMUST00000184852	0
ENSMUST00000037696	0
ENSMUST00000205103	1
ENSMUST00000031840	25
ENSMUST00000203757	1
ENSMUST00000204260	22
ENSMUST00000204460	9
ENSMUST00000128616	227
ENSMUST00000114500	195
ENSMUST00000031839	160
ENSMUST00000205243	112
ENSMUST00000139726	106
ENSMUST00000031838	427
ENSMUST00000205057	17
ENSMUST00000203544	153
ENSMUST00000203863	29
ENSMUST00000203680	67
ENSMUST00000204189	1731
ENSMUST00000203820	1931
ENSMUST00000031841	1731
ENSMUST00000204818	1762
ENSMUST00000204013	1019
ENSMUST00000204899	0
ENSMUST00000055559	175
ENSMUST00000114491	176
ENSMUST00000060561	12
ENSMUST00000121903	8
ENSMUST00000134786	4
ENSMUST00000142950	1
ENSMUST00000141910	2
ENSMUST00000203182	7
ENSMUST00000024171	0
ENSMUST00000163954	0
ENSMUST00000172459	0
ENSMUST00000167846	0
ENSMUST00000031843	0
ENSMUST00000166318	806
ENSMUST00000036236	806
ENSMUST00000204545	861
ENSMUST00000203415	36
ENSMUST00000036225	805
ENSMUST00000171601	189
ENSMUST00000167628	427
ENSMUST00000167063	314
ENSMUST00000167319	311
ENSMUST00000204417	0
ENSMUST00000165099	25
ENSMUST00000101405	23
ENSMUST00000031845	30
ENSMUST00000170142	30
ENSMUST00000167893	8
ENSMUST00000204700	5
ENSMUST00000114468	3338
ENSMUST00000141466	891
ENSMUST00000090019	2991
ENSMUST00000071728	3023
ENSMUST00000114466	2902
ENSMUST00000133141	2853
ENSMUST00000203907	766
ENSMUST00000146341	1124
ENSMUST00000136926	825
ENSMUST00000154333	170
ENSMUST00000161401	1830
ENSMUST00000077766	1795
ENSMUST00000031852	7
ENSMUST00000031853	0
ENSMUST00000203306	0
ENSMUST00000005103	0
ENSMUST00000061507	0
ENSMUST00000160133	0
ENSMUST00000069949	16689
ENSMUST00000203954	17524
ENSMUST00000204158	16921
ENSMUST00000090002	17518
ENSMUST00000204885	2823
ENSMUST00000204188	18147
ENSMUST00000203220	18744
ENSMUST00000114459	18755
ENSMUST00000204090	6839
ENSMUST00000203253	12910
ENSMUST00000204902	5915
ENSMUST00000203655	8913
ENSMUST00000205204	11325
ENSMUST00000094623	614
ENSMUST00000031862	614
ENSMUST00000156463	208
ENSMUST00000114445	613
ENSMUST00000153699	166
ENSMUST00000114446	614
ENSMUST00000141711	295
ENSMUST00000203404	186
ENSMUST00000049152	824
ENSMUST00000155724	72
ENSMUST00000140560	166
ENSMUST00000137212	309
ENSMUST00000179365	826
ENSMUST00000114439	363
ENSMUST00000149024	361
ENSMUST00000204778	770
ENSMUST00000205174	147
ENSMUST00000078214	703
ENSMUST00000203948	248
ENSMUST00000205112	10
ENSMUST00000204178	445
ENSMUST00000203313	191
ENSMUST00000000964	139
ENSMUST00000120363	126
ENSMUST00000014848	50
ENSMUST00000128102	44
ENSMUST00000114434	325
ENSMUST00000134831	21
ENSMUST00000148446	28
ENSMUST00000142764	33
ENSMUST00000070587	6
ENSMUST00000101395	110
ENSMUST00000048794	341
ENSMUST00000062829	95
ENSMUST00000153280	693
ENSMUST00000048715	729
ENSMUST00000134367	257
ENSMUST00000150041	184
ENSMUST00000140316	222
ENSMUST00000048680	1496
ENSMUST00000154641	730
ENSMUST00000114425	804
ENSMUST00000156540	380
ENSMUST00000174115	125
ENSMUST00000125581	912
ENSMUST00000126402	878
ENSMUST00000121043	514
ENSMUST00000142611	481
ENSMUST00000048026	0
ENSMUST00000131495	0
ENSMUST00000192253	0
ENSMUST00000147595	0
ENSMUST00000047993	0
ENSMUST00000174763	0
ENSMUST00000172961	0
ENSMUST00000173368	0
ENSMUST00000114416	0
ENSMUST00000205090	0
ENSMUST00000031787	0
ENSMUST00000129243	0
ENSMUST00000031788	586
ENSMUST00000155948	386
ENSMUST00000149471	71
ENSMUST00000203504	35
ENSMUST00000205086	30
ENSMUST00000204075	0
ENSMUST00000203918	7
ENSMUST00000203301	1
ENSMUST00000080723	3087
ENSMUST00000149588	333
ENSMUST00000128173	177
ENSMUST00000138040	471
ENSMUST00000129660	95
ENSMUST00000147513	557
ENSMUST00000149586	695
ENSMUST00000128282	138
ENSMUST00000136250	191
ENSMUST00000074541	208
ENSMUST00000205222	4
ENSMUST00000203528	414
ENSMUST00000205200	3
ENSMUST00000204143	4
ENSMUST00000204861	3
ENSMUST00000204748	2
ENSMUST00000204245	59
ENSMUST00000203575	60
ENSMUST00000204136	10
ENSMUST00000211679	3
ENSMUST00000203487	215
ENSMUST00000047450	214
ENSMUST00000205120	403
ENSMUST00000204096	50
ENSMUST00000203641	43
ENSMUST00000204451	2
ENSMUST00000127748	8
ENSMUST00000203101	5
ENSMUST00000204674	5
ENSMUST00000166545	5
ENSMUST00000138930	25
ENSMUST00000046856	312
ENSMUST00000133315	60
ENSMUST00000114403	93
ENSMUST00000127323	13
ENSMUST00000204410	42
ENSMUST00000146114	222
ENSMUST00000114402	201
ENSMUST00000114401	227
ENSMUST00000067741	263
ENSMUST00000204921	190
ENSMUST00000203091	159
ENSMUST00000204115	182
ENSMUST00000203941	156
ENSMUST00000204746	186
ENSMUST00000204057	3
ENSMUST00000059138	2
ENSMUST00000132855	3
ENSMUST00000126637	3
ENSMUST00000163746	3
ENSMUST00000172046	3
ENSMUST00000128480	0
ENSMUST00000131043	2
ENSMUST00000205108	71
ENSMUST00000019268	696
ENSMUST00000203800	244
ENSMUST00000124325	190
ENSMUST00000129744	48
ENSMUST00000140235	0
ENSMUST00000046520	265
ENSMUST00000155047	265
ENSMUST00000117375	208
ENSMUST00000123832	78
ENSMUST00000141757	22
ENSMUST00000143312	59
ENSMUST00000154907	0
ENSMUST00000119706	622
ENSMUST00000101385	276
