Identifier	matchCounts
ENSMUST00000132066	370
ENSMUST00000044691	1135
ENSMUST00000155484	279
ENSMUST00000187602	240
ENSMUST00000189741	86
ENSMUST00000195310	1
ENSMUST00000139143	581
ENSMUST00000019861	616
ENSMUST00000115167	117
ENSMUST00000151055	128
ENSMUST00000194656	139
ENSMUST00000130376	105
ENSMUST00000140163	49
ENSMUST00000044455	441
ENSMUST00000125723	16
ENSMUST00000115161	12
ENSMUST00000129464	11
ENSMUST00000062289	12
ENSMUST00000195350	1
ENSMUST00000126724	1
ENSMUST00000139700	1
ENSMUST00000195730	0
ENSMUST00000183034	5455
ENSMUST00000187486	528
ENSMUST00000182697	46
ENSMUST00000182314	46
ENSMUST00000183331	259
ENSMUST00000097786	5197
ENSMUST00000115104	5891
ENSMUST00000097785	5881
ENSMUST00000239001	32
ENSMUST00000182410	27
ENSMUST00000183006	55
ENSMUST00000183302	516
ENSMUST00000185897	1130
ENSMUST00000185269	5077
ENSMUST00000182335	134
ENSMUST00000189952	56
ENSMUST00000194192	1420
ENSMUST00000182018	2827
ENSMUST00000185736	159
ENSMUST00000183100	451
ENSMUST00000182507	414
ENSMUST00000193333	1
ENSMUST00000194178	1
ENSMUST00000194920	4
ENSMUST00000195223	0
ENSMUST00000042493	262
ENSMUST00000188583	262
ENSMUST00000027303	689
ENSMUST00000187077	33
ENSMUST00000137794	115
ENSMUST00000149962	325
ENSMUST00000134327	191
ENSMUST00000128086	56
ENSMUST00000136770	299
ENSMUST00000191000	24
ENSMUST00000185610	0
ENSMUST00000027302	29
ENSMUST00000190122	17
ENSMUST00000188884	17
ENSMUST00000186252	5
ENSMUST00000188972	8
ENSMUST00000188019	1
ENSMUST00000027299	0
ENSMUST00000191604	0
ENSMUST00000027298	0
ENSMUST00000115071	0
ENSMUST00000190790	0
ENSMUST00000047840	0
ENSMUST00000052670	0
ENSMUST00000159747	116
ENSMUST00000162599	60
ENSMUST00000159021	20
ENSMUST00000047664	88
ENSMUST00000162760	34
ENSMUST00000159059	22
ENSMUST00000160855	29
ENSMUST00000211073	1
ENSMUST00000167518	4599
