Identifier	matchCounts
ENSMUST00000141860	456
ENSMUST00000148612	1959
ENSMUST00000042706	0
ENSMUST00000030662	102
ENSMUST00000154648	50
ENSMUST00000030661	159
ENSMUST00000105899	146
ENSMUST00000148909	93
ENSMUST00000057311	8
ENSMUST00000084238	916
ENSMUST00000135999	299
ENSMUST00000142382	72
ENSMUST00000138639	204
ENSMUST00000146464	76
ENSMUST00000062118	106
ENSMUST00000067902	48
ENSMUST00000151837	16
ENSMUST00000105897	5482
ENSMUST00000145664	5482
ENSMUST00000008024	5101
ENSMUST00000138473	1938
ENSMUST00000168582	607
ENSMUST00000139709	723
ENSMUST00000105894	481
ENSMUST00000168974	482
ENSMUST00000003741	481
ENSMUST00000157067	415
ENSMUST00000174481	395
ENSMUST00000137486	367
ENSMUST00000173989	121
ENSMUST00000129636	77
ENSMUST00000173961	4
ENSMUST00000102553	1949
ENSMUST00000105893	1936
ENSMUST00000145025	2007
ENSMUST00000100472	1944
ENSMUST00000102552	1949
ENSMUST00000138458	1938
ENSMUST00000137456	1938
ENSMUST00000125266	1938
ENSMUST00000123234	1938
ENSMUST00000130809	1996
ENSMUST00000136327	1961
ENSMUST00000153622	1959
ENSMUST00000136859	2006
ENSMUST00000144668	587
ENSMUST00000012262	584
ENSMUST00000134096	489
ENSMUST00000142660	572
ENSMUST00000146241	584
ENSMUST00000105887	393
ENSMUST00000130464	144
ENSMUST00000105886	176
ENSMUST00000105885	179
ENSMUST00000105889	109
ENSMUST00000150729	82
ENSMUST00000051674	0
ENSMUST00000176113	0
ENSMUST00000176292	0
ENSMUST00000176897	0
ENSMUST00000105884	0
ENSMUST00000219402	0
ENSMUST00000227683	4
ENSMUST00000137053	0
ENSMUST00000121391	4
ENSMUST00000149504	2
ENSMUST00000149956	2
ENSMUST00000153392	3
ENSMUST00000140125	10
ENSMUST00000132872	4
ENSMUST00000149080	2
ENSMUST00000137529	2
ENSMUST00000146102	6
ENSMUST00000143295	0
ENSMUST00000145122	0
ENSMUST00000000696	0
ENSMUST00000137445	0
ENSMUST00000131329	3
ENSMUST00000074690	16
ENSMUST00000142442	11
ENSMUST00000070246	11
ENSMUST00000156323	16
ENSMUST00000156750	8
ENSMUST00000127632	4
ENSMUST00000123281	7
ENSMUST00000135287	6
ENSMUST00000139616	6
ENSMUST00000151113	3
ENSMUST00000151407	6
ENSMUST00000030651	1331
ENSMUST00000105879	1228
ENSMUST00000136408	208
ENSMUST00000040271	664
ENSMUST00000121566	664
ENSMUST00000138144	103
ENSMUST00000126014	145
ENSMUST00000141992	28
ENSMUST00000145531	140
ENSMUST00000137388	136
ENSMUST00000141384	88
ENSMUST00000132120	18
ENSMUST00000097849	0
ENSMUST00000055892	9
ENSMUST00000169381	8
ENSMUST00000105878	0
ENSMUST00000130984	0
ENSMUST00000030645	153
ENSMUST00000144504	153
ENSMUST00000146283	16
ENSMUST00000145998	42
ENSMUST00000124181	66
ENSMUST00000030644	117
ENSMUST00000129183	117
ENSMUST00000135228	0
ENSMUST00000144222	0
ENSMUST00000124452	0
ENSMUST00000143448	0
ENSMUST00000125921	0
ENSMUST00000122952	0
ENSMUST00000131447	0
ENSMUST00000134320	0
ENSMUST00000205501	0
ENSMUST00000060050	0
ENSMUST00000138366	0
ENSMUST00000105877	349
ENSMUST00000061234	350
ENSMUST00000105876	348
ENSMUST00000145006	108
ENSMUST00000127857	46
ENSMUST00000142504	50
ENSMUST00000105875	0
ENSMUST00000030638	0
ENSMUST00000134164	0
ENSMUST00000135576	0
ENSMUST00000105873	0
ENSMUST00000105874	1
ENSMUST00000105872	1
ENSMUST00000081094	1
ENSMUST00000030643	1
ENSMUST00000132387	0
ENSMUST00000142730	0
ENSMUST00000105869	297
ENSMUST00000140888	61
ENSMUST00000131337	27
ENSMUST00000148863	8
ENSMUST00000105870	473
ENSMUST00000132658	40
ENSMUST00000145626	97
ENSMUST00000030636	2223
ENSMUST00000130253	295
ENSMUST00000127279	1853
ENSMUST00000105867	2116
ENSMUST00000105868	2097
ENSMUST00000081525	270
ENSMUST00000134506	28
ENSMUST00000136171	47
ENSMUST00000125330	29
ENSMUST00000095074	278
ENSMUST00000155449	14
ENSMUST00000105866	77
ENSMUST00000102550	704
ENSMUST00000116279	697
ENSMUST00000131613	697
ENSMUST00000130187	543
ENSMUST00000154769	492
ENSMUST00000146808	477
ENSMUST00000129836	453
ENSMUST00000060435	2435
ENSMUST00000127585	193
ENSMUST00000054096	484
ENSMUST00000038628	481
ENSMUST00000176606	203
ENSMUST00000037828	446
ENSMUST00000148479	189
ENSMUST00000140678	84
ENSMUST00000150031	1121
ENSMUST00000030628	1413
ENSMUST00000137707	569
ENSMUST00000148595	181
ENSMUST00000136113	52
ENSMUST00000030627	0
ENSMUST00000136163	0
ENSMUST00000030626	1618
ENSMUST00000105863	1005
ENSMUST00000148900	3016
ENSMUST00000078084	1813
ENSMUST00000125679	683
ENSMUST00000151178	525
ENSMUST00000145364	2800
ENSMUST00000154837	1467
ENSMUST00000149354	182
ENSMUST00000149003	817
ENSMUST00000030622	687
ENSMUST00000156334	225
ENSMUST00000144037	472
ENSMUST00000056977	0
ENSMUST00000119564	0
ENSMUST00000156478	0
ENSMUST00000137027	0
ENSMUST00000140642	0
ENSMUST00000127109	0
ENSMUST00000037099	4827
ENSMUST00000143370	599
ENSMUST00000105861	5798
ENSMUST00000084846	5798
ENSMUST00000136342	5457
ENSMUST00000030613	5370
ENSMUST00000140050	2343
ENSMUST00000150619	5383
ENSMUST00000136570	855
ENSMUST00000162914	499
ENSMUST00000151251	1440
ENSMUST00000131301	1683
ENSMUST00000154788	920
ENSMUST00000131373	1086
ENSMUST00000134854	1015
ENSMUST00000136409	576
ENSMUST00000134019	403
ENSMUST00000105858	1
ENSMUST00000105859	1
ENSMUST00000105860	1
ENSMUST00000064481	1
ENSMUST00000105857	0
ENSMUST00000134717	0
ENSMUST00000123632	0
ENSMUST00000154518	0
ENSMUST00000132654	57
ENSMUST00000030606	346
ENSMUST00000156635	56
ENSMUST00000183807	79
ENSMUST00000105856	79
ENSMUST00000102549	210
ENSMUST00000140982	69
ENSMUST00000183397	43
ENSMUST00000148023	42
ENSMUST00000145020	56
ENSMUST00000146617	49
ENSMUST00000194277	0
ENSMUST00000153891	0
ENSMUST00000123221	0
ENSMUST00000063707	0
ENSMUST00000105855	4
ENSMUST00000074408	30
ENSMUST00000102546	52
ENSMUST00000105854	1
ENSMUST00000145304	0
ENSMUST00000142177	0
ENSMUST00000105853	1313
ENSMUST00000097844	1313
ENSMUST00000102544	925
ENSMUST00000126641	1091
ENSMUST00000030438	1083
ENSMUST00000154447	283
ENSMUST00000129718	457
ENSMUST00000149878	489
ENSMUST00000129198	539
ENSMUST00000142002	349
ENSMUST00000030436	633
ENSMUST00000142585	208
ENSMUST00000180300	99
ENSMUST00000097843	0
ENSMUST00000068830	0
ENSMUST00000030434	1524
ENSMUST00000153592	582
ENSMUST00000142033	863
ENSMUST00000146290	293
ENSMUST00000142111	479
ENSMUST00000030432	246
ENSMUST00000134135	167
ENSMUST00000151879	126
ENSMUST00000148613	124
ENSMUST00000135644	90
ENSMUST00000102541	225
ENSMUST00000149636	28
ENSMUST00000128929	121
ENSMUST00000143304	30
ENSMUST00000102540	225
ENSMUST00000153542	125
ENSMUST00000150430	193
ENSMUST00000105852	558
ENSMUST00000067567	556
ENSMUST00000156948	426
ENSMUST00000145350	464
ENSMUST00000150978	72
ENSMUST00000105851	417
ENSMUST00000150885	315
ENSMUST00000123737	241
ENSMUST00000147458	288
ENSMUST00000123404	221
ENSMUST00000133438	178
ENSMUST00000125394	67
ENSMUST00000030427	1384
ENSMUST00000153223	0
ENSMUST00000137580	2689
ENSMUST00000102536	5159
ENSMUST00000133613	2407
ENSMUST00000125726	5158
ENSMUST00000155873	5155
ENSMUST00000147059	5149
ENSMUST00000142440	5130
ENSMUST00000150565	5119
ENSMUST00000128733	2876
ENSMUST00000008016	695
ENSMUST00000151001	413
ENSMUST00000133946	281
ENSMUST00000061721	162
ENSMUST00000149750	17
ENSMUST00000047526	566
ENSMUST00000136812	28
ENSMUST00000102533	34
ENSMUST00000143942	22
ENSMUST00000144217	71
ENSMUST00000130223	36
ENSMUST00000132649	15
ENSMUST00000069195	281
ENSMUST00000130658	66
ENSMUST00000131671	2200
ENSMUST00000105850	2247
ENSMUST00000148843	2329
ENSMUST00000084219	2200
ENSMUST00000145282	595
ENSMUST00000125696	264
ENSMUST00000134524	616
ENSMUST00000156259	127
ENSMUST00000153505	967
ENSMUST00000182327	966
ENSMUST00000180855	14
ENSMUST00000088677	0
ENSMUST00000121571	0
ENSMUST00000117699	0
ENSMUST00000133818	0
ENSMUST00000170102	2287
ENSMUST00000105849	2285
ENSMUST00000142248	37
ENSMUST00000129230	133
ENSMUST00000063021	1364
ENSMUST00000001116	2250
ENSMUST00000168936	27
ENSMUST00000116273	1035
ENSMUST00000105847	1037
ENSMUST00000046846	974
ENSMUST00000171424	237
ENSMUST00000139690	171
ENSMUST00000125111	157
ENSMUST00000147886	404
ENSMUST00000155354	424
ENSMUST00000170979	376
ENSMUST00000046647	0
ENSMUST00000178843	1
ENSMUST00000195460	0
ENSMUST00000105845	16
ENSMUST00000059287	16
ENSMUST00000105846	16
ENSMUST00000151502	1
ENSMUST00000156558	2
ENSMUST00000144573	1
ENSMUST00000046384	0
ENSMUST00000046332	0
ENSMUST00000153104	0
ENSMUST00000046285	0
ENSMUST00000030420	0
ENSMUST00000049583	317
ENSMUST00000218160	34
ENSMUST00000145505	58
ENSMUST00000045747	9
ENSMUST00000051477	3661
ENSMUST00000030417	1368
ENSMUST00000024200	0
ENSMUST00000102522	0
ENSMUST00000134565	0
ENSMUST00000048893	0
ENSMUST00000030547	21222
ENSMUST00000171332	21222
ENSMUST00000238544	582
ENSMUST00000155648	2975
ENSMUST00000238480	0
ENSMUST00000178923	0
ENSMUST00000238941	0
ENSMUST00000153100	114
ENSMUST00000105840	1247
ENSMUST00000105839	491
ENSMUST00000055131	1248
ENSMUST00000105838	161
ENSMUST00000105837	308
ENSMUST00000138599	45
ENSMUST00000154395	155
ENSMUST00000128065	165
ENSMUST00000152985	780
ENSMUST00000141426	163
ENSMUST00000131755	59
ENSMUST00000141628	248
ENSMUST00000151807	134
ENSMUST00000153869	51
ENSMUST00000157012	72
ENSMUST00000125151	135
ENSMUST00000139831	102
ENSMUST00000156683	26
ENSMUST00000152567	76
ENSMUST00000150928	87
ENSMUST00000105835	410
ENSMUST00000047243	409
ENSMUST00000131536	89
ENSMUST00000097837	409
ENSMUST00000141306	140
ENSMUST00000148054	227
ENSMUST00000151601	26
ENSMUST00000123011	47
ENSMUST00000123134	45
ENSMUST00000144059	174
ENSMUST00000030551	11
ENSMUST00000141451	0
ENSMUST00000139951	4
ENSMUST00000153588	3
ENSMUST00000133473	3
ENSMUST00000138463	2
ENSMUST00000133566	1
ENSMUST00000143757	1
ENSMUST00000102518	4276
ENSMUST00000130407	76
ENSMUST00000151110	348
ENSMUST00000129607	1
ENSMUST00000139759	470
ENSMUST00000058133	468
ENSMUST00000105830	991
ENSMUST00000084215	2500
ENSMUST00000084214	2479
ENSMUST00000105831	2493
ENSMUST00000127707	21
ENSMUST00000132194	66
ENSMUST00000203828	2299
ENSMUST00000155142	416
ENSMUST00000140796	1500
ENSMUST00000133902	852
ENSMUST00000135745	305
ENSMUST00000140317	105
ENSMUST00000148074	92
ENSMUST00000105827	3419
ENSMUST00000142420	144
ENSMUST00000137865	739
ENSMUST00000105826	3413
ENSMUST00000097836	3387
ENSMUST00000030541	3413
ENSMUST00000124305	933
ENSMUST00000105825	3393
ENSMUST00000137851	944
ENSMUST00000165861	3412
ENSMUST00000154581	1386
ENSMUST00000130071	497
ENSMUST00000148681	917
ENSMUST00000155344	296
ENSMUST00000105824	58
ENSMUST00000124239	7
ENSMUST00000139033	6
ENSMUST00000105823	59
ENSMUST00000154421	5
ENSMUST00000105818	26
ENSMUST00000030539	24
ENSMUST00000105821	20
ENSMUST00000105820	10
ENSMUST00000030538	4963
ENSMUST00000105816	81
ENSMUST00000030536	195
ENSMUST00000105817	134
ENSMUST00000144986	0
ENSMUST00000030535	0
ENSMUST00000105032	0
ENSMUST00000044058	319
ENSMUST00000105813	319
ENSMUST00000105815	109
ENSMUST00000050918	170
ENSMUST00000030533	0
ENSMUST00000137206	0
ENSMUST00000105812	0
ENSMUST00000154312	0
ENSMUST00000133319	0
ENSMUST00000146415	0
ENSMUST00000105811	0
ENSMUST00000105810	0
ENSMUST00000105809	0
ENSMUST00000135156	0
ENSMUST00000105808	0
ENSMUST00000124660	0
ENSMUST00000030530	0
ENSMUST00000030526	0
ENSMUST00000030528	0
ENSMUST00000105806	0
ENSMUST00000102512	4
ENSMUST00000102513	4
ENSMUST00000030524	4
ENSMUST00000102511	0
ENSMUST00000127183	0
ENSMUST00000136393	2
ENSMUST00000140117	2
ENSMUST00000154844	0
ENSMUST00000140100	0
ENSMUST00000077582	0
ENSMUST00000135748	0
ENSMUST00000134898	0
ENSMUST00000147728	0
ENSMUST00000105805	0
ENSMUST00000030531	0
ENSMUST00000105803	0
ENSMUST00000105804	0
ENSMUST00000097830	265
ENSMUST00000116094	0
ENSMUST00000123636	15
ENSMUST00000043042	263
ENSMUST00000050949	263
ENSMUST00000124835	131
ENSMUST00000105802	2
ENSMUST00000068036	1
ENSMUST00000042844	158
ENSMUST00000132940	78
ENSMUST00000132900	6
ENSMUST00000143971	1416
ENSMUST00000063040	1296
ENSMUST00000123488	1296
ENSMUST00000154642	1004
ENSMUST00000102508	4038
ENSMUST00000131912	472
ENSMUST00000102507	4049
ENSMUST00000131793	192
ENSMUST00000150077	4046
ENSMUST00000030518	3877
ENSMUST00000156760	194
ENSMUST00000145368	407
ENSMUST00000138045	1209
ENSMUST00000042675	4038
ENSMUST00000132385	18
ENSMUST00000139840	207
ENSMUST00000053862	190
ENSMUST00000172747	190
ENSMUST00000105801	264
ENSMUST00000141007	129
ENSMUST00000073787	234
ENSMUST00000153645	154
ENSMUST00000131052	392
ENSMUST00000102503	508
ENSMUST00000030513	473
ENSMUST00000128239	229
ENSMUST00000155257	236
ENSMUST00000139749	216
ENSMUST00000123968	92
ENSMUST00000179784	1863
ENSMUST00000082262	1863
ENSMUST00000144335	95
ENSMUST00000042096	1739
ENSMUST00000155700	1116
ENSMUST00000147999	1444
ENSMUST00000165860	4622
ENSMUST00000097822	4626
ENSMUST00000133220	176
ENSMUST00000129949	1492
ENSMUST00000149995	43
ENSMUST00000129779	186
ENSMUST00000136230	89
ENSMUST00000145273	372
ENSMUST00000145659	447
ENSMUST00000141327	285
ENSMUST00000135534	369
ENSMUST00000123827	470
ENSMUST00000040023	930
ENSMUST00000174078	992
ENSMUST00000178644	829
ENSMUST00000039818	1051
ENSMUST00000146309	993
ENSMUST00000124987	74
ENSMUST00000030510	0
ENSMUST00000166773	0
ENSMUST00000030508	0
ENSMUST00000174681	0
ENSMUST00000105031	1650
ENSMUST00000039331	0
ENSMUST00000192212	0
ENSMUST00000138493	218
ENSMUST00000105797	246
ENSMUST00000105798	250
ENSMUST00000105799	306
ENSMUST00000039204	305
ENSMUST00000097820	305
ENSMUST00000069623	306
ENSMUST00000140403	52
ENSMUST00000147426	53
ENSMUST00000125045	37
ENSMUST00000143614	47
ENSMUST00000154979	33
ENSMUST00000071169	2974
ENSMUST00000138808	256
ENSMUST00000038893	2974
ENSMUST00000138682	282
ENSMUST00000129838	254
ENSMUST00000038749	0
ENSMUST00000125046	0
ENSMUST00000130267	0
ENSMUST00000026381	0
ENSMUST00000137516	0
ENSMUST00000143019	0
ENSMUST00000137440	0
ENSMUST00000026377	0
ENSMUST00000172098	0
ENSMUST00000026378	0
ENSMUST00000030765	1
ENSMUST00000148160	0
ENSMUST00000130958	0
ENSMUST00000010007	781
ENSMUST00000129181	582
ENSMUST00000125780	536
ENSMUST00000168047	621
ENSMUST00000037055	974
ENSMUST00000127833	974
ENSMUST00000151517	977
ENSMUST00000125797	262
ENSMUST00000156995	238
ENSMUST00000135117	245
ENSMUST00000170797	121
ENSMUST00000137630	256
ENSMUST00000166376	28
ENSMUST00000124506	24
ENSMUST00000071977	29
ENSMUST00000122846	158
ENSMUST00000151455	219
ENSMUST00000102491	463
ENSMUST00000097816	464
ENSMUST00000040222	451
ENSMUST00000168157	464
ENSMUST00000126973	63
ENSMUST00000124286	66
ENSMUST00000137721	36
ENSMUST00000126863	57
ENSMUST00000144196	40
ENSMUST00000132906	674
ENSMUST00000030760	674
ENSMUST00000149178	521
ENSMUST00000132704	147
ENSMUST00000145621	170
ENSMUST00000153721	294
ENSMUST00000152915	331
ENSMUST00000150330	291
ENSMUST00000122933	61
ENSMUST00000130351	248
ENSMUST00000144813	248
ENSMUST00000051907	0
ENSMUST00000181353	0
ENSMUST00000148204	2104
ENSMUST00000102487	2104
ENSMUST00000094549	2101
ENSMUST00000039939	2101
ENSMUST00000128444	388
ENSMUST00000030757	473
ENSMUST00000146768	38
ENSMUST00000097813	15
ENSMUST00000125175	13
ENSMUST00000151475	13
ENSMUST00000193236	1
ENSMUST00000195673	1
ENSMUST00000141834	31
ENSMUST00000140536	44
ENSMUST00000138096	15
ENSMUST00000006618	163
ENSMUST00000125392	23
ENSMUST00000135623	34
ENSMUST00000147903	27
ENSMUST00000184162	18
ENSMUST00000006614	6510
ENSMUST00000131026	396
ENSMUST00000145523	152
ENSMUST00000149002	1976
ENSMUST00000006380	3
ENSMUST00000105790	0
ENSMUST00000042617	0
ENSMUST00000150334	0
ENSMUST00000133676	0
ENSMUST00000135486	0
ENSMUST00000006378	0
ENSMUST00000105788	0
ENSMUST00000145725	0
ENSMUST00000102486	1
ENSMUST00000094544	0
ENSMUST00000006377	855
ENSMUST00000142438	856
ENSMUST00000142020	857
ENSMUST00000144899	17
ENSMUST00000142695	406
ENSMUST00000123477	231
ENSMUST00000130482	357
ENSMUST00000078886	3994
ENSMUST00000105786	3994
ENSMUST00000147227	502
ENSMUST00000152411	59
ENSMUST00000144500	41
ENSMUST00000152081	143
ENSMUST00000006381	707
ENSMUST00000105784	707
ENSMUST00000105785	707
ENSMUST00000141518	235
ENSMUST00000130181	234
ENSMUST00000153189	234
ENSMUST00000147764	235
ENSMUST00000147785	229
ENSMUST00000137491	187
ENSMUST00000127455	98
ENSMUST00000129602	98
ENSMUST00000131317	98
ENSMUST00000123150	49
ENSMUST00000136831	28
ENSMUST00000133874	26
ENSMUST00000143154	1
ENSMUST00000053263	1
ENSMUST00000156246	1
ENSMUST00000038661	0
ENSMUST00000084203	937
ENSMUST00000030751	936
ENSMUST00000136102	72
ENSMUST00000150229	16
ENSMUST00000140223	221
ENSMUST00000141844	67
ENSMUST00000102484	1263
ENSMUST00000177592	735
ENSMUST00000105782	356
ENSMUST00000038161	0
ENSMUST00000038014	1017
ENSMUST00000138654	82
ENSMUST00000153880	69
ENSMUST00000128660	75
ENSMUST00000097805	152
ENSMUST00000030747	403
ENSMUST00000153094	93
ENSMUST00000138359	46
ENSMUST00000124161	106
ENSMUST00000127962	0
ENSMUST00000102481	0
ENSMUST00000155826	0
ENSMUST00000176781	0
ENSMUST00000105781	0
ENSMUST00000153282	0
ENSMUST00000037059	0
ENSMUST00000136064	0
ENSMUST00000036854	878
ENSMUST00000105780	0
ENSMUST00000105779	0
ENSMUST00000137618	0
ENSMUST00000036701	0
ENSMUST00000129192	0
ENSMUST00000124125	0
ENSMUST00000123068	0
ENSMUST00000125293	0
ENSMUST00000036572	734
ENSMUST00000155023	73
ENSMUST00000135922	0
ENSMUST00000173068	67
ENSMUST00000036476	215
ENSMUST00000129032	212
ENSMUST00000148812	168
ENSMUST00000172864	101
ENSMUST00000174432	71
ENSMUST00000144611	53
ENSMUST00000211105	0
ENSMUST00000238915	0
ENSMUST00000193751	0
ENSMUST00000105778	1588
ENSMUST00000154280	57
ENSMUST00000134791	53
ENSMUST00000156909	6
ENSMUST00000030317	2702
ENSMUST00000119654	1880
ENSMUST00000052458	0
ENSMUST00000037419	0
ENSMUST00000059790	188
ENSMUST00000132915	8
ENSMUST00000037356	187
ENSMUST00000155157	37
ENSMUST00000126398	2
ENSMUST00000061277	0
ENSMUST00000073641	0
ENSMUST00000178489	0
ENSMUST00000169056	0
ENSMUST00000094521	0
ENSMUST00000105765	0
ENSMUST00000105774	0
ENSMUST00000105776	0
ENSMUST00000105773	0
ENSMUST00000105771	0
ENSMUST00000073532	0
ENSMUST00000078695	0
ENSMUST00000085144	0
ENSMUST00000139978	0
ENSMUST00000149739	0
ENSMUST00000105770	0
ENSMUST00000105769	0
ENSMUST00000075045	0
ENSMUST00000137635	0
ENSMUST00000094522	0
ENSMUST00000139747	0
ENSMUST00000105768	0
ENSMUST00000081645	0
ENSMUST00000105767	0
ENSMUST00000105766	0
ENSMUST00000105763	0
ENSMUST00000105762	0
ENSMUST00000091676	0
ENSMUST00000156324	0
ENSMUST00000133626	0
ENSMUST00000084191	0
ENSMUST00000094520	0
ENSMUST00000097800	0
ENSMUST00000097799	0
ENSMUST00000105761	0
ENSMUST00000050933	0
ENSMUST00000141847	0
ENSMUST00000080405	0
ENSMUST00000143978	0
ENSMUST00000129781	0
ENSMUST00000105754	0
ENSMUST00000105753	0
ENSMUST00000105757	0
ENSMUST00000105755	0
ENSMUST00000132946	0
ENSMUST00000147855	0
ENSMUST00000146836	0
ENSMUST00000035757	0
ENSMUST00000105752	0
ENSMUST00000144127	0
ENSMUST00000133357	0
ENSMUST00000105751	0
ENSMUST00000094526	0
ENSMUST00000121109	0
ENSMUST00000030326	0
ENSMUST00000123854	0
ENSMUST00000030323	0
ENSMUST00000105749	0
ENSMUST00000030328	0
ENSMUST00000105748	0
ENSMUST00000094510	0
ENSMUST00000105747	0
ENSMUST00000209924	0
ENSMUST00000036876	0
ENSMUST00000105746	0
ENSMUST00000105744	2605
ENSMUST00000171001	2657
ENSMUST00000154208	3372
ENSMUST00000128926	1290
ENSMUST00000142808	1245
ENSMUST00000084184	3317
ENSMUST00000133265	386
ENSMUST00000193467	0
ENSMUST00000036579	571
ENSMUST00000130704	320
ENSMUST00000020441	571
ENSMUST00000185113	460
ENSMUST00000147511	164
ENSMUST00000141208	71
ENSMUST00000144835	31
ENSMUST00000142308	21
ENSMUST00000155670	10
ENSMUST00000132700	20
ENSMUST00000030336	310
ENSMUST00000143055	12
ENSMUST00000030339	0
ENSMUST00000123027	0
ENSMUST00000105742	0
ENSMUST00000128939	0
ENSMUST00000136309	0
ENSMUST00000105741	0
ENSMUST00000105739	16
ENSMUST00000119718	12
ENSMUST00000097794	10
ENSMUST00000105738	0
ENSMUST00000180014	0
ENSMUST00000123460	1
ENSMUST00000166629	0
ENSMUST00000154939	0
ENSMUST00000105730	0
ENSMUST00000091878	0
ENSMUST00000151278	0
ENSMUST00000168483	0
ENSMUST00000092750	0
ENSMUST00000131932	0
ENSMUST00000105733	64
ENSMUST00000105735	4
ENSMUST00000140089	1
ENSMUST00000179175	4
ENSMUST00000130825	35
ENSMUST00000070932	20
ENSMUST00000238583	0
ENSMUST00000049821	0
ENSMUST00000146688	0
ENSMUST00000132166	0
ENSMUST00000075775	0
ENSMUST00000150197	0
ENSMUST00000084149	101
ENSMUST00000151022	3
ENSMUST00000148762	1
ENSMUST00000166764	0
ENSMUST00000133078	0
ENSMUST00000154154	0
ENSMUST00000105721	33
ENSMUST00000063704	33
ENSMUST00000139784	0
ENSMUST00000143885	0
ENSMUST00000081742	4
ENSMUST00000105720	5
ENSMUST00000037565	5
ENSMUST00000133006	1
ENSMUST00000127826	0
ENSMUST00000117638	0
ENSMUST00000105734	111
ENSMUST00000122309	96
ENSMUST00000105718	318
ENSMUST00000135798	18
ENSMUST00000030886	388
ENSMUST00000172710	382
ENSMUST00000173034	166
ENSMUST00000119975	390
ENSMUST00000156374	441
ENSMUST00000141534	224
ENSMUST00000141166	32
ENSMUST00000174081	111
ENSMUST00000094481	150
ENSMUST00000105716	920
ENSMUST00000030884	920
ENSMUST00000105715	846
ENSMUST00000105714	350
ENSMUST00000124646	86
ENSMUST00000134172	121
ENSMUST00000150881	90
ENSMUST00000019199	899
ENSMUST00000149129	242
ENSMUST00000124292	296
ENSMUST00000124041	26
ENSMUST00000105712	213
ENSMUST00000132075	62
ENSMUST00000103232	1467
ENSMUST00000103231	3
ENSMUST00000103230	0
ENSMUST00000137724	624
ENSMUST00000030879	423
ENSMUST00000105711	374
ENSMUST00000134377	38
ENSMUST00000131232	36
ENSMUST00000097788	351
ENSMUST00000141283	119
ENSMUST00000145115	59
ENSMUST00000069604	783
ENSMUST00000152498	680
ENSMUST00000125978	78
ENSMUST00000156113	336
ENSMUST00000030865	899
ENSMUST00000152323	92
ENSMUST00000137393	21
ENSMUST00000030862	8
ENSMUST00000126261	42
ENSMUST00000084129	439
ENSMUST00000132698	397
ENSMUST00000030860	471
ENSMUST00000140049	388
ENSMUST00000105707	443
ENSMUST00000148742	77
ENSMUST00000105708	312
ENSMUST00000105706	410
ENSMUST00000168503	396
ENSMUST00000030858	395
ENSMUST00000056965	395
ENSMUST00000152098	348
ENSMUST00000126615	343
ENSMUST00000134261	326
ENSMUST00000132083	69
ENSMUST00000167160	112
ENSMUST00000057907	112
ENSMUST00000129253	127
ENSMUST00000105705	85
ENSMUST00000153703	80
ENSMUST00000151246	77
ENSMUST00000172472	77
ENSMUST00000151127	73
ENSMUST00000122913	59
ENSMUST00000173352	55
ENSMUST00000047951	97
ENSMUST00000047720	0
ENSMUST00000143851	0
ENSMUST00000129734	0
ENSMUST00000051633	498
ENSMUST00000156686	86
ENSMUST00000123566	94
ENSMUST00000103221	974
ENSMUST00000057580	94
ENSMUST00000129715	100
ENSMUST00000030840	153
ENSMUST00000017408	1951
ENSMUST00000173154	1951
ENSMUST00000097781	1951
ENSMUST00000076022	1942
ENSMUST00000150723	100
ENSMUST00000173767	854
ENSMUST00000126897	795
ENSMUST00000173892	529
ENSMUST00000006611	1285
ENSMUST00000152701	977
ENSMUST00000140129	706
ENSMUST00000105701	0
ENSMUST00000052060	0
ENSMUST00000154898	0
ENSMUST00000136647	0
ENSMUST00000165113	2900
ENSMUST00000172073	2902
ENSMUST00000105702	2890
ENSMUST00000084125	4334
ENSMUST00000188134	1314
ENSMUST00000188380	151
ENSMUST00000188488	394
ENSMUST00000186729	589
ENSMUST00000189041	487
ENSMUST00000187937	83
ENSMUST00000186317	184
ENSMUST00000045180	1381
ENSMUST00000147391	1244
ENSMUST00000190552	884
ENSMUST00000140897	899
ENSMUST00000191378	897
ENSMUST00000191450	1255
ENSMUST00000190287	538
ENSMUST00000105699	2151
ENSMUST00000187939	725
ENSMUST00000186711	1249
ENSMUST00000190630	1002
ENSMUST00000189048	1490
ENSMUST00000105700	1195
ENSMUST00000095719	1207
ENSMUST00000185824	991
ENSMUST00000190696	2262
ENSMUST00000186947	1036
ENSMUST00000185673	608
ENSMUST00000190478	263
ENSMUST00000105698	0
ENSMUST00000094464	17
ENSMUST00000122222	19
ENSMUST00000128881	0
ENSMUST00000140617	0
ENSMUST00000147270	2
ENSMUST00000139806	13
ENSMUST00000239035	1
ENSMUST00000103217	752
ENSMUST00000128067	305
ENSMUST00000154860	101
ENSMUST00000134747	94
ENSMUST00000148203	39
ENSMUST00000103216	187
ENSMUST00000030816	326
ENSMUST00000153781	41
ENSMUST00000030815	6
ENSMUST00000105696	41
ENSMUST00000030813	140
ENSMUST00000177408	134
ENSMUST00000132672	108
ENSMUST00000176124	97
ENSMUST00000150150	78
ENSMUST00000105695	49
ENSMUST00000084124	1986
ENSMUST00000124409	369
ENSMUST00000156120	635
ENSMUST00000137982	555
ENSMUST00000143944	304
ENSMUST00000238956	2184
ENSMUST00000060537	2184
ENSMUST00000150853	804
