Identifier	matchCounts
ENSMUST00000191604	0
ENSMUST00000027298	0
ENSMUST00000115071	0
ENSMUST00000190790	0
ENSMUST00000047840	0
ENSMUST00000052670	0
ENSMUST00000159747	43
ENSMUST00000162599	28
ENSMUST00000159021	13
ENSMUST00000047664	41
ENSMUST00000162760	31
ENSMUST00000159059	11
ENSMUST00000160855	26
ENSMUST00000211073	1
ENSMUST00000167518	3840
ENSMUST00000047534	3840
ENSMUST00000170092	1085
ENSMUST00000185469	1064
ENSMUST00000191307	943
ENSMUST00000185279	722
ENSMUST00000185231	671
ENSMUST00000140534	357
ENSMUST00000192924	0
ENSMUST00000156687	355
ENSMUST00000027297	1251
ENSMUST00000152654	205
ENSMUST00000191722	307
ENSMUST00000195698	0
ENSMUST00000088174	5960
ENSMUST00000194670	2883
ENSMUST00000046875	6882
ENSMUST00000173999	3152
ENSMUST00000174266	6452
ENSMUST00000173250	311
ENSMUST00000174224	1020
ENSMUST00000173166	2101
ENSMUST00000173082	266
ENSMUST00000174716	2374
ENSMUST00000174142	649
ENSMUST00000172592	367
ENSMUST00000192159	109
ENSMUST00000056946	37
ENSMUST00000188666	2
ENSMUST00000126413	58
ENSMUST00000142319	19
ENSMUST00000150747	35
ENSMUST00000145179	57
ENSMUST00000124280	99
ENSMUST00000097778	147
ENSMUST00000116629	145
ENSMUST00000115031	148
ENSMUST00000115032	163
ENSMUST00000137906	163
ENSMUST00000192874	19
ENSMUST00000115029	151
ENSMUST00000140218	17
ENSMUST00000147123	34
ENSMUST00000141121	20
ENSMUST00000185912	1306
ENSMUST00000010597	1312
ENSMUST00000186470	773
ENSMUST00000188961	775
ENSMUST00000188528	102
ENSMUST00000185621	90
ENSMUST00000187628	51
ENSMUST00000185614	76
ENSMUST00000188957	9
ENSMUST00000179162	0
ENSMUST00000202030	0
ENSMUST00000140452	0
ENSMUST00000192969	40
ENSMUST00000125304	247
ENSMUST00000134594	224
ENSMUST00000115011	209
ENSMUST00000001171	201
ENSMUST00000152088	14
ENSMUST00000123583	66
ENSMUST00000193502	16
ENSMUST00000153128	558
ENSMUST00000192530	104
ENSMUST00000193157	1
ENSMUST00000001166	776
ENSMUST00000097776	779
ENSMUST00000154225	83
ENSMUST00000195264	42
ENSMUST00000135100	144
ENSMUST00000193083	105
ENSMUST00000054665	87
ENSMUST00000194853	58
ENSMUST00000193991	30
ENSMUST00000191849	124
ENSMUST00000207088	28
ENSMUST00000207843	93
ENSMUST00000001172	68
ENSMUST00000194894	36
ENSMUST00000207922	22
ENSMUST00000208690	24
ENSMUST00000208269	9
ENSMUST00000191677	1106
ENSMUST00000191642	1110
ENSMUST00000195620	1101
ENSMUST00000114991	1106
ENSMUST00000191785	282
ENSMUST00000195160	186
ENSMUST00000193382	48
ENSMUST00000195339	52
ENSMUST00000170295	0
ENSMUST00000193548	0
ENSMUST00000193763	0
ENSMUST00000194025	0
ENSMUST00000194839	0
ENSMUST00000193155	0
ENSMUST00000195729	0
ENSMUST00000114981	0
ENSMUST00000081180	1179
ENSMUST00000193210	1201
ENSMUST00000195151	1001
ENSMUST00000191790	1170
ENSMUST00000192859	1027
ENSMUST00000193235	1178
ENSMUST00000043951	2341
ENSMUST00000159675	174
ENSMUST00000162684	600
ENSMUST00000159448	756
ENSMUST00000160084	694
ENSMUST00000160043	488
ENSMUST00000162662	461
ENSMUST00000192873	0
ENSMUST00000208994	1
ENSMUST00000195374	0
ENSMUST00000193459	1
ENSMUST00000027291	2
ENSMUST00000185871	0
ENSMUST00000186624	0
ENSMUST00000190128	2
ENSMUST00000027290	5488
ENSMUST00000194563	5488
ENSMUST00000191381	1813
ENSMUST00000187917	175
ENSMUST00000189470	275
ENSMUST00000190442	429
ENSMUST00000186486	451
ENSMUST00000185964	133
ENSMUST00000192008	0
ENSMUST00000194249	0
ENSMUST00000117172	0
